run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
none_13,none,0.8,0.1,1,2.060198971611188,1.947378628388814,0,11180.596914833564,100.0
none_15,none,0.8,0.1,1,2.060198971611188,1.947378628388814,0,11180.596914833564,100.0
none_12,none,0.8,0.1,2,2.060198971611188,1.947378628388814,0,17433.554352652725,100.0
none_14,none,0.8,0.1,2,2.060198971611188,1.947378628388814,0,17388.292526623016,100.0
none_13,none,0.8,0.1,2,2.06567991240532,1.9418976875946823,0,17377.636652049525,100.0
none_15,none,0.8,0.1,2,2.0759986301849667,1.9315789698150356,0,17408.592805388464,100.0
none_12,none,0.8,0.1,3,2.0791186373270403,1.9284589626729618,0,23670.910264633847,100.0
none_14,none,0.8,0.1,3,2.0620106046194366,1.9455669953805657,0,23574.324340481326,100.0
none_13,none,0.8,0.1,3,2.0791186373270403,1.9284589626729618,0,23614.992564030646,100.0
none_15,none,0.8,0.1,3,2.078112250127041,1.929465349872962,0,23642.929555769588,100.0
none_16,none,0.8,0.1,1,2.060198971611188,1.947378628388814,0,11180.596914833564,100.0
none_18,none,0.8,0.1,1,2.108425748480246,1.899151851519756,0,11325.277245440739,100.0
none_17,none,0.8,0.1,1,2.0759986301849667,1.9315789698150356,0,11227.9958905549,100.0
none_19,none,0.8,0.1,1,2.060198971611188,1.947378628388814,0,11180.596914833564,100.0
none_16,none,0.8,0.1,2,2.093632477106468,1.9139451228935347,0,17461.49434615297,100.0
none_18,none,0.8,0.1,2,2.0845995781211726,1.92297802187883,0,17579.075979804256,100.0
none_17,none,0.8,0.1,2,2.0861055128920225,1.92147208710798,0,17486.312429230966,100.0
none_19,none,0.8,0.1,2,2.1040611584988382,1.9035164415011645,0,17492.78039033008,100.0
none_16,none,0.8,0.1,3,2.087145149112336,1.9204324508876662,0,23722.929793489977,100.0
none_18,none,0.8,0.1,3,2.1061667588513955,1.901410841148607,0,23897.576256358443,100.0
none_17,none,0.8,0.1,3,2.082553554700859,1.9250240452991434,0,23733.97309333354,100.0
none_19,none,0.8,0.1,3,2.072670232197087,1.9349073678029152,0,23710.79108692134,100.0
none_23,none,0.8,0.1,1,2.072670232197087,1.9349073678029152,0,11218.01069659126,100.0
none_20,none,0.8,0.1,1,2.082553554700859,1.9250240452991434,0,11247.660664102576,100.0
none_22,none,0.8,0.1,1,2.111651143872312,1.8959264561276905,0,11334.953431616936,100.0
none_21,none,0.8,0.1,1,2.1282407792107683,1.879336820789234,0,11384.722337632305,100.0
none_23,none,0.8,0.1,2,2.0934015309211875,1.9141760690788148,0,17498.215289354823,100.0
none_20,none,0.8,0.1,2,2.0791186373270403,1.9284589626729618,0,17485.016576083697,100.0
none_22,none,0.8,0.1,2,2.077072613906727,1.9305049860932755,0,17566.171273337117,100.0
none_21,none,0.8,0.1,2,2.077072613906727,1.9305049860932755,0,17615.94017935249,100.0
none_23,none,0.8,0.1,3,2.079923883135289,1.9276537168647137,0,23737.98693876069,100.0
none_20,none,0.8,0.1,3,2.1241384218946617,1.8834391781053408,0,23857.431841767684,100.0
none_22,none,0.8,0.1,3,2.124927650266459,1.8826499497335434,0,23940.954224136494,100.0
none_21,none,0.8,0.1,3,2.060198971611188,1.947378628388814,0,23796.537094186053,100.0
none_24,none,0.8,0.1,1,2.10039923669495,1.9071783633050519,0,11301.19771008485,100.0
none_26,none,0.8,0.1,1,2.060198971611188,1.947378628388814,0,11180.596914833564,100.0
none_25,none,0.8,0.1,1,2.078112250127041,1.929465349872962,0,11234.336750381122,100.0
none_27,none,0.8,0.1,1,2.0759986301849667,1.9315789698150356,0,11227.9958905549,100.0
none_24,none,0.8,0.1,2,2.06567991240532,1.9418976875946823,0,17498.23744730081,100.0
none_26,none,0.8,0.1,2,2.0991798832864133,1.908397716713589,0,17478.136564692802,100.0
none_25,none,0.8,0.1,2,2.0762934982135834,1.9312841017864184,0,17463.21724502187,100.0
