run_id,strategy,pesticide_threshold,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
threshold_98,threshold,0.3,1,3.5885785956299507,0.41899900437005,8,14965.735786889853,100.0
threshold_97,threshold,0.3,1,3.5833803651101714,0.42419723488982897,8,14950.141095330515,100.0
threshold_96,threshold,0.3,1,3.583937770329243,0.42363982967075753,8,14951.813310987729,100.0
threshold_99,threshold,0.3,2,3.5915752147416926,0.4160023852583077,7,25063.614723195467,100.0
threshold_98,threshold,0.3,2,3.5942993146209536,0.4132782853790479,8,24948.633730752714,100.0
threshold_97,threshold,0.3,2,3.5859290119301597,0.42164858806983957,8,24907.928131120992,100.0
threshold_96,threshold,0.3,2,3.5730099259207933,0.43456767407920743,8,24870.84308875011,100.0
threshold_99,threshold,0.3,3,3.585874245961203,0.42170335403879805,8,35021.23746107907,100.0
threshold_98,threshold,0.3,3,3.583478487705199,0.42409911229480096,8,34899.06919386831,100.0
threshold_97,threshold,0.3,3,3.5979274961099947,0.40965010389000467,8,34901.710619450976,100.0
threshold_96,threshold,0.3,3,3.574435720810977,0.43314187918902297,8,34794.15025118304,100.0
threshold_103,threshold,0.3,1,3.585501577382274,0.4220760226177271,8,14956.504732146821,100.0
threshold_102,threshold,0.3,1,3.579389029422452,0.4281885705775478,8,14938.167088267355,100.0
threshold_101,threshold,0.3,1,3.57329601967576,0.43428158032424097,8,14919.88805902728,100.0
threshold_100,threshold,0.3,1,3.5963131431471833,0.4112644568528166,7,15088.93942944155,100.0
threshold_103,threshold,0.3,2,3.5999576589006783,0.4076199410993219,7,25056.377708848857,100.0
threshold_102,threshold,0.3,2,3.5916254878675837,0.415952112132417,8,24913.043551870105,100.0
threshold_101,threshold,0.3,2,3.599524101283011,0.4080534987169903,8,24918.460362876314,100.0
threshold_100,threshold,0.3,2,3.573972583222151,0.43360501677784974,8,25010.857179108003,100.0
threshold_103,threshold,0.3,3,3.5772163838761886,0.4303612161238122,9,34888.026860477425,100.0
threshold_102,threshold,0.3,3,3.5811624883800754,0.4264151116199249,8,34856.53101701033,100.0
threshold_101,threshold,0.3,3,3.5912030171346783,0.41637458286532225,8,34892.06941428035,100.0
threshold_100,threshold,0.3,3,3.599068837558011,0.40850876244199036,7,35108.06369178204,100.0
threshold_107,threshold,0.3,1,3.593447674853324,0.41412992514667785,8,14980.343024559972,100.0
threshold_106,threshold,0.3,1,3.585176590974525,0.42240100902547545,8,14955.529772923575,100.0
threshold_105,threshold,0.3,1,3.594331814418335,0.41324578558166664,8,14982.995443255004,100.0
threshold_104,threshold,0.3,1,3.5839493554582766,0.42362824454172343,8,14951.84806637483,100.0
threshold_107,threshold,0.3,2,3.576420917123521,0.4311566828764805,8,24909.605775930533,100.0
threshold_106,threshold,0.3,2,3.59402794980414,0.4135496501958595,8,24937.613622335994,100.0
threshold_105,threshold,0.3,2,3.5946313802171184,0.41294621978288154,7,25066.88958390636,100.0
threshold_104,threshold,0.3,2,3.5905174234953643,0.41706017650463645,8,24923.400336860923,100.0
threshold_107,threshold,0.3,3,3.5849189762440985,0.4226586237559015,8,34864.362704662824,100.0
threshold_106,threshold,0.3,3,3.5899028648923634,0.4176747351076376,8,34907.32221701308,100.0
threshold_105,threshold,0.3,3,3.5713139891071557,0.43626361089284565,8,34980.83155122783,100.0
threshold_104,threshold,0.3,3,3.5797815840846647,0.4277960159153361,7,34962.74508911492,100.0
threshold_110,threshold,0.3,1,3.5885154230446257,0.41906217695537556,9,14865.546269133876,100.0
threshold_109,threshold,0.3,1,3.5763388148383974,0.4312387851616035,7,15029.016444515193,100.0
threshold_108,threshold,0.3,1,3.572175824892162,0.4354017751078388,7,15016.527474676486,100.0
threshold_111,threshold,0.3,1,3.588166728011463,0.4194108719885369,8,14964.500184034388,100.0
threshold_110,threshold,0.3,2,3.55619548779077,0.45138211220923014,8,24734.132732506187,100.0
threshold_109,threshold,0.3,2,3.602541760188999,0.40503583981100105,8,25036.64172508219,100.0
threshold_108,threshold,0.3,2,3.600164367958841,0.4074132320411598,7,25117.02057855301,100.0
threshold_111,threshold,0.3,2,3.605274631682206,0.40230296831779494,7,25080.32407908101,100.0
threshold_110,threshold,0.3,3,3.5817348593412666,0.4258427406587344,8,34679.33731052998,100.0
threshold_109,threshold,0.3,3,3.5952426927184247,0.41233490728157607,7,35122.36980323747,100.0
threshold_108,threshold,0.3,3,3.5680920745456173,0.4394855254543835,9,34921.29680218986,100.0
threshold_111,threshold,0.3,3,3.5852912613377135,0.4222863386622875,8,35036.197863094145,100.0
threshold_115,threshold,0.3,1,3.598773315035765,0.4088042849642366,8,14996.319945107294,100.0
threshold_114,threshold,0.3,1,3.5902240452107885,0.41735355478921277,8,14970.672135632365,100.0
threshold_113,threshold,0.3,1,3.5983157943761244,0.4092618056238766,7,15094.947383128374,100.0
threshold_112,threshold,0.3,1,3.5775473778551214,0.43003022214487974,9,14832.642133565365,100.0
threshold_115,threshold,0.3,2,3.590630508516764,0.4169470914832369,8,24968.211470657585,100.0
threshold_114,threshold,0.3,2,3.593520821144117,0.41405677885588377,8,24951.234599064715,100.0
threshold_113,threshold,0.3,2,3.5733477161337244,0.43422988386627565,8,25014.990531529547,100.0
threshold_112,threshold,0.3,2,3.5792413435652675,0.42833625643473333,8,24770.36616426117,100.0
threshold_115,threshold,0.3,3,3.5892682814411563,0.418309318558845,7,35036.016314981054,100.0
threshold_114,threshold,0.3,3,3.584322441210887,0.4232551587891132,8,34904.20192269738,100.0
threshold_113,threshold,0.3,3,3.5814719106405146,0.426105689359487,8,34959.40626345109,100.0
threshold_112,threshold,0.3,3,3.5982563600960624,0.40932123990393776,8,34765.135244549354,100.0
threshold_119,threshold,0.3,1,3.5590070295824736,0.44857057041752635,8,14877.02108874742,100.0
threshold_118,threshold,0.3,1,3.5753143236762526,0.43226327632374806,8,14925.942971028759,100.0
threshold_117,threshold,0.3,1,3.578497308511997,0.42908029148800386,8,14935.491925535991,100.0
threshold_116,threshold,0.3,1,3.5704513396734705,0.4371262603265307,9,14811.354019020411,100.0
threshold_119,threshold,0.3,2,3.5778751769720087,0.4297024230279923,8,24810.646619663446,100.0
threshold_118,threshold,0.3,2,3.588354094855317,0.41922350514468365,8,24891.00525559471,100.0
threshold_117,threshold,0.3,2,3.5938268186055753,0.4137507813944252,8,24916.972381352716,100.0
threshold_116,threshold,0.3,2,3.574043356415624,0.43353424358437637,7,24833.484088267283,100.0
threshold_119,threshold,0.3,3,3.5871809016690914,0.42039669833090976,8,34772.18932467072,100.0
threshold_118,threshold,0.3,3,3.5865445046759423,0.4210330953240579,8,34850.638769622536,100.0
threshold_117,threshold,0.3,3,3.5740347120927347,0.4335428879072661,7,34939.07651763092,100.0
threshold_116,threshold,0.3,3,3.5838369492134583,0.42374065078654327,8,34784.994935907656,100.0
threshold_123,threshold,0.4,1,3.4608594207875205,0.546718179212479,6,14782.578262362562,100.0
threshold_122,threshold,0.4,1,3.4330733538956806,0.57450424610432,6,14699.220061687041,100.0
threshold_121,threshold,0.4,1,3.4395413623649036,0.5680362376350971,6,14718.624087094711,100.0
threshold_120,threshold,0.4,1,3.4686110892724122,0.5389665107275876,6,14805.833267817237,100.0
threshold_123,threshold,0.4,2,3.453315829388544,0.5542617706114553,5,24642.52575052819,100.0
threshold_122,threshold,0.4,2,3.4242951481495436,0.5832824518504571,6,24372.105506135675,100.0
threshold_121,threshold,0.4,2,3.431104802290976,0.5764727977090247,6,24411.93849396764,100.0
threshold_120,threshold,0.4,2,3.440016912915735,0.5675606870842654,6,24525.88400656444,100.0
threshold_123,threshold,0.4,3,3.4440326981053704,0.5635449018946297,6,34374.623844844304,100.0
threshold_122,threshold,0.4,3,3.4477122230444786,0.5598653769555214,5,34215.24217526911,100.0
threshold_121,threshold,0.4,3,3.4380159451732473,0.5695616548267529,6,34125.98632948738,100.0
threshold_120,threshold,0.4,3,3.457404589721069,0.5501730102789316,5,34398.09777572765,100.0
threshold_126,threshold,0.4,1,3.4446768502840404,0.5629007497159588,6,14734.030550852121,100.0
threshold_125,threshold,0.4,1,3.4353399484303426,0.5722376515696588,6,14706.019845291028,100.0
threshold_124,threshold,0.4,1,3.449871776254992,0.5577058237450074,6,14749.615328764976,100.0
threshold_127,threshold,0.4,1,3.4334247143729577,0.5741528856270421,6,14700.274143118873,100.0
threshold_126,threshold,0.4,2,3.461628045449291,0.5459495545507094,6,24518.914687199995,100.0
threshold_125,threshold,0.4,2,3.4586014596199166,0.548976140380084,5,24581.824224150776,100.0
threshold_124,threshold,0.4,2,3.4406516036588997,0.5669259963411007,6,24471.570139741674,100.0
threshold_127,threshold,0.4,2,3.447989120527546,0.5595884794724538,6,24444.24150470151,100.0
threshold_126,threshold,0.4,3,3.431333172135822,0.5762444278641782,7,34112.91420360746,100.0
threshold_125,threshold,0.4,3,3.4491433974072887,0.5584342025927123,6,34329.25441637264,100.0
threshold_124,threshold,0.4,3,3.4377289665179593,0.5698486334820398,6,34184.75703929555,100.0
threshold_127,threshold,0.4,3,3.4430705622532423,0.5645070377467575,7,34073.45319146124,100.0
threshold_131,threshold,0.4,1,3.4440210526793784,0.563556547320622,6,14732.063158038136,100.0
threshold_130,threshold,0.4,1,3.473432278885121,0.5341453211148779,5,14920.296836655363,100.0
threshold_129,threshold,0.4,1,3.476221316601269,0.5313562833987305,5,14928.663949803808,100.0
threshold_128,threshold,0.4,1,3.45949195605838,0.54808564394162,6,14778.47586817514,100.0
threshold_131,threshold,0.4,2,3.432101909795999,0.5754756902040012,7,24328.36888742613,100.0
threshold_130,threshold,0.4,2,3.449052613779977,0.5585249862200234,7,24567.454677995294,100.0
threshold_129,threshold,0.4,2,3.449074812942772,0.5585027870572283,6,24675.888388632124,100.0
threshold_128,threshold,0.4,2,3.4807953639009424,0.5267822360990568,6,24620.861959877966,100.0
threshold_131,threshold,0.4,3,3.4447019233698057,0.5628756766301936,6,34062.47465753555,100.0
threshold_130,threshold,0.4,3,3.4426574728203647,0.5649201271796345,6,34295.42709645639,100.0
threshold_129,threshold,0.4,3,3.479398493739164,0.5281791062608354,6,34514.083869849615,100.0
threshold_128,threshold,0.4,3,3.435734245871887,0.571843354128112,6,34328.064697493624,100.0
threshold_135,threshold,0.4,1,3.444264176075561,0.5633134239244393,6,14732.792528226682,100.0
threshold_134,threshold,0.4,1,3.4534999803144144,0.554077619685585,6,14760.499940943244,100.0
threshold_133,threshold,0.4,1,3.446922368495608,0.5606552315043919,6,14740.767105486824,100.0
threshold_132,threshold,0.4,1,3.463384375064166,0.544193224935834,6,14790.153125192497,100.0
threshold_135,threshold,0.4,2,3.4419100241873144,0.5656675758126862,7,24358.522600788623,100.0
threshold_134,threshold,0.4,2,3.4363836291018846,0.5711939708981156,6,24469.650828248898,100.0
threshold_133,threshold,0.4,2,3.467553109371339,0.5400244906286609,6,24543.426433600842,100.0
threshold_132,threshold,0.4,2,3.4339063392888383,0.573671260711161,6,24491.872143059012,100.0
threshold_135,threshold,0.4,3,3.443825855930941,0.5637517440690585,6,34090.00016858145,100.0
threshold_134,threshold,0.4,3,3.47411687434235,0.5334607256576491,5,34392.00145127595,100.0
threshold_133,threshold,0.4,3,3.4442362780194244,0.5633413219805765,6,34276.13526765912,100.0
threshold_132,threshold,0.4,3,3.4476663617815326,0.559911238218467,6,34234.87122840361,100.0
threshold_139,threshold,0.4,1,3.4628692169990316,0.5447083830009679,6,14788.607650997095,100.0
threshold_138,threshold,0.4,1,3.43155186589756,0.5760257341024402,7,14594.655597692681,100.0
threshold_137,threshold,0.4,1,3.4450625777121555,0.5625150222878449,7,14635.187733136467,100.0
threshold_136,threshold,0.4,1,3.414683689305808,0.5928939106941923,6,14644.051067917424,100.0
threshold_139,threshold,0.4,2,3.437762557185339,0.5698150428146618,6,24501.89532255311,100.0
threshold_138,threshold,0.4,2,3.4500358786937326,0.5575417213062681,6,24344.76323377388,100.0
threshold_137,threshold,0.4,2,3.416670248428476,0.5909073515715246,6,24285.198478421895,100.0
threshold_136,threshold,0.4,2,3.458224239994292,0.5493533600057081,6,24418.7237879003,100.0
threshold_139,threshold,0.4,3,3.4655696564441905,0.5420079435558092,5,34398.604291885684,100.0
threshold_138,threshold,0.4,3,3.490018991508439,0.51755860849156,5,34314.82020829919,100.0
threshold_137,threshold,0.4,3,3.4323272055138427,0.5752503944861574,5,34082.18009496342,100.0
threshold_136,threshold,0.4,3,3.433221149515362,0.5743564504846382,6,34118.38723644639,100.0
threshold_142,threshold,0.4,1,3.430868719896129,0.5767088801038704,5,14792.606159688388,100.0
threshold_141,threshold,0.4,1,3.4563633606323703,0.5512142393676299,6,14769.090081897111,100.0
threshold_140,threshold,0.4,1,3.4388272908918918,0.5687503091081076,6,14716.481872675675,100.0
threshold_143,threshold,0.4,1,3.4506678386116185,0.556909761388381,6,14752.003515834856,100.0
threshold_142,threshold,0.4,2,3.4652692548261563,0.5423083451738441,6,24588.41392416686,100.0
threshold_141,threshold,0.4,2,3.4328578989906817,0.5747197010093191,6,24467.66377886916,100.0
threshold_140,threshold,0.4,2,3.4404201481412784,0.5671574518587208,5,24537.74231709951,100.0
threshold_143,threshold,0.4,2,3.436718966599219,0.5708586334007817,6,24462.160415632512,100.0
threshold_142,threshold,0.4,3,3.445094839772916,0.5624827602270835,5,34423.698443485606,100.0
threshold_141,threshold,0.4,3,3.4415275817094892,0.5660500182905106,6,34192.24652399763,100.0
threshold_140,threshold,0.4,3,3.464329190752358,0.5432484092476411,5,34430.72988935658,100.0
threshold_143,threshold,0.4,3,3.4555401417720693,0.5520374582279312,6,34228.78084094872,100.0
threshold_147,threshold,0.4,1,3.4460375907192713,0.561540009280728,6,14738.112772157814,100.0
threshold_146,threshold,0.4,1,3.4456381621200167,0.5619394378799841,6,14736.91448636005,100.0
threshold_145,threshold,0.4,1,3.44988043729001,0.557697162709991,6,14749.64131187003,100.0
threshold_144,threshold,0.4,1,3.446081937442294,0.5614956625577054,6,14738.245812326883,100.0
threshold_147,threshold,0.4,2,3.4387682670967066,0.5688093329032939,6,24454.417573447936,100.0
threshold_146,threshold,0.4,2,3.4531546592121733,0.5544229407878262,6,24496.37846399657,100.0
threshold_145,threshold,0.4,2,3.4563313003575646,0.5512462996424349,6,24518.635212942725,100.0
threshold_144,threshold,0.4,2,3.436341819664696,0.5712357803353039,6,24447.27127132097,100.0
threshold_147,threshold,0.4,3,3.4547410055772105,0.5528365944227885,6,34218.640590179566,100.0
threshold_146,threshold,0.4,3,3.4351750398728305,0.572402560127169,6,34201.90358361506,100.0
threshold_145,threshold,0.4,3,3.451355437472843,0.5562221625271587,6,34272.701525361255,100.0
threshold_144,threshold,0.4,3,3.4572702150596983,0.5503073849403013,6,34219.081916500065,100.0
threshold_151,threshold,0.4,1,3.4510229965834287,0.5565546034165713,5,14853.068989750285,100.0
threshold_150,threshold,0.4,1,3.425128612881075,0.5824489871189249,6,14675.385838643226,100.0
threshold_149,threshold,0.4,1,3.4696705512974892,0.5379070487025106,6,14809.011653892469,100.0
threshold_148,threshold,0.4,1,3.431954561772791,0.5756230382272094,6,14695.863685318373,100.0
threshold_151,threshold,0.4,2,3.464353486684117,0.5432241133158823,6,24646.129449802636,100.0
threshold_150,threshold,0.4,2,3.4414614968750312,0.5661161031249682,5,24499.77032926832,100.0
threshold_149,threshold,0.4,2,3.455187391875932,0.5523902081240682,5,24674.573829520265,100.0
threshold_148,threshold,0.4,2,3.4493176949457443,0.5582599050542553,6,24443.816770155605,100.0
threshold_151,threshold,0.4,3,3.4212586034587913,0.5863189965412083,7,34209.90526017901,100.0
threshold_150,threshold,0.4,3,3.426825330117507,0.580752269882493,7,34080.24631962084,100.0
threshold_149,threshold,0.4,3,3.453084232445279,0.5544933675547208,6,34433.8265268561,100.0
threshold_148,threshold,0.4,3,3.454571965080337,0.5530056349196626,6,34207.53266539662,100.0
threshold_155,threshold,0.4,1,3.4495266879240485,0.5580509120759514,6,14748.580063772146,100.0
threshold_154,threshold,0.4,1,3.4425531851283666,0.5650244148716326,6,14727.6595553851,100.0
threshold_153,threshold,0.4,1,3.458392400702316,0.5491851992976843,6,14775.177202106948,100.0
threshold_152,threshold,0.4,1,3.4298534187612484,0.577724181238751,6,14689.560256283745,100.0
threshold_155,threshold,0.4,2,3.4696298400098136,0.5379477599901867,6,24557.469583801587,100.0
threshold_154,threshold,0.4,2,3.4312705763478024,0.5763070236521977,6,24421.47128442851,100.0
threshold_153,threshold,0.4,2,3.4399531957908107,0.5676244042091892,6,24495.03678947938,100.0
threshold_152,threshold,0.4,2,3.4253218630541555,0.5822557369458433,6,24365.52584544621,100.0
threshold_155,threshold,0.4,3,3.4622247338152263,0.5453528661847744,5,34444.143785247266,100.0
threshold_154,threshold,0.4,3,3.4517449751822586,0.5558326248177408,6,34176.70620997529,100.0
threshold_153,threshold,0.4,3,3.454694446087599,0.5528831539123996,5,34359.12012774218,100.0
threshold_152,threshold,0.4,3,3.4150872167045203,0.5924903832954792,5,34110.78749555977,100.0
threshold_158,threshold,0.4,1,3.4564178795384253,0.5511597204615751,6,14769.253638615275,100.0
threshold_157,threshold,0.4,1,3.4224714344560483,0.5851061655439516,6,14667.414303368145,100.0
threshold_156,threshold,0.4,1,3.4262966137038866,0.5812809862961136,6,14678.88984111166,100.0
threshold_159,threshold,0.4,1,3.4397536560965496,0.5678239439034496,6,14719.26096828965,100.0
threshold_158,threshold,0.4,2,3.441357850975361,0.56621974902464,6,24493.327191541357,100.0
threshold_157,threshold,0.4,2,3.4690204735397727,0.5385571264602275,5,24574.475723987463,100.0
threshold_156,threshold,0.4,2,3.444464516811383,0.563113083188617,6,24412.28339154581,100.0
threshold_159,threshold,0.4,2,3.456877966162037,0.5506996338379633,6,24489.894866775758,100.0
threshold_158,threshold,0.4,3,3.4436666905163493,0.5639109094836503,6,34224.3272630904,100.0
threshold_157,threshold,0.4,3,3.4566859075524707,0.550891692447529,6,34344.53344664488,100.0
threshold_156,threshold,0.4,3,3.4395269903135812,0.5680506096864183,6,34130.86436248655,100.0
threshold_159,threshold,0.4,3,3.4748362903968046,0.532741309603196,6,34314.403737966175,100.0
threshold_163,threshold,0.5,1,3.2842680421895825,0.7233095578104178,5,14352.804126568748,100.0
threshold_162,threshold,0.5,1,3.2694940812075974,0.7380835187924033,5,14308.482243622791,100.0
threshold_161,threshold,0.5,1,3.297944105960785,0.7096334940392176,4,14493.832317882354,100.0
threshold_160,threshold,0.5,1,3.3223621133295462,0.6852154866704566,4,14567.086339988638,100.0
threshold_163,threshold,0.5,2,3.3194107752774484,0.688166824722554,5,23811.036452401095,100.0
threshold_162,threshold,0.5,2,3.344824382493544,0.6627532175064578,4,23942.955391103424,100.0
threshold_161,threshold,0.5,2,3.3054468986808216,0.7021307013191807,4,24010.173013924817,100.0
threshold_160,threshold,0.5,2,3.306357128770423,0.7012204712295795,5,23986.157726299905,100.0
threshold_163,threshold,0.5,3,3.3283441448788085,0.6792334551211942,4,33396.068887037516,100.0
threshold_162,threshold,0.5,3,3.322170251161649,0.6854073488383509,5,33409.46614458837,100.0
threshold_161,threshold,0.5,3,3.3006123509530845,0.7069652490469166,5,33412.010066784074,100.0
threshold_160,threshold,0.5,3,3.3171908141404702,0.6903867858595313,4,33537.73016872132,100.0
threshold_167,threshold,0.5,1,3.3010853066118986,0.7064922933881023,5,14403.255919835696,100.0
threshold_166,threshold,0.5,1,3.3392505332499507,0.6683270667500497,4,14617.751599749852,100.0
threshold_165,threshold,0.5,1,3.3248483105388016,0.6827292894612,5,14474.544931616405,100.0
threshold_164,threshold,0.5,1,3.2997262741240605,0.707851325875942,5,14399.178822372181,100.0
threshold_167,threshold,0.5,2,3.2993161282368213,0.7082614717631799,5,23801.20430454616,100.0
threshold_166,threshold,0.5,2,3.3283767446870303,0.6792008553129705,5,24102.88183381094,100.0
threshold_165,threshold,0.5,2,3.3118133509834866,0.6957642490165149,4,24009.984984566865,100.0
threshold_164,threshold,0.5,2,3.2873284627069967,0.7202491372930045,5,23761.164210493174,100.0
threshold_167,threshold,0.5,3,3.3337296487100714,0.6738479512899297,5,33302.393250676374,100.0
threshold_166,threshold,0.5,3,3.286739504428088,0.7208380955719117,5,33463.100347095206,100.0
threshold_165,threshold,0.5,3,3.3080326007739154,0.6995449992260854,4,33534.08278688861,100.0
threshold_164,threshold,0.5,3,3.323664242729388,0.6839133572706132,5,33232.156938681335,100.0
threshold_171,threshold,0.5,1,3.298146503615874,0.7094310963841273,5,14394.439510847622,100.0
threshold_170,threshold,0.5,1,3.3131766683286306,0.6944009316713706,4,14539.530004985892,100.0
threshold_169,threshold,0.5,1,3.3073720303563294,0.7002055696436723,5,14422.116091068989,100.0
threshold_168,threshold,0.5,1,3.3255899823832182,0.6819876176167818,5,14476.769947149654,100.0
threshold_171,threshold,0.5,2,3.318500525276804,0.6890770747231973,5,23849.941086678034,100.0
threshold_170,threshold,0.5,2,3.3347759094711584,0.6728016905288436,4,24143.857733399367,100.0
threshold_169,threshold,0.5,2,3.315361462901021,0.6922161370989816,5,23868.20047977205,100.0
threshold_168,threshold,0.5,2,3.2671910100782013,0.7403865899217992,5,23778.342977384258,100.0
threshold_171,threshold,0.5,3,3.3211944220844316,0.6863831779155696,5,33313.52435293133,100.0
threshold_170,threshold,0.5,3,3.305051336909411,0.7025262630905893,5,33559.0117441276,100.0
threshold_169,threshold,0.5,3,3.2857353290537055,0.7218422709462946,5,33225.40646693317,100.0
threshold_168,threshold,0.5,3,3.3081009399946524,0.6994766600053501,5,33202.64579736821,100.0
threshold_174,threshold,0.5,1,3.314195167690723,0.6933824323092795,4,14542.585503072169,100.0
threshold_173,threshold,0.5,1,3.329361049311348,0.6782165506886534,5,14488.083147934043,100.0
threshold_172,threshold,0.5,1,3.3232506708695513,0.6843269291304503,4,14569.752012608655,100.0
threshold_175,threshold,0.5,1,3.303285496564537,0.7042921034354643,5,14409.856489693611,100.0
threshold_174,threshold,0.5,2,3.331492097935984,0.6760855020640181,4,24137.061796880123,100.0
threshold_173,threshold,0.5,2,3.324382342949779,0.6831952570502233,5,23961.23017678338,100.0
threshold_172,threshold,0.5,2,3.2822020134174505,0.7253755865825506,5,23916.358052861004,100.0
threshold_175,threshold,0.5,2,3.3365520697575257,0.6710255302424766,5,23919.512698966188,100.0
threshold_174,threshold,0.5,3,3.3316558684565427,0.675921731543459,4,33732.029402249755,100.0
threshold_173,threshold,0.5,3,3.3087221466324315,0.6988554533675688,5,33387.39661668068,100.0
threshold_172,threshold,0.5,3,3.3046757541165874,0.7029018458834143,5,33330.38531521076,100.0
threshold_175,threshold,0.5,3,3.324299769676276,0.6832778303237258,5,33392.412007995015,100.0
threshold_179,threshold,0.5,1,3.3150499283100694,0.6925276716899313,5,14445.149784930209,100.0
threshold_178,threshold,0.5,1,3.3149333525137736,0.692644247486227,5,14444.80005754132,100.0
threshold_177,threshold,0.5,1,3.32529036833287,0.6822872316671317,5,14475.871104998609,100.0
threshold_176,threshold,0.5,1,3.2912017216655705,0.7163758783344306,5,14373.605164996712,100.0
threshold_179,threshold,0.5,2,3.3179896807629525,0.6895879192370494,5,23899.118827219067,100.0
threshold_178,threshold,0.5,2,3.274029094737285,0.7335485052627168,5,23766.887341753176,100.0
threshold_177,threshold,0.5,2,3.331371932534734,0.6762056674652664,5,23969.98690260281,100.0
threshold_176,threshold,0.5,2,3.2997739099746553,0.7078036900253463,5,23772.926894920678,100.0
threshold_179,threshold,0.5,3,3.310219184266575,0.6973584157334267,5,33329.77638001879,100.0
threshold_178,threshold,0.5,3,3.3321285468643267,0.6754490531356756,4,33363.272982346156,100.0
threshold_177,threshold,0.5,3,3.298213496738745,0.7093641032612562,5,33364.62739281904,100.0
threshold_176,threshold,0.5,3,3.2947062052470444,0.7128713947529564,5,33157.04551066181,100.0
threshold_183,threshold,0.5,1,3.3183816173163256,0.6891959826836752,5,14455.144851948977,100.0
threshold_182,threshold,0.5,1,3.294413807217312,0.7131637927826884,5,14383.241421651936,100.0
threshold_181,threshold,0.5,1,3.336205113970625,0.671372486029376,5,14508.615341911875,100.0
threshold_180,threshold,0.5,1,3.324387812770503,0.6831897872294994,5,14473.163438311509,100.0
threshold_183,threshold,0.5,2,3.3186820044240717,0.6888955955759294,5,23911.190865221193,100.0
threshold_182,threshold,0.5,2,3.316857702037307,0.6907198979626935,5,23833.814527763858,100.0
threshold_181,threshold,0.5,2,3.3543398463217957,0.6532377536782069,4,24171.63488087726,100.0
threshold_180,threshold,0.5,2,3.325385397317745,0.6821922026822557,5,23949.319630264745,100.0
threshold_183,threshold,0.5,3,3.3048580274668313,0.7027195725331703,5,33325.76494762169,100.0
threshold_182,threshold,0.5,3,3.3120442871171685,0.6955333128828325,5,33269.94738911536,100.0
threshold_181,threshold,0.5,3,3.300249604930617,0.7073279950693844,5,33572.38369566911,100.0
threshold_180,threshold,0.5,3,3.290172306526196,0.7174052934738054,5,33319.836549843334,100.0
threshold_187,threshold,0.5,1,3.2734638881980733,0.7341137118019281,5,14320.39166459422,100.0
threshold_186,threshold,0.5,1,3.311360931965474,0.6962166680345259,5,14434.082795896422,100.0
threshold_185,threshold,0.5,1,3.2879148044954363,0.7196627955045664,5,14363.744413486309,100.0
threshold_184,threshold,0.5,1,3.3214366348240727,0.6861409651759293,5,14464.309904472218,100.0
threshold_187,threshold,0.5,2,3.3100341955779022,0.6975434044220995,5,23750.494251327927,100.0
threshold_186,threshold,0.5,2,3.357915690522377,0.6496619094776256,4,24107.82986746355,100.0
threshold_185,threshold,0.5,2,3.322640526583335,0.6849370734166643,5,23831.665993236315,100.0
threshold_184,threshold,0.5,2,3.3196405940739893,0.6879370059260121,5,23923.231686694184,100.0
threshold_187,threshold,0.5,3,3.310638140077579,0.6969394599224218,5,33182.40867156067,100.0
threshold_186,threshold,0.5,3,3.31827481936278,0.6893027806372206,5,33562.65432555189,100.0
threshold_185,threshold,0.5,3,3.3158024019941057,0.6917751980058959,4,33379.073199218634,100.0
threshold_184,threshold,0.5,3,3.326725358263147,0.6808522417368533,5,33403.40776148363,100.0
threshold_190,threshold,0.5,1,3.318409728625466,0.6891678713745358,4,14555.229185876398,100.0
threshold_189,threshold,0.5,1,3.296329482256423,0.711248117743578,5,14388.988446769268,100.0
threshold_188,threshold,0.5,1,3.38058423080349,0.6269933691965107,4,14741.75269241047,100.0
threshold_191,threshold,0.5,1,3.3182560005349098,0.6893215994650923,5,14454.768001604729,100.0
threshold_190,threshold,0.5,2,3.313932728542627,0.6936448714573729,5,23997.02737150428,100.0
threshold_189,threshold,0.5,2,3.342587427793591,0.6649901722064085,5,23916.75073015004,100.0
threshold_188,threshold,0.5,2,3.311055303264089,0.6965222967359115,5,24174.918602202735,100.0
threshold_191,threshold,0.5,2,3.349855967432572,0.65772163256743,4,24104.335903902444,100.0
threshold_190,threshold,0.5,3,3.346080515524746,0.6614970844752527,5,33535.26891807852,100.0
threshold_189,threshold,0.5,3,3.3299385220039213,0.6776390779960804,5,33406.56629616181,100.0
threshold_188,threshold,0.5,3,3.314251314297759,0.6933262857022418,5,33617.672545096015,100.0
threshold_191,threshold,0.5,3,3.3262060759887806,0.6813715240112197,5,33582.954131868784,100.0
threshold_195,threshold,0.5,1,3.2869436715244875,0.7206339284755127,5,14360.831014573463,100.0
threshold_194,threshold,0.5,1,3.303574556180075,0.7040030438199253,5,14410.723668540226,100.0
threshold_193,threshold,0.5,1,3.3150053151226393,0.6925722848773616,5,14445.015945367917,100.0
threshold_192,threshold,0.5,1,3.3451509320477952,0.6624266679522066,4,14635.452796143385,100.0
threshold_195,threshold,0.5,2,3.3222366379366384,0.6853409620633629,5,23827.54092838338,100.0
threshold_194,threshold,0.5,2,3.340520903987561,0.6670566960124407,4,24032.28638050291,100.0
