run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
none_0,none,0.6,0.03,1,2.3117698741788004,1.6958077258211994,0,11935.309622536402,100.0
none_1,none,0.6,0.03,2,2.2697531621711438,1.7378244378288565,0,18688.77075611531,100.0
none_2,none,0.6,0.03,2,2.3866846740228937,1.620892925977106,0,18890.36918452386,100.0
none_3,none,0.6,0.03,2,2.3182723971035104,1.6893052028964897,0,18849.20844929208,100.0
none_0,none,0.6,0.03,2,2.386259625328059,1.6213179746719406,0,19094.088498520578,100.0
none_1,none,0.6,0.03,3,2.3855192464287085,1.6220583535712907,0,25845.328495401438,100.0
none_2,none,0.6,0.03,3,2.3256330614960947,1.6819445385039056,0,25867.268369012145,100.0
none_3,none,0.6,0.03,3,2.2782547287572195,1.729322871242781,0,25683.97263556374,100.0
none_0,none,0.6,0.03,3,2.2851955116467075,1.722382088353293,0,25949.6750334607,100.0
none_4,none,0.6,0.03,1,2.253817614331783,1.7537599856682178,0,11761.45284299535,100.0
none_5,none,0.6,0.03,1,2.3794738391820194,1.6281037608179796,0,12138.42151754606,100.0
none_6,none,0.6,0.03,1,2.2670702725421554,1.740507327457845,0,11801.210817626466,100.0
none_7,none,0.6,0.03,1,2.2637522418623046,1.7438253581376963,0,11791.256725586914,100.0
none_4,none,0.6,0.03,2,2.325249169363262,1.6823284306367379,0,18737.200351085135,100.0
none_5,none,0.6,0.03,2,2.2786817886176194,1.7288958113823814,0,18974.46688339892,100.0
none_6,none,0.6,0.03,2,2.279872370723992,1.7277052292760087,0,18640.82792979844,100.0
none_7,none,0.6,0.03,2,2.253109151461882,1.7544684485381183,0,18550.58417997256,100.0
none_4,none,0.6,0.03,3,2.3391670154913546,1.6684105845086459,0,25754.701397559198,100.0
none_5,none,0.6,0.03,3,2.3474692358661677,1.6601083641338317,0,26016.874590997424,100.0
none_6,none,0.6,0.03,3,2.2452592719434654,1.7623183280565353,0,25376.605745628836,100.0
none_7,none,0.6,0.03,3,2.3337988499109663,1.6737787500890335,0,25551.980729705458,100.0
none_9,none,0.6,0.03,1,2.3119508003714753,1.6956267996285252,0,11935.852401114425,100.0
none_10,none,0.6,0.03,1,2.3654561864678323,1.6421214135321678,0,12096.368559403498,100.0
none_11,none,0.6,0.03,1,2.3330916206036676,1.6744859793963323,0,11999.274861811002,100.0
none_8,none,0.6,0.03,1,2.3207263792327577,1.6868512207672421,0,11962.179137698273,100.0
none_9,none,0.6,0.03,2,2.2543987557894236,1.7531788442105773,0,18699.048668482697,100.0
none_10,none,0.6,0.03,2,2.2707112689748494,1.7368663310251509,0,18908.502366328044,100.0
none_11,none,0.6,0.03,2,2.2898479707861976,1.7177296292138025,0,18868.818774169595,100.0
none_8,none,0.6,0.03,2,2.2457180397742222,1.761859560225779,0,18699.33325702094,100.0
none_9,none,0.6,0.03,3,2.309154936785499,1.6984226632145007,0,25626.513478839195,100.0
none_10,none,0.6,0.03,3,2.2901822590993435,1.7173953409006564,0,25779.049143626075,100.0
none_11,none,0.6,0.03,3,2.3442342868503934,1.6633433131496063,0,25901.521634720775,100.0
none_8,none,0.6,0.03,3,2.378061373814899,1.6295162261851008,0,25833.517378465636,100.0
none_13,none,0.6,0.03,1,2.291215733302312,1.7163618666976885,0,11873.647199906936,100.0
none_14,none,0.6,0.03,1,2.265253477698155,1.7423241223018453,0,11795.760433094467,100.0
none_15,none,0.6,0.03,1,2.260242983087336,1.7473346169126651,0,11780.728949262008,100.0
none_12,none,0.6,0.03,1,2.2843568296270704,1.7232207703729296,0,11853.07048888121,100.0
none_13,none,0.6,0.03,2,2.368443063057966,1.6391345369420338,0,18978.976389080835,100.0
none_14,none,0.6,0.03,2,2.2984385568104866,1.709139043189514,0,18691.076103525927,100.0
none_15,none,0.6,0.03,2,2.2831394687174726,1.7244381312825274,0,18630.147355414425,100.0
none_12,none,0.6,0.03,2,2.42577635105816,1.5818012489418392,0,19130.39954205569,100.0
none_13,none,0.6,0.03,3,2.3721135230022283,1.6354640769977706,0,26095.31695808752,100.0
none_14,none,0.6,0.03,3,2.2717097883712136,1.7358678116287871,0,25506.205468639568,100.0
none_15,none,0.6,0.03,3,2.319179434347389,1.6883981656526115,0,25587.68565845659,100.0
none_12,none,0.6,0.03,3,2.3356947194894335,1.6718828805105665,0,26137.48370052399,100.0
none_17,none,0.6,0.03,1,2.3109509536638764,1.6966266463361237,0,11932.852860991628,100.0
none_18,none,0.6,0.03,1,2.4071059737587728,1.6004716262412266,0,12221.317921276317,100.0
none_19,none,0.6,0.03,1,2.289132907413257,1.7184446925867434,0,11867.39872223977,100.0
none_16,none,0.6,0.03,1,2.232453094018421,1.7751245059815797,0,11697.359282055262,100.0
none_17,none,0.6,0.03,2,2.3195143726486553,1.6880632273513445,0,18891.395978937595,100.0
none_18,none,0.6,0.03,2,2.2613143288839863,1.7462632711160142,0,19005.260907928277,100.0
none_19,none,0.6,0.03,2,2.2836799466969757,1.7238976533030246,0,18718.438562330695,100.0
none_16,none,0.6,0.03,2,2.289669205096104,1.7179083949038962,0,18566.366897343574,100.0
none_17,none,0.6,0.03,3,2.2919555360612565,1.7156220639387438,0,25767.262587121364,100.0
none_18,none,0.6,0.03,3,2.269681589315539,1.7378960106844616,0,25814.305675874893,100.0
none_19,none,0.6,0.03,3,2.299205829492872,1.7083717705071282,0,25616.05605080931,100.0
none_16,none,0.6,0.03,3,2.2510952156833555,1.7564823843166457,0,25319.65254439364,100.0
none_20,none,0.6,0.03,1,2.3592678576477613,1.6483097423522386,0,12077.803572943285,100.0
none_21,none,0.6,0.03,1,2.2680824984024004,1.7394951015976006,0,11804.2474952072,100.0
none_22,none,0.6,0.03,1,2.3108647596857113,1.6967128403142888,0,11932.594279057133,100.0
none_23,none,0.6,0.03,1,2.3118430982442093,1.6957345017557905,0,11935.529294732627,100.0
none_20,none,0.6,0.03,2,2.32732138523014,1.68025621476986,0,19059.767728633706,100.0
none_21,none,0.6,0.03,2,2.2620824197775757,1.7454951802224248,0,18590.494754539926,100.0
none_22,none,0.6,0.03,2,2.3355564946334573,1.6720211053665426,0,18939.263762957504,100.0
none_23,none,0.6,0.03,2,2.3090843575610096,1.6984932424389905,0,18862.782367415657,100.0
none_20,none,0.6,0.03,3,2.267464376288344,1.7401132237116563,0,25862.160857498737,100.0
none_21,none,0.6,0.03,3,2.3251713848172897,1.6824062151827108,0,25566.008908991796,100.0
none_22,none,0.6,0.03,3,2.311837615603812,1.6957399843961884,0,25874.77660976894,100.0
none_23,none,0.6,0.03,3,2.4782359398918197,1.5293416601081784,0,26297.490187091116,100.0
none_25,none,0.6,0.03,1,2.2738558981527777,1.7337217018472226,0,11821.567694458332,100.0
none_26,none,0.6,0.03,1,2.232397466024426,1.775180133975575,0,11697.192398073279,100.0
none_27,none,0.6,0.03,1,2.3210151905645047,1.6865624094354954,0,11963.045571693514,100.0
none_24,none,0.6,0.03,1,2.308851678431075,1.698725921568925,0,11926.555035293226,100.0
none_25,none,0.6,0.03,2,2.2710096782921925,1.7365679217078083,0,18634.59672933491,100.0
none_26,none,0.6,0.03,2,2.3089824185995913,1.6985951814004088,0,18624.13965387205,100.0
none_27,none,0.6,0.03,2,2.2988710529334084,1.7087065470665914,0,18859.65873049374,100.0
none_24,none,0.6,0.03,2,2.2598653382151563,1.7477122617848444,0,18706.151049938693,100.0
none_25,none,0.6,0.03,3,2.290356212987627,1.7172213870123736,0,25505.665368297792,100.0
none_26,none,0.6,0.03,3,2.257598609785506,1.7499789902144949,0,25396.935483228568,100.0
none_27,none,0.6,0.03,3,2.2323418380304303,1.7752357619695707,0,25556.684244585027,100.0
none_24,none,0.6,0.03,3,2.2909585456765864,1.7166190543234143,0,25579.026686968453,100.0
none_29,none,0.6,0.03,1,2.3082815032628052,1.6992960967371948,0,11924.844509788416,100.0
none_30,none,0.6,0.03,1,2.3294646702599797,1.67811292974002,0,11988.394010779939,100.0
none_31,none,0.6,0.03,1,2.324600223000405,1.682977376999595,0,11973.800669001215,100.0
none_28,none,0.6,0.03,1,2.3379939069045457,1.6695836930954542,0,12013.981720713637,100.0
none_29,none,0.6,0.03,2,2.3209417227116194,1.6866358772883805,0,18887.669677923273,100.0
none_30,none,0.6,0.03,2,2.304672286341022,1.702905313658978,0,18902.410869803003,100.0
none_31,none,0.6,0.03,2,2.331242211715653,1.676335388284347,0,18967.527304148174,100.0
none_28,none,0.6,0.03,2,2.2665619743549206,1.7410156256450802,0,18813.667643778397,100.0
none_29,none,0.6,0.03,3,2.3088094225292872,1.698768177470713,0,25814.097945511134,100.0
none_30,none,0.6,0.03,3,2.311691819812744,1.695885780187256,0,25837.486329241234,100.0
none_31,none,0.6,0.03,3,2.324395080843787,1.6831825191562126,0,25940.712546679537,100.0
none_28,none,0.6,0.03,3,2.336528170881111,1.6710494291188889,0,25823.25215642173,100.0
none_33,none,0.6,0.03,1,2.3711751311604994,1.6364024688395,0,12113.525393481497,100.0
none_34,none,0.6,0.03,1,2.3245023777227365,1.6830752222772634,0,11973.507133168208,100.0
none_35,none,0.6,0.03,1,2.3234138087862295,1.6841637912137701,0,11970.241426358689,100.0
none_32,none,0.6,0.03,1,2.282139320562755,1.7254382794372456,0,11846.417961688265,100.0
none_33,none,0.6,0.03,2,2.2527996648762842,1.754777935123716,0,18871.92438811035,100.0
none_34,none,0.6,0.03,2,2.279374469670315,1.7282031303296854,0,18811.630542179155,100.0
none_35,none,0.6,0.03,2,2.3597171391731404,1.6478604608268592,0,19049.39284387811,100.0
none_32,none,0.6,0.03,2,2.2712169322406215,1.7363606677593781,0,18660.06875841013,100.0
none_33,none,0.6,0.03,3,2.3000194065388513,1.7075581934611486,0,25771.982607726903,100.0
none_34,none,0.6,0.03,3,2.311098216814422,1.696479383185578,0,25744.92519262242,100.0
none_35,none,0.6,0.03,3,2.296328433130358,1.711249166869642,0,25938.378143269187,100.0
none_32,none,0.6,0.03,3,2.315173839646233,1.6924037603537665,0,25605.590277348827,100.0
none_36,none,0.6,0.03,1,2.2469716732655636,1.7606059267344372,0,11740.915019796692,100.0
none_37,none,0.6,0.03,1,2.346353235116016,1.6612243648839833,0,12039.059705348049,100.0
none_38,none,0.6,0.03,1,2.247839815499989,1.7597377845000117,0,11743.519446499966,100.0
none_39,none,0.6,0.03,1,2.392573142002534,1.6150044579974654,0,12177.719426007601,100.0
none_36,none,0.6,0.03,2,2.258990712511586,1.7485868874884145,0,18517.88715733145,100.0
none_37,none,0.6,0.03,2,2.2639897788550836,1.7435878211449167,0,18831.0290419133,100.0
none_38,none,0.6,0.03,2,2.2913749661633087,1.7162026338366918,0,18617.64434498989,100.0
none_39,none,0.6,0.03,2,2.308307976136372,1.6992696238636285,0,19102.643354416716,100.0
none_36,none,0.6,0.03,3,2.267876528948105,1.7397010710518952,0,25321.516744175766,100.0
none_37,none,0.6,0.03,3,2.271110992679563,1.7364666073204373,0,25644.36201995199,100.0
none_38,none,0.6,0.03,3,2.3891641343714354,1.6184134656285636,0,25785.136748104196,100.0
none_39,none,0.6,0.03,3,2.284587268055452,1.7229903319445483,0,25956.40515858307,100.0
calendar_41,calendar,0.6,0.03,1,2.846175113263679,1.1614024867363213,5,13038.525339791036,100.0
calendar_42,calendar,0.6,0.03,1,2.9348850709100476,1.072692529089953,5,13304.655212730142,100.0
calendar_43,calendar,0.6,0.03,1,2.976914287597472,1.0306633124025275,5,13430.742862792416,100.0
calendar_40,calendar,0.6,0.03,1,2.858821039313802,1.1487565606861982,5,13076.463117941406,100.0
calendar_41,calendar,0.6,0.03,2,2.9461721203734474,1.061405479626553,5,21377.04170091138,100.0
calendar_42,calendar,0.6,0.03,2,3.0198907625465665,0.987686837453434,5,21864.327500369844,100.0
calendar_43,calendar,0.6,0.03,2,2.9464590004237556,1.0611185995762447,5,21770.119864063683,100.0
calendar_40,calendar,0.6,0.03,2,3.120304009462213,0.8872735905377881,5,21937.375146328046,100.0
calendar_41,calendar,0.6,0.03,3,2.989663399971509,1.017914200028492,5,29846.03190082591,100.0
calendar_42,calendar,0.6,0.03,3,3.0450898325758304,0.9624877674241691,5,30499.596998097335,100.0
calendar_43,calendar,0.6,0.03,3,2.8768848376377414,1.130692762362258,5,29900.774376976908,100.0
calendar_40,calendar,0.6,0.03,3,3.1191884799934746,0.8883891200065248,5,30794.94058630847,100.0
calendar_45,calendar,0.6,0.03,1,2.921640740657162,1.0859368593428371,5,13264.922221971485,100.0
calendar_46,calendar,0.6,0.03,1,2.9366341647946865,1.0709434352053129,5,13309.90249438406,100.0
calendar_47,calendar,0.6,0.03,1,3.019626432054744,0.9879511679452577,5,13558.879296164232,100.0
calendar_44,calendar,0.6,0.03,1,2.895491362763244,1.112086237236755,5,13186.474088289733,100.0
calendar_45,calendar,0.6,0.03,2,2.987396831159898,1.0201807688401023,5,21727.112715451178,100.0
calendar_46,calendar,0.6,0.03,2,3.0062128522664224,1.001364747733577,5,21828.541051183325,100.0
calendar_47,calendar,0.6,0.03,2,2.9682588170655277,1.039318782934473,5,21963.655747360815,100.0
calendar_44,calendar,0.6,0.03,2,2.9607415678283076,1.0468360321716907,5,21568.698791774656,100.0
calendar_45,calendar,0.6,0.03,3,3.1030192980614273,0.9045583019385726,5,30536.17060963546,100.0
calendar_46,calendar,0.6,0.03,3,3.011826632663588,0.9957509673364107,5,30364.02094917409,100.0
calendar_47,calendar,0.6,0.03,3,2.8067027101716326,1.2008748898283683,5,29883.763877875714,100.0
calendar_44,calendar,0.6,0.03,3,2.986090859112382,1.0214867408876178,5,30026.9713691118,100.0
calendar_49,calendar,0.6,0.03,1,3.084182859598844,0.9233947404011567,5,13752.548578796532,100.0
calendar_50,calendar,0.6,0.03,1,2.971170101144089,1.036407498855912,5,13413.510303432267,100.0
calendar_51,calendar,0.6,0.03,1,2.850962563737823,1.1566150362621759,5,13052.88769121347,100.0
calendar_48,calendar,0.6,0.03,1,2.792649496245492,1.2149281037545085,5,12877.948488736476,100.0
calendar_49,calendar,0.6,0.03,2,2.8509981917592397,1.156579408240759,5,21805.54315407425,100.0
calendar_50,calendar,0.6,0.03,2,2.927806006008219,1.079771593991781,5,21696.928321456922,100.0
calendar_51,calendar,0.6,0.03,2,2.8040672203273376,1.2035103796726634,5,20965.089352195482,100.0
calendar_48,calendar,0.6,0.03,2,3.1063126347287504,0.901264965271251,5,21696.88639292273,100.0
calendar_49,calendar,0.6,0.03,3,2.8557699509316725,1.1518076490683296,5,29872.853006869267,100.0
calendar_50,calendar,0.6,0.03,3,3.018847244611389,0.9887303553886108,5,30253.470055291087,100.0
calendar_51,calendar,0.6,0.03,3,2.910068092572927,1.0975095074270727,5,29195.293629914264,100.0
calendar_48,calendar,0.6,0.03,3,2.9864890596431684,1.021088540356832,5,30156.353571852233,100.0
calendar_52,calendar,0.6,0.03,1,2.9923746562373403,1.0152029437626602,5,13477.123968712021,100.0
calendar_53,calendar,0.6,0.03,1,2.9261968333057746,1.0813807666942252,5,13278.590499917324,100.0
calendar_54,calendar,0.6,0.03,1,2.935130414796995,1.072447185203005,5,13305.391244390985,100.0
calendar_55,calendar,0.6,0.03,1,2.847825077154933,1.1597525228450662,5,13043.4752314648,100.0
calendar_52,calendar,0.6,0.03,2,2.878377612903658,1.1291999870963418,5,21612.256807422993,100.0
calendar_53,calendar,0.6,0.03,2,3.032697829453084,0.9748797705469163,5,21876.683988276578,100.0
calendar_54,calendar,0.6,0.03,2,2.949222152274061,1.0583554477259391,5,21653.05770121317,100.0
calendar_55,calendar,0.6,0.03,2,2.8608804425030194,1.1466971574969813,5,21126.11655897386,100.0
calendar_52,calendar,0.6,0.03,3,3.0190777334097785,0.9884998665902224,5,30169.490007652326,100.0
calendar_53,calendar,0.6,0.03,3,2.984647586329241,1.022930013670759,5,30330.6267472643,100.0
calendar_54,calendar,0.6,0.03,3,3.011854104975847,0.9957234950241527,5,30188.62001614071,100.0
calendar_55,calendar,0.6,0.03,3,2.910211158802395,1.097366441197604,5,29356.750035381046,100.0
calendar_57,calendar,0.6,0.03,1,2.9207191325055017,1.0868584674944983,5,13262.157397516505,100.0
calendar_58,calendar,0.6,0.03,1,3.086077265933982,0.9215003340660193,5,13758.231797801946,100.0
calendar_59,calendar,0.6,0.03,1,2.976806675668699,1.0307709243313012,5,13430.420027006097,100.0
calendar_56,calendar,0.6,0.03,1,2.882207648754335,1.1253699512456667,5,13146.622946263005,100.0
calendar_57,calendar,0.6,0.03,2,3.0691385997755902,0.9384390002244101,5,21969.573196843274,100.0
calendar_58,calendar,0.6,0.03,2,3.026687095141753,0.980890504858246,5,22338.293083227203,100.0
calendar_59,calendar,0.6,0.03,2,2.912440089865487,1.0951375101345127,5,21667.74029660256,100.0
calendar_56,calendar,0.6,0.03,2,3.065426761497285,0.942150838502715,5,21842.903230754862,100.0
calendar_57,calendar,0.6,0.03,3,2.9927658420386747,1.0148117579613254,5,30447.8707229593,100.0
calendar_58,calendar,0.6,0.03,3,2.8585404126147917,1.1490371873852068,5,30413.914321071577,100.0
calendar_59,calendar,0.6,0.03,3,2.956914994739089,1.050662605260911,5,30038.485280819827,100.0
calendar_56,calendar,0.6,0.03,3,2.907652843427231,1.0999247565727697,5,30065.861761036555,100.0
calendar_61,calendar,0.6,0.03,1,3.1233963211055356,0.8841812788944641,5,13870.188963316607,100.0
calendar_62,calendar,0.6,0.03,1,2.821077577893123,1.186500022106877,5,12963.23273367937,100.0
calendar_63,calendar,0.6,0.03,1,3.1030348694608576,0.9045427305391429,5,13809.104608382573,100.0
calendar_60,calendar,0.6,0.03,1,2.960353411884057,1.0472241881159419,5,13381.06023565217,100.0
calendar_61,calendar,0.6,0.03,2,2.9431520568634966,1.064425543136503,5,22199.645133907095,100.0
calendar_62,calendar,0.6,0.03,2,2.8548752370183377,1.1527023629816626,5,21027.858444734382,100.0
calendar_63,calendar,0.6,0.03,2,2.9988355833569638,1.0087420166430352,5,22305.611358453465,100.0
calendar_60,calendar,0.6,0.03,2,3.0134783435488623,0.9940992564511373,5,21921.495266298756,100.0
calendar_61,calendar,0.6,0.03,3,3.0320851407428346,0.9754924592571658,5,30795.9005561356,100.0
calendar_62,calendar,0.6,0.03,3,2.9653021089354645,1.0422754910645358,5,29423.764771540773,100.0
calendar_63,calendar,0.6,0.03,3,2.940103277313583,1.0674743226864174,5,30625.921190394212,100.0
calendar_60,calendar,0.6,0.03,3,2.912102751381519,1.0954748486184802,5,30157.803520443314,100.0
calendar_65,calendar,0.6,0.03,1,2.7712491320412354,1.2363284679587643,5,12813.747396123706,100.0
calendar_66,calendar,0.6,0.03,1,2.970093314248586,1.0374842857514148,5,13410.279942745758,100.0
calendar_67,calendar,0.6,0.03,1,3.0629945797602125,0.9445830202397856,5,13688.983739280637,100.0
calendar_64,calendar,0.6,0.03,1,2.9726996424946828,1.034877957505317,5,13418.098927484049,100.0
calendar_65,calendar,0.6,0.03,2,3.0734761446278007,0.9341014553721978,5,21534.17583000711,100.0
calendar_66,calendar,0.6,0.03,2,3.023690577930899,0.9838870220691022,5,21981.351676538456,100.0
calendar_67,calendar,0.6,0.03,2,3.03461587192596,0.9729617280740399,5,22292.831355058515,100.0
calendar_64,calendar,0.6,0.03,2,2.9052849102257716,1.1022926897742291,5,21633.953658161365,100.0
calendar_65,calendar,0.6,0.03,3,3.0671503588007596,0.9404272411992389,5,30235.626906409387,100.0
calendar_66,calendar,0.6,0.03,3,2.9567104161005555,1.0508671838994423,5,30351.482924840122,100.0
calendar_67,calendar,0.6,0.03,3,2.952534967186576,1.055042632813425,5,30650.436256618246,100.0
calendar_64,calendar,0.6,0.03,3,2.860687399833265,1.1468902001667352,5,29716.015857661157,100.0
calendar_68,calendar,0.6,0.03,1,2.962421354949236,1.0451562450507634,5,13387.264064847708,100.0
calendar_69,calendar,0.6,0.03,1,2.942623469016959,1.0649541309830408,5,13327.870407050876,100.0
calendar_70,calendar,0.6,0.03,1,3.0069573695403093,1.0006202304596896,5,13520.872108620928,100.0
calendar_71,calendar,0.6,0.03,1,2.861940909761782,1.1456366902382202,5,13085.822729285346,100.0
calendar_68,calendar,0.6,0.03,2,2.874897060035508,1.1326805399644913,5,21511.95524495423,100.0
calendar_69,calendar,0.6,0.03,2,2.831120593944918,1.176457006055082,5,21321.23218888563,100.0
calendar_70,calendar,0.6,0.03,2,2.896161350048837,1.1114162499511633,5,21709.356158767438,100.0
calendar_71,calendar,0.6,0.03,2,2.866512645102344,1.1410649548976561,5,21185.36066459238,100.0
calendar_68,calendar,0.6,0.03,3,2.939178155349337,1.068399444650663,5,29829.489711002243,100.0
calendar_69,calendar,0.6,0.03,3,2.9831950411480244,1.0243825588519766,5,29770.817312329702,100.0
calendar_70,calendar,0.6,0.03,3,2.9502671618335303,1.0573104381664704,5,30060.15764426803,100.0
calendar_71,calendar,0.6,0.03,3,3.093692691784786,0.9138849082152146,5,29966.438739946738,100.0
calendar_73,calendar,0.6,0.03,1,3.0554863826592875,0.9520912173407127,5,13666.459147977863,100.0
calendar_74,calendar,0.6,0.03,1,2.9103602510298736,1.0972173489701278,5,13231.08075308962,100.0
calendar_75,calendar,0.6,0.03,1,2.993967290725109,1.01361030927489,5,13481.901872175327,100.0
calendar_72,calendar,0.6,0.03,1,2.934611514790887,1.0729660852091139,5,13303.834544372661,100.0
calendar_73,calendar,0.6,0.03,2,2.8643636400521855,1.1432139599478155,5,21759.55006813442,100.0
calendar_74,calendar,0.6,0.03,2,2.8697442013068337,1.1378333986931668,5,21340.31335701012,100.0
calendar_75,calendar,0.6,0.03,2,2.940976265817219,1.0666013341827811,5,21804.830669626986,100.0
calendar_72,calendar,0.6,0.03,2,3.0031808917975997,1.004396708202401,5,21813.37721976546,100.0
calendar_73,calendar,0.6,0.03,3,2.902624778436967,1.1049528215630335,5,29967.424403445322,100.0
calendar_74,calendar,0.6,0.03,3,2.924045558833146,1.0835320411668545,5,29612.450033509558,100.0
calendar_75,calendar,0.6,0.03,3,2.8920410522173627,1.1155365477826364,5,29980.953826279074,100.0
calendar_72,calendar,0.6,0.03,3,3.057897413540601,0.9496801864593983,5,30487.069460387265,100.0
calendar_77,calendar,0.6,0.03,1,3.010981908600462,0.9965956913995372,5,13532.945725801386,100.0
calendar_78,calendar,0.6,0.03,1,3.0157685555332314,0.9918090444667681,5,13547.305666599694,100.0
calendar_79,calendar,0.6,0.03,1,3.081918675268872,0.9256589247311279,5,13745.756025806615,100.0
