run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
none_2,none,1,6,7,2.317850755442644,1.6897268445573561,0,0.0,110.6
none_2,none,1,7,7,2.282130818417046,1.7254467815829548,0,0.0,110.6
none_2,none,1,8,7,2.2488849510646323,1.7586926489353687,0,0.0,110.6
none_2,none,1,9,7,2.345635938642632,1.6619416613573683,0,0.0,110.6
none_2,none,1,0,8,2.325916472028968,1.6816611279710336,0,0.0,110.6
none_2,none,1,1,8,2.2320531814645417,1.7755244185354595,0,0.0,110.6
none_2,none,1,2,8,2.2789533703286793,1.7286242296713212,0,0.0,110.6
none_2,none,1,3,8,2.2925387316974173,1.715038868302583,0,0.0,110.6
none_2,none,1,4,8,2.2814245341604833,1.7261530658395174,0,0.0,110.6
none_2,none,1,5,8,2.2913637535777385,1.7162138464222623,0,0.0,110.6
none_2,none,1,6,8,2.293325117025827,1.7142524829741732,0,0.0,110.6
none_2,none,1,7,8,2.2649221989923793,1.7426554010076214,0,0.0,110.6
none_2,none,1,8,8,2.2242571112591443,1.7833204887408571,0,0.0,110.6
none_2,none,1,9,8,2.312307464358177,1.695270135641824,0,0.0,110.6
none_2,none,1,0,9,2.4921957873001195,1.5153818126998795,0,0.0,110.6
none_2,none,1,1,9,2.318394937548104,1.6891826624518984,0,0.0,110.6
none_2,none,1,2,9,2.363660792301415,1.6439168076985846,0,0.0,110.6
none_2,none,1,3,9,2.4109870371985025,1.596590562801497,0,0.0,110.6
none_2,none,1,4,9,2.3960206000638853,1.6115569999361143,0,0.0,110.6
none_2,none,1,5,9,2.383293914670556,1.6242836853294438,0,0.0,110.6
none_2,none,1,6,9,2.385021688014614,1.622555911985386,0,0.0,110.6
none_2,none,1,7,9,2.3389693787926955,1.668608221207305,0,0.0,110.6
none_2,none,1,8,9,2.2935991535199323,1.71397844648007,0,0.0,110.6
none_2,none,1,9,9,2.499077350665602,1.508500249334397,0,0.0,110.6
none_1,none,1,0,0,2.522273621177196,1.485303978822802,0,0.0,110.6
none_1,none,1,1,0,2.30515727419296,1.7024203258070412,0,0.0,110.6
none_1,none,1,2,0,2.3654665399000896,1.6421110600999098,0,0.0,110.6
none_1,none,1,3,0,2.368487112851129,1.6390904871488712,0,0.0,110.6
none_1,none,1,4,0,2.379604263892552,1.6279733361074475,0,0.0,110.6
none_1,none,1,5,0,2.398070840005581,1.6095067599944188,0,0.0,110.6
none_1,none,1,6,0,2.375764139366176,1.6318134606338237,0,0.0,110.6
none_1,none,1,7,0,2.338216228904867,1.6693613710951334,0,0.0,110.6
none_1,none,1,8,0,2.302991413318223,1.704586186681779,0,0.0,110.6
none_1,none,1,9,0,2.490485491855777,1.5170921081442228,0,0.0,110.6
none_1,none,1,0,1,2.3168516918221447,1.6907259081778563,0,0.0,110.6
none_1,none,1,1,1,2.2278294590405237,1.7797481409594773,0,0.0,110.6
none_1,none,1,2,1,2.260379425445463,1.7471981745545382,0,0.0,110.6
none_1,none,1,3,1,2.271057941078838,1.7365196589211627,0,0.0,110.6
none_1,none,1,4,1,2.2899965573286325,1.7175810426713685,0,0.0,110.6
none_1,none,1,5,1,2.319595117562637,1.6879824824373626,0,0.0,110.6
none_1,none,1,6,1,2.2838025381275067,1.7237750618724934,0,0.0,110.6
none_1,none,1,7,1,2.2682673561007927,1.7393102438992083,0,0.0,110.6
none_1,none,1,8,1,2.2448208938645773,1.7627567061354237,0,0.0,110.6
none_1,none,1,9,1,2.310583748241493,1.6969938517585086,0,0.0,110.6
none_1,none,1,0,2,2.3252958524003113,1.6822817475996887,0,0.0,110.6
none_1,none,1,1,2,2.2541973537555102,1.7533802462444912,0,0.0,110.6
none_1,none,1,2,2,2.281157335562969,1.7264202644370321,0,0.0,110.6
none_1,none,1,3,2,2.2961114939403036,1.7114661060596967,0,0.0,110.6
none_1,none,1,4,2,2.3197557222658913,1.687821877734109,0,0.0,110.6
none_1,none,1,5,2,2.3105576650677087,1.6970199349322916,0,0.0,110.6
none_1,none,1,6,2,2.277705324521813,1.729872275478188,0,0.0,110.6
none_1,none,1,7,2,2.2887042018607673,1.7188733981392335,0,0.0,110.6
none_1,none,1,8,2,2.275745610751717,1.7318319892482836,0,0.0,110.6
none_1,none,1,9,2,2.3405824868121274,1.6669951131878729,0,0.0,110.6
none_1,none,1,0,3,2.3509912380012774,1.6565863619987224,0,0.0,110.6
none_1,none,1,1,3,2.257789894102505,1.7497877058974955,0,0.0,110.6
none_1,none,1,2,3,2.2577911706693268,1.7497864293306737,0,0.0,110.6
none_1,none,1,3,3,2.2971927963089422,1.7103848036910583,0,0.0,110.6
none_1,none,1,4,3,2.315302072513516,1.692275527486484,0,0.0,110.6
none_1,none,1,5,3,2.342643227832429,1.6649343721675707,0,0.0,110.6
none_1,none,1,6,3,2.3025157590725662,1.705061840927434,0,0.0,110.6
none_1,none,1,7,3,2.298494782015476,1.7090828179845243,0,0.0,110.6
none_1,none,1,8,3,2.247712536955453,1.7598650630445483,0,0.0,110.6
none_1,none,1,9,3,2.3473516138974406,1.6602259861025588,0,0.0,110.6
none_1,none,1,0,4,2.3860650824387997,1.6215125175612004,0,0.0,110.6
none_1,none,1,1,4,2.269820109852703,1.7377574901472972,0,0.0,110.6
none_1,none,1,2,4,2.3019919328541603,1.7055856671458403,0,0.0,110.6
none_1,none,1,3,4,2.2984569446987613,1.709120655301239,0,0.0,110.6
none_1,none,1,4,4,2.314970944986092,1.692606655013909,0,0.0,110.6
none_1,none,1,5,4,2.3181030979039874,1.6894745020960131,0,0.0,110.6
none_1,none,1,6,4,2.323662930321105,1.6839146696788947,0,0.0,110.6
none_1,none,1,7,4,2.288797463583663,1.7187801364163378,0,0.0,110.6
none_1,none,1,8,4,2.3101652619665836,1.6974123380334174,0,0.0,110.6
none_1,none,1,9,4,2.3550720571181594,1.65250554288184,0,0.0,110.6
none_1,none,1,0,5,2.3763161146231218,1.6312614853768779,0,0.0,110.6
none_1,none,1,1,5,2.288828407278925,1.7187491927210758,0,0.0,110.6
none_1,none,1,2,5,2.3092783479338514,1.6982992520661488,0,0.0,110.6
none_1,none,1,3,5,2.306062636022201,1.7015149639777993,0,0.0,110.6
none_1,none,1,4,5,2.298323091399727,1.7092545086002733,0,0.0,110.6
none_1,none,1,5,5,2.323855943908501,1.6837216560914987,0,0.0,110.6
none_1,none,1,6,5,2.3043440017877397,1.703233598212261,0,0.0,110.6
none_1,none,1,7,5,2.302014796599504,1.7055628034004968,0,0.0,110.6
none_1,none,1,8,5,2.2653831413432206,1.74219445865678,0,0.0,110.6
none_1,none,1,9,5,2.4126576678683267,1.5949199321316732,0,0.0,110.6
none_1,none,1,0,6,2.3698412957501636,1.6377363042498354,0,0.0,110.6
none_1,none,1,1,6,2.270619968605982,1.7369576313940187,0,0.0,110.6
none_1,none,1,2,6,2.2852544083335027,1.722323191666498,0,0.0,110.6
none_1,none,1,3,6,2.2950171884142394,1.7125604115857609,0,0.0,110.6
none_1,none,1,4,6,2.2939571544071513,1.7136204455928492,0,0.0,110.6
none_1,none,1,5,6,2.295997562098561,1.7115800379014396,0,0.0,110.6
none_1,none,1,6,6,2.280392196830401,1.7271854031696001,0,0.0,110.6
none_1,none,1,7,6,2.301447666463402,1.7061299335365985,0,0.0,110.6
none_1,none,1,8,6,2.302210801403403,1.7053667985965977,0,0.0,110.6
none_1,none,1,9,6,2.3888445289481384,1.6187330710518617,0,0.0,110.6
none_1,none,1,0,7,2.3586868075890273,1.648890792410973,0,0.0,110.6
none_1,none,1,1,7,2.25590377934142,1.7516738206585811,0,0.0,110.6
none_1,none,1,2,7,2.274007659480841,1.7335699405191596,0,0.0,110.6
none_1,none,1,3,7,2.274183843849097,1.7333937561509034,0,0.0,110.6
none_1,none,1,4,7,2.312258282072289,1.6953193179277117,0,0.0,110.6
none_1,none,1,5,7,2.287613389669663,1.7199642103303372,0,0.0,110.6
none_1,none,1,6,7,2.28217715739157,1.7254004426084304,0,0.0,110.6
none_1,none,1,7,7,2.2678119336282276,1.739765666371773,0,0.0,110.6
none_1,none,1,8,7,2.2826833328124527,1.7248942671875482,0,0.0,110.6
none_1,none,1,9,7,2.4165328564178945,1.5910447435821053,0,0.0,110.6
none_1,none,1,0,8,2.318884952916945,1.6886926470830559,0,0.0,110.6
none_1,none,1,1,8,2.2251908973830754,1.7823867026169253,0,0.0,110.6
none_1,none,1,2,8,2.2703428912625503,1.7372347087374502,0,0.0,110.6
none_1,none,1,3,8,2.2454788505077445,1.7620987494922562,0,0.0,110.6
none_1,none,1,4,8,2.2610590324378537,1.746518567562147,0,0.0,110.6
none_1,none,1,5,8,2.2659103670091834,1.7416672329908176,0,0.0,110.6
none_1,none,1,6,8,2.2706901977694414,1.7368874022305592,0,0.0,110.6
none_1,none,1,7,8,2.2560092467059416,1.7515683532940591,0,0.0,110.6
none_1,none,1,8,8,2.251507243622972,1.756070356377029,0,0.0,110.6
none_1,none,1,9,8,2.3525385767406646,1.6550390232593366,0,0.0,110.6
none_1,none,1,0,9,2.5011543994951952,1.5064232005048035,0,0.0,110.6
none_1,none,1,1,9,2.301635801366521,1.7059417986334808,0,0.0,110.6
none_1,none,1,2,9,2.3385197319677453,1.6690578680322548,0,0.0,110.6
none_1,none,1,3,9,2.3573475860282143,1.6502300139717858,0,0.0,110.6
none_1,none,1,4,9,2.3581409239450712,1.6494366760549284,0,0.0,110.6
none_1,none,1,5,9,2.403996473382062,1.6035811266179383,0,0.0,110.6
none_1,none,1,6,9,2.3978796306075054,1.609697969392494,0,0.0,110.6
none_1,none,1,7,9,2.3529443901013316,1.6546332098986687,0,0.0,110.6
none_1,none,1,8,9,2.350697089515861,1.6568805104841395,0,0.0,110.6
none_1,none,1,9,9,2.5218201390756225,1.4857574609243773,0,0.0,110.6
none_0,none,1,0,0,2.497263772554301,1.5103138274456982,0,0.0,110.6
none_0,none,1,1,0,2.3408325164335744,1.6667450835664277,0,0.0,110.6
none_0,none,1,2,0,2.368602035493507,1.638975564506493,0,0.0,110.6
none_0,none,1,3,0,2.3579706866209453,1.6496069133790547,0,0.0,110.6
none_0,none,1,4,0,2.354375562627816,1.6532020373721847,0,0.0,110.6
