run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
threshold_1,threshold,0.1,1,0,0,3.660630494772452,0.3469471052275481,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,0,3.5746521788184427,0.4329254211815588,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,0,3.603265332583531,0.40431226741646853,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,0,3.623553494859428,0.3840241051405724,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,0,3.6340488452625075,0.3735287547374933,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,0,3.620827245045589,0.38675035495441046,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,0,3.669706267476919,0.33787133252308055,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,0,3.637341077342668,0.37023652265733226,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,8,0,3.622790381214003,0.38478721878599664,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,9,0,3.6720906630972503,0.3354869369027515,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,0,1,3.5983770642501263,0.40920053574987364,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,1,3.4874564230009777,0.5201211769990223,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,1,3.5215886317872207,0.48598896821278,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,1,3.5617544734873654,0.44582312651263656,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,1,3.600827723320716,0.40674987667928547,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,1,3.569013603557337,0.43856399644266264,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,1,3.54252146204192,0.4650561379580806,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,1,3.56150227314185,0.44607532685814877,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,8,1,3.517639369633706,0.4899382303662958,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,9,1,3.6014485579371733,0.406129042062826,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,0,2,3.631777447352774,0.3758001526472257,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,2,3.582663207768448,0.4249143922315519,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,2,3.567130181175034,0.44044741882496646,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,2,3.6055168526312587,0.40206074736874314,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,2,3.586380451332599,0.4211971486674013,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,2,3.609773575788308,0.39780402421169364,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,2,3.6153059361406386,0.3922716638593603,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,2,3.570721780516882,0.4368558194831195,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,8,2,3.5441733010031737,0.46340429899682734,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,9,2,3.635983795816624,0.37159380418337506,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,0,3,3.669834917881488,0.33774268211851094,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,3,3.579385155711484,0.4281924442885161,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,3,3.577346755868298,0.43023084413170204,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,3,3.6006790534292414,0.40689854657075786,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,3,3.607030095247193,0.4005475047528069,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,3,3.5806515599258018,0.4269260400741979,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,3,3.5777953167681047,0.4297822832318945,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,3,3.611231869460388,0.3963457305396111,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,8,3,3.554169662868145,0.4534079371318557,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,9,3,3.6616883789871246,0.34588922101287645,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,0,4,3.6459674986312947,0.36161010136870525,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,4,3.5967478728515356,0.41082972714846316,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,4,3.5828163271610993,0.42476127283890036,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,4,3.5578018193921435,0.44977578060785656,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,4,3.586934305746764,0.42064329425323654,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,4,3.5818658139837467,0.42571178601625365,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,4,3.5876537206244947,0.41992387937550646,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,4,3.5890130324843303,0.4185645675156696,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,8,4,3.5803367143759637,0.42724088562403595,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,9,4,3.659418253447031,0.3481593465529699,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,0,5,3.6708621097838225,0.33671549021617786,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,5,3.560998720154,0.4465788798459986,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,5,3.5758860640662675,0.43169153593373305,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,5,3.5771084045222254,0.4304691954777753,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,5,3.6097325840997496,0.3978450159002512,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,5,3.621570138512023,0.3860074614879776,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,5,3.5901797752845956,0.4173978247154047,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,5,3.565475070648566,0.4421025293514352,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,8,5,3.556575215331039,0.45100238466896125,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,9,5,3.6621933781898894,0.34538422181011086,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,0,6,3.6435567061666205,0.36402089383337993,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,6,3.578611019309251,0.42896658069074917,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,6,3.582178037682872,0.42539956231712794,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,6,3.5975734542137996,0.41000414578619904,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,6,3.5821091553786593,0.425468444621339,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,6,3.567824619627152,0.43975298037284755,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,6,3.6284969060223187,0.37908069397768296,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,6,3.5763485664459025,0.4312290335540984,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,8,6,3.538941598684553,0.4686360013154469,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,9,6,3.643946766428411,0.36363083357158843,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,0,7,3.6378348411438846,0.3697427588561148,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,7,3.576314045645897,0.4312635543541032,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,7,3.606522605797688,0.401054994202314,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,7,3.568576477060154,0.4390011229398476,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,7,3.5879180860275075,0.4196595139724924,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,7,3.589494317826687,0.4180832821733126,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,7,3.6220035664700543,0.3855740335299453,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,7,3.5700479198309933,0.43752968016900784,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,8,7,3.5572503195080536,0.4503272804919453,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,9,7,3.658821401105227,0.34875619889477455,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,0,8,3.587467183938159,0.4201104160618413,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,1,8,3.5484763843239784,0.45910121567602274,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,2,8,3.596678192040631,0.41089940795936963,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,3,8,3.570660561631769,0.43691703836823154,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,4,8,3.5598627351602397,0.4477148648397582,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,5,8,3.5929584903573772,0.4146191096426234,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,6,8,3.5623368667171724,0.4452407332828273,10,0.32499999999999996,100.0
threshold_1,threshold,0.1,1,7,8,3.5806634629939205,0.42691413700607905,10,0.32499999999999996,100.0
