run_id,strategy,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
calendar_54,calendar,2,3.409795164856917,0.5977824351430833,5,24004.183078459944,100.0
calendar_55,calendar,2,3.311521975932257,0.6960556240677418,5,24298.85185483865,100.0
calendar_52,calendar,3,3.3150136754752606,0.6925639245247398,5,33691.344311077075,100.0
calendar_53,calendar,3,3.330503593468939,0.6770740065310628,5,32928.02825651003,100.0
calendar_54,calendar,3,3.3745084373948204,0.6330691626051802,5,33627.7083906444,100.0
calendar_55,calendar,3,3.3114312381741224,0.6961463618258764,5,33733.14556936102,100.0
calendar_56,calendar,1,3.279560128837673,0.7280174711623272,5,14338.680386513019,100.0
calendar_57,calendar,1,3.382252133079763,0.6253254669202373,5,14646.75639923929,100.0
calendar_58,calendar,1,3.320386110803444,0.6871914891965561,5,14461.158332410332,100.0
calendar_59,calendar,1,3.286983002253102,0.720594597746899,5,14360.949006759305,100.0
calendar_56,calendar,2,3.3886392440298687,0.6189383559701298,5,24004.598118602626,100.0
calendar_57,calendar,2,3.3619516330863766,0.6456259669136252,5,24232.61129849842,100.0
calendar_58,calendar,2,3.3996684646602633,0.6079091353397358,5,24160.16372639112,100.0
calendar_59,calendar,2,3.27096383756077,0.7366137624392306,5,23673.840519441615,100.0
calendar_56,calendar,3,3.283296212117447,0.7242813878825536,5,33354.48675495497,100.0
calendar_57,calendar,3,3.3870011750083164,0.6205764249916839,5,33893.61482352337,100.0
calendar_58,calendar,3,3.39182223405106,0.6157553659489383,5,33835.630428544304,100.0
calendar_59,calendar,3,3.3159774426026543,0.6916001573973461,5,33121.77284724958,100.0
calendar_60,calendar,1,3.384300771590523,0.6232768284094773,5,14652.902314771569,100.0
calendar_61,calendar,1,3.316510354207965,0.691067245792038,5,14449.531062623895,100.0
calendar_62,calendar,1,3.371793984071731,0.6357836159282684,5,14615.381952215193,100.0
calendar_63,calendar,1,3.2735528959864055,0.7340247040135931,5,14320.658687959216,100.0
calendar_60,calendar,2,3.3568911231419505,0.6506864768580529,5,24223.57568419742,100.0
calendar_61,calendar,2,3.3597614068106756,0.6478161931893235,5,24028.81528305592,100.0
calendar_62,calendar,2,3.3282380432922247,0.6793395567077751,5,24100.09608209187,100.0
calendar_63,calendar,2,3.389667351578595,0.6179102484214039,5,23989.660742695,100.0
calendar_60,calendar,3,3.3952616120820434,0.6123159879179558,5,33909.36052044355,100.0
calendar_61,calendar,3,3.402014343890564,0.6055632561094366,5,33734.85831472761,100.0
calendar_62,calendar,3,3.3261694969362767,0.6814081030637249,5,33578.6045729007,100.0
calendar_63,calendar,3,3.3882674218827646,0.6193101781172372,5,33654.46300834329,100.0
calendar_64,calendar,1,3.331140856897269,0.6764367431027304,5,14493.422570691808,100.0
calendar_65,calendar,1,3.3560785551812833,0.6514990448187178,5,14568.23566554385,100.0
calendar_66,calendar,1,3.2870509239488825,0.7205266760511165,5,14361.152771846648,100.0
calendar_67,calendar,1,3.2634220497788604,0.7441555502211407,5,14290.266149336581,100.0
calendar_64,calendar,2,3.2337677591151754,0.773809840884824,5,23694.725848037335,100.0
calendar_65,calendar,2,3.404429689462521,0.60314791053748,5,24281.524733931416,100.0
calendar_66,calendar,2,3.330931834469327,0.6766457655306745,5,23853.94827525463,100.0
calendar_67,calendar,2,3.393876695454575,0.613700904545423,5,23971.896235700304,100.0
calendar_64,calendar,3,3.343976684223465,0.6636009157765362,5,33226.65590070773,100.0
calendar_65,calendar,3,3.2718435286461456,0.7357340713538549,5,33597.055319869854,100.0
calendar_66,calendar,3,3.3487549881304917,0.6588226118695084,5,33400.2132396461,100.0
calendar_67,calendar,3,3.322825633303578,0.6847519666964225,5,33440.37313561104,100.0
calendar_68,calendar,1,3.3318206397535,0.6757569602464996,5,14495.4619192605,100.0
calendar_69,calendar,1,3.317371274792575,0.6902063252074265,5,14452.113824377724,100.0
calendar_70,calendar,1,3.288437467209846,0.7191401327901545,5,14365.312401629539,100.0
calendar_71,calendar,1,3.4160298958224007,0.5915477041775999,5,14748.089687467202,100.0
calendar_68,calendar,2,3.399647588908601,0.6079300110913988,5,24194.4046859863,100.0
calendar_69,calendar,2,3.3504799161201486,0.6570976838798516,5,24003.553572738172,100.0
calendar_70,calendar,2,3.2551587192210953,0.7524188807789046,5,23630.788559292825,100.0
calendar_71,calendar,2,3.384652496205636,0.6229251037943652,5,24402.04717608411,100.0
calendar_68,calendar,3,3.2635437769002364,0.7440338230997635,5,33485.03601668701,100.0
calendar_69,calendar,3,3.2772588233587236,0.7303187766412771,5,33335.33004281434,100.0
calendar_70,calendar,3,3.342520203680388,0.6650573963196142,5,33158.34917033399,100.0
calendar_71,calendar,3,3.324063993120165,0.6835136068798354,5,33874.23915544461,100.0
calendar_72,calendar,1,3.3055207839410805,0.7020568160589206,5,14416.562351823242,100.0
calendar_73,calendar,1,3.4008550162297637,0.6067225837702358,5,14702.565048689292,100.0
calendar_74,calendar,1,3.316046028210724,0.6915315717892753,5,14448.138084632172,100.0
calendar_75,calendar,1,3.3437595497578907,0.663818050242109,5,14531.278649273672,100.0
calendar_72,calendar,2,3.312778971051676,0.6947986289483253,5,23854.89926497827,100.0
calendar_73,calendar,2,3.3267016182220077,0.6808759817779917,5,24182.669903355316,100.0
calendar_74,calendar,2,3.326106757264563,0.6814708427354382,5,23926.45835642586,100.0
calendar_75,calendar,2,3.3956420729325982,0.6119355270674032,5,24218.204868071465,100.0
calendar_72,calendar,3,3.2696630271652514,0.737914572834748,5,33163.88834647402,100.0
calendar_73,calendar,3,3.243825785882774,0.7637518141172264,5,33414.147261003636,100.0
calendar_74,calendar,3,3.4037574158074317,0.6038201841925671,5,33637.730603848155,100.0
calendar_75,calendar,3,3.4468104750129003,0.5607671249870997,5,34058.63629311017,100.0
calendar_76,calendar,1,3.391354189154381,0.6162234108456189,5,14674.062567463143,100.0
calendar_77,calendar,1,3.295215429983875,0.712362170016126,5,14385.646289951625,100.0
calendar_78,calendar,1,3.3107579589699263,0.6968196410300743,5,14432.27387690978,100.0
calendar_79,calendar,1,3.2657601248419814,0.7418174751580188,5,14297.280374525944,100.0
calendar_76,calendar,2,3.269491384956377,0.7380862150436249,5,23982.536722332276,100.0
calendar_77,calendar,2,3.3816664526131075,0.6259111473868932,5,24030.645647790945,100.0
calendar_78,calendar,2,3.3520505838640773,0.6555270161359235,5,23988.42562850201,100.0
calendar_79,calendar,2,3.2767712661218393,0.7308063338781614,5,23627.594172891462,100.0
calendar_76,calendar,3,3.3766679703752653,0.6309096296247327,5,33612.54063345807,100.0
calendar_77,calendar,3,3.296558325328405,0.7110192746715943,5,33420.32062377616,100.0
calendar_78,calendar,3,3.4085697715729264,0.5990078284270727,5,33714.134943220786,100.0
calendar_79,calendar,3,3.3123689545141928,0.6952086454858085,5,33064.70103643404,100.0
threshold_80,threshold,1,3.5863221564375665,0.42125544356243505,8,14958.9664693127,100.0
threshold_81,threshold,1,3.5932093450043614,0.41436825499563923,7,15079.628035013084,100.0
threshold_82,threshold,1,3.5963510636131657,0.4112265363868353,7,15089.053190839497,100.0
threshold_83,threshold,1,3.610586274415617,0.3969913255843837,7,15131.758823246852,100.0
threshold_80,threshold,2,3.5879677980482017,0.41960980195179837,8,24922.869863457305,100.0
threshold_81,threshold,2,3.5837201920736157,0.42385740792638515,8,25030.788611233933,100.0
threshold_82,threshold,2,3.593484401385784,0.41409319861421673,7,25169.506394996846,100.0
threshold_83,threshold,2,3.57516370208081,0.4324138979191918,8,25057.24992948928,100.0
threshold_80,threshold,3,3.6088641153034526,0.3987134846965493,7,35049.46220936766,100.0
threshold_81,threshold,3,3.601016243629847,0.40656135637015456,7,35133.83734212347,100.0
threshold_82,threshold,3,3.593930938088343,0.41364666191165717,7,35251.29920926187,100.0
threshold_83,threshold,3,3.588754816139029,0.41882278386097166,8,35023.514377906366,100.0
threshold_84,threshold,1,3.5970792403482785,0.4104983596517229,7,15091.237721044836,100.0
threshold_85,threshold,1,3.5942456819303015,0.41333191806969705,8,14982.737045790904,100.0
threshold_86,threshold,1,3.56893722481221,0.4386403751877904,9,14806.81167443663,100.0
threshold_87,threshold,1,3.5848908339345145,0.4226867660654863,8,14954.672501803543,100.0
threshold_84,threshold,2,3.567787092072851,0.4397905079271487,7,25094.59899726339,100.0
threshold_85,threshold,2,3.5954516415037165,0.41212595849628375,8,24969.091970302055,100.0
threshold_86,threshold,2,3.5793666150174177,0.42821098498258325,8,24744.911519488884,100.0
threshold_87,threshold,2,3.585149140633449,0.4224284593665527,8,24910.11992370389,100.0
threshold_84,threshold,3,3.5889357975404494,0.41864180245955085,7,35161.40638988474,100.0
threshold_85,threshold,3,3.589666617773336,0.4179109822266649,8,34938.09182362206,100.0
threshold_86,threshold,3,3.5823018479244206,0.42527575207557994,8,34691.81706326215,100.0
threshold_87,threshold,3,3.5833845412007164,0.4241930587992836,8,34860.27354730604,100.0
threshold_88,threshold,1,3.5973987544180575,0.4101788455819431,8,14992.196263254173,100.0
threshold_89,threshold,1,3.572828307483517,0.43474929251648425,9,14818.484922450552,100.0
threshold_90,threshold,1,3.5846779105842312,0.42289968941576944,7,15054.033731752694,100.0
threshold_91,threshold,1,3.5863092468314703,0.42126835316852984,8,14958.927740494411,100.0
threshold_88,threshold,2,3.5774459672761316,0.4301316327238699,8,24924.534165082565,100.0
threshold_89,threshold,2,3.581814012121759,0.4257635878782417,8,24763.926958815828,100.0
threshold_90,threshold,2,3.5698574047639586,0.43772019523604194,8,24963.60594604457,100.0
threshold_91,threshold,2,3.587300627747944,0.4202769722520568,8,24920.829623738242,100.0
threshold_88,threshold,3,3.5939839537533187,0.4135936462466831,7,35006.48602634252,100.0
threshold_89,threshold,3,3.5949115835146164,0.4126660164853839,7,34848.66170935967,100.0
threshold_90,threshold,3,3.5800489955170787,0.42752860448292157,8,34903.7529325958,100.0
threshold_91,threshold,3,3.5905013967108808,0.41707620328912137,7,34992.333813870886,100.0
threshold_92,threshold,1,3.579746100857873,0.42783149914212704,8,14939.238302573618,100.0
threshold_93,threshold,1,3.5915527645661003,0.4160248354339,8,14974.658293698301,100.0
threshold_94,threshold,1,3.5796576553379924,0.42791994466200906,8,14938.972966013976,100.0
threshold_95,threshold,1,3.5785162301405915,0.4290613698594091,8,14935.548690421774,100.0
threshold_92,threshold,2,3.5793392579977805,0.42823834200222016,8,24877.256076566962,100.0
threshold_93,threshold,2,3.601904628712456,0.4056729712875444,8,24980.37217983567,100.0
threshold_94,threshold,2,3.5712848044500993,0.4362927955499008,8,24852.827379364273,100.0
threshold_95,threshold,2,3.5782894426372764,0.42928815736272463,7,24970.417018333603,100.0
threshold_92,threshold,3,3.5849829878079267,0.42259461219207395,8,34832.205039990746,100.0
threshold_93,threshold,3,3.5828136974414306,0.42476390255856966,8,34928.81327215996,100.0
threshold_94,threshold,3,3.5922426315878346,0.41533496841216616,8,34829.55527412778,100.0
threshold_95,threshold,3,3.579479089565204,0.4280985104347961,7,35008.854287029215,100.0
threshold_96,threshold,1,3.5959532190344357,0.4116243809655644,8,14987.859657103307,100.0
threshold_97,threshold,1,3.5914684849211875,0.41610911507881343,7,15074.405454763562,100.0
threshold_98,threshold,1,3.586797828834586,0.42077977116541415,8,14960.393486503759,100.0
threshold_99,threshold,1,3.578256395160809,0.4293212048391913,8,14934.769185482428,100.0
threshold_96,threshold,2,3.581292090596749,0.42628550940325083,8,24931.735928893555,100.0
threshold_97,threshold,2,3.5826231536568187,0.4249544463431825,8,25022.27491573402,100.0
threshold_98,threshold,2,3.5898823106009905,0.4176952893990102,8,24930.04041830673,100.0
threshold_99,threshold,2,3.5843729070274373,0.42320469297256247,8,24887.88790656474,100.0
threshold_96,threshold,3,3.598429903916228,0.4091476960837733,8,34927.02564064224,100.0
threshold_97,threshold,3,3.581907768701343,0.425669831298658,8,34967.99822183805,100.0
threshold_98,threshold,3,3.582256229437786,0.4253213705622151,8,34876.80910662009,100.0
threshold_99,threshold,3,3.5879586370575813,0.4196189629424197,8,34851.76381773748,100.0
threshold_100,threshold,1,3.576314976326573,0.43126262367342805,9,14828.94492897972,100.0
threshold_101,threshold,1,3.5874461319930853,0.42013146800691575,8,14962.338395979255,100.0
threshold_102,threshold,1,3.604414676639253,0.40316292336074844,8,15013.244029917758,100.0
threshold_103,threshold,1,3.6022791892889092,0.4052984107110915,7,15106.837567866727,100.0
threshold_100,threshold,2,3.5858311662121207,0.4217464337878807,8,24786.43842761608,100.0
threshold_101,threshold,2,3.5882388495694153,0.41933875043058544,7,25027.0549446875,100.0
threshold_102,threshold,2,3.586412058164979,0.4211655418350209,7,25072.480204412695,100.0
threshold_103,threshold,2,3.5803360679285916,0.42724153207140797,8,25047.8457716525,100.0
threshold_100,threshold,3,3.589839771412354,0.4177378285876467,9,34655.95774185314,100.0
threshold_101,threshold,3,3.5896039341417225,0.4179736658582784,8,34995.86674711267,100.0
threshold_102,threshold,3,3.6025362533753538,0.4050413466246465,8,35080.08896453876,100.0
threshold_103,threshold,3,3.5927817271771483,0.4147958728228517,8,35026.19095318395,100.0
threshold_104,threshold,1,3.5680797525985795,0.43949784740142217,9,14804.239257795738,100.0
threshold_105,threshold,1,3.572300263237979,0.435277336762022,8,14916.900789713936,100.0
threshold_106,threshold,1,3.581500897797697,0.4260767022023031,8,14944.502693393091,100.0
threshold_107,threshold,1,3.5917248102364754,0.4158527897635257,8,14975.174430709427,100.0
threshold_104,threshold,2,3.590992084739159,0.41658551526084225,7,24877.215512013216,100.0
threshold_105,threshold,2,3.5989630911764205,0.4086145088235805,7,25013.7900632432,100.0
threshold_106,threshold,2,3.610912853724445,0.3966647462755563,8,24977.241254566427,100.0
threshold_107,threshold,2,3.5883583744206358,0.419219225579365,9,24840.249553971335,100.0
threshold_104,threshold,3,3.580687505214006,0.4268900947859939,7,34919.27802765524,100.0
threshold_105,threshold,3,3.584065399468039,0.42351220053196226,9,34865.98626164732,100.0
threshold_106,threshold,3,3.5777913469160048,0.4297862530839964,9,34810.61529531444,100.0
threshold_107,threshold,3,3.564389511380781,0.4431880886192201,9,34633.41808811368,100.0
threshold_108,threshold,1,3.579324896135597,0.4282527038644034,7,15037.974688406792,100.0
threshold_109,threshold,1,3.582036141507388,0.4255414584926123,8,14946.108424522165,100.0
threshold_110,threshold,1,3.5697177882283473,0.4378598117716539,7,15009.153364685042,100.0
threshold_111,threshold,1,3.5779999950682346,0.42957760493176667,8,14933.999985204704,100.0
threshold_108,threshold,2,3.5820382392471477,0.4255393607528526,9,24884.089406148232,100.0
threshold_109,threshold,2,3.6088719448020505,0.39870565519795037,7,25072.724258928316,100.0
threshold_110,threshold,2,3.5862168547881565,0.4213607452118439,7,25067.803929049514,100.0
