run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
calendar_51,calendar,0.8,0.03,3,3.265203234527819,0.7423743654721837,5,33442.31591440604,100.0
calendar_48,calendar,0.8,0.03,3,3.26816995175097,0.7394076482490303,5,33494.42967131253,100.0
calendar_49,calendar,0.8,0.03,3,3.324427300769709,0.6831502992302906,5,33361.65390402561,100.0
calendar_54,calendar,0.8,0.03,1,3.231904259533248,0.775673340466752,5,14195.712778599744,100.0
calendar_55,calendar,0.8,0.03,1,3.402232896109512,0.6053447038904868,5,14706.698688328535,100.0
calendar_52,calendar,0.8,0.03,1,3.3723628866491944,0.6352147133508064,5,14617.088659947583,100.0
calendar_53,calendar,0.8,0.03,1,3.3286658628652406,0.6789117371347594,5,14485.997588595721,100.0
calendar_54,calendar,0.8,0.03,2,3.38949803735329,0.6180795626467088,5,23864.206890659614,100.0
calendar_55,calendar,0.8,0.03,2,3.2898419922019793,0.7177356077980206,5,24076.224664934474,100.0
calendar_52,calendar,0.8,0.03,2,3.3102887610734233,0.6972888389265764,5,24047.954943167853,100.0
calendar_53,calendar,0.8,0.03,2,3.2381134415170933,0.7694641584829076,5,23700.337913147,100.0
calendar_54,calendar,0.8,0.03,3,3.363859978592493,0.6437176214075078,5,33455.78682643709,100.0
calendar_55,calendar,0.8,0.03,3,3.2996415286121863,0.7079360713878131,5,33475.149250771035,100.0
calendar_52,calendar,0.8,0.03,3,3.3409261350893713,0.66665146491063,5,33570.73334843597,100.0
calendar_53,calendar,0.8,0.03,3,3.387792642710639,0.6197849572893602,5,33363.715841278914,100.0
calendar_58,calendar,0.8,0.03,1,3.3645729144502297,0.6430046855497712,5,14593.71874335069,100.0
calendar_59,calendar,0.8,0.03,1,3.3561220668977745,0.6514555331022266,5,14568.366200693323,100.0
calendar_56,calendar,0.8,0.03,1,3.1976150739921883,0.809962526007812,5,14092.845221976564,100.0
calendar_57,calendar,0.8,0.03,1,3.338586675488573,0.6689909245114263,5,14515.76002646572,100.0
calendar_58,calendar,0.8,0.03,2,3.282181803437684,0.7253957965623157,5,23940.264153663742,100.0
calendar_59,calendar,0.8,0.03,2,3.3497528283980316,0.6578247716019671,5,24117.62468588742,100.0
calendar_56,calendar,0.8,0.03,2,3.3687539712539447,0.6388236287460572,5,23699.1071357384,100.0
calendar_57,calendar,0.8,0.03,2,3.2852096537193463,0.7223679462806524,5,23871.38898762376,100.0
calendar_58,calendar,0.8,0.03,3,3.3223782149482624,0.6851993850517373,5,33407.398798508526,100.0
calendar_59,calendar,0.8,0.03,3,3.314117020835685,0.6934605791643166,5,33559.97574839447,100.0
calendar_56,calendar,0.8,0.03,3,3.3771164037614447,0.6304611962385547,5,33330.45634702273,100.0
calendar_57,calendar,0.8,0.03,3,3.320821534153002,0.6867560658469986,5,33333.85359008276,100.0
calendar_62,calendar,0.8,0.03,1,3.3299642447440836,0.6776133552559175,5,14489.892734232251,100.0
calendar_63,calendar,0.8,0.03,1,3.353257695682238,0.6543199043177618,5,14559.773087046715,100.0
calendar_60,calendar,0.8,0.03,1,3.3058263164482056,0.7017512835517951,5,14417.478949344617,100.0
calendar_61,calendar,0.8,0.03,1,3.4029703190638134,0.6046072809361853,5,14708.91095719144,100.0
calendar_62,calendar,0.8,0.03,2,3.4210755366861787,0.5865020633138204,5,24253.11934429079,100.0
calendar_63,calendar,0.8,0.03,2,3.340485988631584,0.6670916113684168,5,24081.231052941468,100.0
calendar_60,calendar,0.8,0.03,2,3.284027670952992,0.7235499290470095,5,23769.561962203592,100.0
calendar_61,calendar,0.8,0.03,2,3.262512030753898,0.7450655692461023,5,23996.447049453134,100.0
calendar_62,calendar,0.8,0.03,3,3.305583602373635,0.7019939976263642,5,33669.8701514117,100.0
