run_id,strategy,calendar_interval,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
calendar_12,calendar,7,3,7,3,2.3728890563834106,1.6346885436165892,10,0.7800000000000004
calendar_12,calendar,7,3,8,3,2.3665852702470547,1.6409923297529443,10,0.7800000000000004
calendar_12,calendar,7,3,9,3,2.5892151715435507,1.418362428456449,10,0.7800000000000004
calendar_12,calendar,7,3,0,4,2.553098197235904,1.4544794027640962,10,0.7800000000000004
calendar_12,calendar,7,3,1,4,2.2915262290757683,1.7160513709242309,10,0.7800000000000004
calendar_12,calendar,7,3,2,4,2.418385471033624,1.589192128966376,10,0.7800000000000004
calendar_12,calendar,7,3,3,4,2.4496886995370843,1.557888900462915,10,0.7800000000000004
calendar_12,calendar,7,3,4,4,2.440231373723896,1.5673462262761035,10,0.7800000000000004
calendar_12,calendar,7,3,5,4,2.373462777058483,1.6341148229415174,10,0.7800000000000004
calendar_12,calendar,7,3,6,4,2.352724088323615,1.654853511676385,10,0.7800000000000004
calendar_12,calendar,7,3,7,4,2.4216339621297247,1.585943637870274,10,0.7800000000000004
calendar_12,calendar,7,3,8,4,2.3652494830487556,1.6423281169512436,10,0.7800000000000004
calendar_12,calendar,7,3,9,4,2.6348123084355586,1.372765291564442,10,0.7800000000000004
calendar_12,calendar,7,3,0,5,2.5980540967120334,1.4095235032879652,10,0.7800000000000004
calendar_12,calendar,7,3,1,5,2.383472151918074,1.6241054480819255,10,0.7800000000000004
calendar_12,calendar,7,3,2,5,2.379086017190987,1.6284915828090132,10,0.7800000000000004
calendar_12,calendar,7,3,3,5,2.4511849077961214,1.5563926922038778,10,0.7800000000000004
calendar_12,calendar,7,3,4,5,2.466782559257922,1.5407950407420778,10,0.7800000000000004
calendar_12,calendar,7,3,5,5,2.388913959240387,1.6186636407596122,10,0.7800000000000004
calendar_12,calendar,7,3,6,5,2.3806532355309455,1.6269243644690536,10,0.7800000000000004
calendar_12,calendar,7,3,7,5,2.381857923574383,1.6257196764256165,10,0.7800000000000004
calendar_12,calendar,7,3,8,5,2.3608068941496443,1.6467707058503556,10,0.7800000000000004
calendar_12,calendar,7,3,9,5,2.6031711149464343,1.4044064850535656,10,0.7800000000000004
calendar_12,calendar,7,3,0,6,2.672169972725972,1.3354076272740276,10,0.7800000000000004
calendar_12,calendar,7,3,1,6,2.347775669318746,1.6598019306812535,10,0.7800000000000004
calendar_12,calendar,7,3,2,6,2.3973169198979547,1.610260680102045,10,0.7800000000000004
calendar_12,calendar,7,3,3,6,2.409332549552519,1.5982450504474794,10,0.7800000000000004
calendar_12,calendar,7,3,4,6,2.422199530246138,1.5853780697538613,10,0.7800000000000004
calendar_12,calendar,7,3,5,6,2.396734176943479,1.6108434230565203,10,0.7800000000000004
calendar_12,calendar,7,3,6,6,2.358242878871291,1.6493347211287088,10,0.7800000000000004
calendar_12,calendar,7,3,7,6,2.389859302665791,1.617718297334208,10,0.7800000000000004
calendar_12,calendar,7,3,8,6,2.299823125008522,1.707754474991477,10,0.7800000000000004
calendar_12,calendar,7,3,9,6,2.6354015422167385,1.3721760577832616,10,0.7800000000000004
calendar_12,calendar,7,3,0,7,2.6768516459364218,1.330725954063577,10,0.7800000000000004
calendar_12,calendar,7,3,1,7,2.2982640725696313,1.709313527430368,10,0.7800000000000004
calendar_12,calendar,7,3,2,7,2.3628157044345204,1.64476189556548,10,0.7800000000000004
calendar_12,calendar,7,3,3,7,2.427416883354066,1.580160716645934,10,0.7800000000000004
calendar_12,calendar,7,3,4,7,2.4314555680779124,1.5761220319220874,10,0.7800000000000004
calendar_12,calendar,7,3,5,7,2.381870222638113,1.6257073773618869,10,0.7800000000000004
calendar_12,calendar,7,3,6,7,2.3860418497186764,1.6215357502813235,10,0.7800000000000004
calendar_12,calendar,7,3,7,7,2.3570568828581746,1.6505207171418252,10,0.7800000000000004
calendar_12,calendar,7,3,8,7,2.318433079519482,1.6891445204805178,10,0.7800000000000004
calendar_12,calendar,7,3,9,7,2.5744502529291773,1.4331273470708226,10,0.7800000000000004
calendar_12,calendar,7,3,0,8,2.5397863514805796,1.46779124851942,10,0.7800000000000004
calendar_12,calendar,7,3,1,8,2.3125460604628865,1.695031539537113,10,0.7800000000000004
calendar_12,calendar,7,3,2,8,2.360776071909453,1.6468015280905466,10,0.7800000000000004
calendar_12,calendar,7,3,3,8,2.3809198843223984,1.626657715677601,10,0.7800000000000004
calendar_12,calendar,7,3,4,8,2.358901077503511,1.648676522496488,10,0.7800000000000004
calendar_12,calendar,7,3,5,8,2.2988605092021444,1.7087170907978548,10,0.7800000000000004
calendar_12,calendar,7,3,6,8,2.3582673602401236,1.6493102397598747,10,0.7800000000000004
calendar_12,calendar,7,3,7,8,2.2874201423535254,1.7201574576464744,10,0.7800000000000004
calendar_12,calendar,7,3,8,8,2.271485055554952,1.736092544445048,10,0.7800000000000004
calendar_12,calendar,7,3,9,8,2.454796132019493,1.5527814679805068,10,0.7800000000000004
calendar_12,calendar,7,3,0,9,2.9123776390878304,1.09519996091217,10,0.7800000000000004
calendar_12,calendar,7,3,1,9,2.518918741208458,1.4886588587915415,10,0.7800000000000004
calendar_12,calendar,7,3,2,9,2.5860973932708275,1.4214802067291716,10,0.7800000000000004
calendar_12,calendar,7,3,3,9,2.6511746207176494,1.356402979282351,10,0.7800000000000004
calendar_12,calendar,7,3,4,9,2.6255377614979505,1.3820398385020494,10,0.7800000000000004
calendar_12,calendar,7,3,5,9,2.632582936949309,1.3749946630506906,10,0.7800000000000004
calendar_12,calendar,7,3,6,9,2.593844306556006,1.4137332934439937,10,0.7800000000000004
calendar_12,calendar,7,3,7,9,2.523838127988096,1.4837394720119033,10,0.7800000000000004
calendar_12,calendar,7,3,8,9,2.452709914923949,1.55486768507605,10,0.7800000000000004
calendar_12,calendar,7,3,9,9,2.894010175137576,1.1135674248624234,10,0.7800000000000004
calendar_15,calendar,7,4,0,0,2.3285862213611948,1.678991378638805,10,1.0
calendar_15,calendar,7,4,1,0,2.2130524155037565,1.7945251844962442,10,1.0
calendar_15,calendar,7,4,2,0,2.290315856596776,1.7172617434032247,10,1.0
calendar_15,calendar,7,4,3,0,2.2747018846075115,1.7328757153924892,10,1.0
calendar_15,calendar,7,4,4,0,2.306062434512203,1.7015151654877971,10,1.0
calendar_15,calendar,7,4,5,0,2.2646292807235158,1.7429483192764852,10,1.0
calendar_15,calendar,7,4,6,0,2.2467066898834482,1.7608709101165523,10,1.0
calendar_15,calendar,7,4,7,0,2.2760773456748664,1.731500254325134,10,1.0
calendar_15,calendar,7,4,8,0,2.2563584477413103,1.7512191522586904,10,1.0
calendar_15,calendar,7,4,9,0,2.4709750824990584,1.5366025175009406,10,1.0
calendar_15,calendar,7,4,0,1,2.226594762318293,1.7809828376817087,10,1.0
calendar_15,calendar,7,4,1,1,2.197093195380777,1.8104844046192239,10,1.0
calendar_15,calendar,7,4,2,1,2.203366240405585,1.8042113595944158,10,1.0
calendar_15,calendar,7,4,3,1,2.236182565835204,1.7713950341647964,10,1.0
calendar_15,calendar,7,4,4,1,2.2172782123424146,1.7902993876575861,10,1.0
calendar_15,calendar,7,4,5,1,2.1852833178691298,1.8222942821308712,10,1.0
calendar_15,calendar,7,4,6,1,2.218268590691744,1.7893090093082569,10,1.0
calendar_15,calendar,7,4,7,1,2.2116579435852186,1.7959196564147828,10,1.0
calendar_15,calendar,7,4,8,1,2.176040057313539,1.8315375426864628,10,1.0
calendar_15,calendar,7,4,9,1,2.2617026587824403,1.7458749412175598,10,1.0
calendar_15,calendar,7,4,0,2,2.260559217105873,1.747018382894128,10,1.0
calendar_15,calendar,7,4,1,2,2.1885878016478064,1.8189897983521948,10,1.0
calendar_15,calendar,7,4,2,2,2.2428030822309406,1.7647745177690601,10,1.0
calendar_15,calendar,7,4,3,2,2.268986308406869,1.738591291593132,10,1.0
calendar_15,calendar,7,4,4,2,2.231155815106608,1.7764217848933925,10,1.0
calendar_15,calendar,7,4,5,2,2.2346227548046786,1.772954845195322,10,1.0
calendar_15,calendar,7,4,6,2,2.2059994608254585,1.8015781391745425,10,1.0
calendar_15,calendar,7,4,7,2,2.217308554556119,1.7902690454438819,10,1.0
calendar_15,calendar,7,4,8,2,2.226079457683962,1.7814981423160388,10,1.0
calendar_15,calendar,7,4,9,2,2.2788905610488177,1.7286870389511828,10,1.0
calendar_15,calendar,7,4,0,3,2.2651481561234554,1.7424294438765449,10,1.0
calendar_15,calendar,7,4,1,3,2.2136474838709472,1.7939301161290535,10,1.0
calendar_15,calendar,7,4,2,3,2.2071509038769577,1.8004266961230435,10,1.0
calendar_15,calendar,7,4,3,3,2.2224435758492933,1.7851340241507072,10,1.0
calendar_15,calendar,7,4,4,3,2.2806434571603655,1.7269341428396352,10,1.0
calendar_15,calendar,7,4,5,3,2.2035664269054753,1.8040111730945263,10,1.0
calendar_15,calendar,7,4,6,3,2.237833167154762,1.7697444328452383,10,1.0
calendar_15,calendar,7,4,7,3,2.2455217614630807,1.7620558385369196,10,1.0
calendar_15,calendar,7,4,8,3,2.212679339556346,1.7948982604436545,10,1.0
calendar_15,calendar,7,4,9,3,2.2592679554019166,1.7483096445980844,10,1.0
calendar_15,calendar,7,4,0,4,2.2369075271395107,1.7706700728604898,10,1.0
