run_id,strategy,pesticide_threshold,season,grain_tha,pest_loss_tha,spray_count,end_money
threshold_41,threshold,0.2,3,3.501618435531609,0.5059591644683903,10,33344.83285867067
threshold_40,threshold,0.2,3,3.474383067992795,0.5331945320072056,10,33617.668508930125
threshold_43,threshold,0.2,3,3.4660398693627434,0.5415377306372565,10,33426.56676143888
threshold_42,threshold,0.2,3,3.5370321671365055,0.4705454328634939,9,33790.51635719697
threshold_45,threshold,0.2,1,3.546718959098907,0.4608586409010932,9,14740.156877296722
threshold_44,threshold,0.2,1,3.4989484383414124,0.508629161658587,10,14496.845315024237
threshold_47,threshold,0.2,1,3.512703031816473,0.4948745681835262,9,14638.10909544942
threshold_46,threshold,0.2,1,3.4715395065464896,0.5360380934535102,10,14414.618519639469
threshold_45,threshold,0.2,2,3.529366982651646,0.4782106173483549,10,24328.25782525166
threshold_44,threshold,0.2,2,3.5165059319556593,0.49107166804434005,10,24046.363110891216
threshold_47,threshold,0.2,2,3.498368199121296,0.5092094008787047,10,24133.213692813308
threshold_46,threshold,0.2,2,3.5380325890283655,0.46954501097163426,10,24028.716286724564
threshold_45,threshold,0.2,3,3.519959977112319,0.48761762288768096,9,33988.13775658862
threshold_44,threshold,0.2,3,3.484966172216313,0.5226114277836881,10,33501.26162754015
threshold_47,threshold,0.2,3,3.5200329083525426,0.4875446916474595,10,33693.31241787093
threshold_46,threshold,0.2,3,3.5190820461824464,0.4884955538175524,10,33585.96242527191
threshold_49,threshold,0.2,1,3.4508976961886857,0.5566799038113132,10,14352.693088566057
threshold_48,threshold,0.2,1,3.5006607656031736,0.5069168343968277,10,14501.982296809521
threshold_51,threshold,0.2,1,3.5106564455130416,0.4969211544869572,10,14531.969336539125
threshold_50,threshold,0.2,1,3.5106970005027067,0.49688059949729385,10,14532.09100150812
threshold_49,threshold,0.2,2,3.4452798102510287,0.5622977897489724,10,23688.532519319142
threshold_48,threshold,0.2,2,3.484495543980527,0.5230820560194737,10,23955.468928751103
threshold_51,threshold,0.2,2,3.5286795115110317,0.4788980884889671,10,24118.00787107222
threshold_50,threshold,0.2,2,3.5104919791494305,0.4970856208505682,10,24063.566938956414
threshold_49,threshold,0.2,3,3.530245764378557,0.47733183562144105,9,33379.26981245481
threshold_48,threshold,0.2,3,3.4890474341684166,0.5185301658315848,10,33422.61123125635
threshold_51,threshold,0.2,3,3.4211635011911596,0.586414098808841,10,33381.4983746457
