run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_0,threshold,0.1,1,3,6,3.3687482326157823,0.6388293673842188,10,0.195
threshold_0,threshold,0.1,1,4,6,3.3579217761273648,0.649655823872636,10,0.195
threshold_0,threshold,0.1,1,5,6,3.3123625100806926,0.6952150899193071,10,0.195
threshold_0,threshold,0.1,1,6,6,3.3178254409631234,0.689752159036876,10,0.195
threshold_0,threshold,0.1,1,7,6,3.300254522469923,0.707323077530077,10,0.195
threshold_0,threshold,0.1,1,8,6,3.329879792767538,0.6776978072324625,10,0.195
threshold_0,threshold,0.1,1,9,6,3.428372226848399,0.5792053731516023,10,0.195
threshold_0,threshold,0.1,1,0,7,3.4099306179913595,0.5976469820086396,10,0.195
threshold_0,threshold,0.1,1,1,7,3.2853540964150514,0.7222235035849485,10,0.195
threshold_0,threshold,0.1,1,2,7,3.339777922338975,0.6677996776610258,10,0.195
threshold_0,threshold,0.1,1,3,7,3.397715968651588,0.6098616313484118,10,0.195
threshold_0,threshold,0.1,1,4,7,3.285896308046243,0.7216812919537572,10,0.195
threshold_0,threshold,0.1,1,5,7,3.316206147227672,0.6913714527723278,10,0.195
threshold_0,threshold,0.1,1,6,7,3.3473679803939507,0.660209619606048,10,0.195
threshold_0,threshold,0.1,1,7,7,3.2939610320377444,0.7136165679622555,10,0.195
threshold_0,threshold,0.1,1,8,7,3.26797690054458,0.7396006994554213,10,0.195
threshold_0,threshold,0.1,1,9,7,3.3939775670898995,0.6136000329101016,10,0.195
threshold_0,threshold,0.1,1,0,8,3.3472257790651834,0.6603518209348175,10,0.195
threshold_0,threshold,0.1,1,1,8,3.204278194683159,0.8032994053168406,10,0.195
threshold_0,threshold,0.1,1,2,8,3.297743468079448,0.7098341319205531,10,0.195
threshold_0,threshold,0.1,1,3,8,3.316264078693994,0.6913135213060059,10,0.195
threshold_0,threshold,0.1,1,4,8,3.2698536575539134,0.7377239424460863,10,0.195
threshold_0,threshold,0.1,1,5,8,3.2788181119938384,0.7287594880061616,10,0.195
threshold_0,threshold,0.1,1,6,8,3.281797235836368,0.7257803641636327,10,0.195
threshold_0,threshold,0.1,1,7,8,3.258890264306455,0.7486873356935447,10,0.195
threshold_0,threshold,0.1,1,8,8,3.208604917760866,0.7989726822391329,10,0.195
threshold_0,threshold,0.1,1,9,8,3.38545952179616,0.6221180782038397,10,0.195
threshold_0,threshold,0.1,1,0,9,3.4497596476548718,0.5578179523451273,10,0.195
threshold_0,threshold,0.1,1,1,9,3.384742901258361,0.6228346987416389,10,0.195
threshold_0,threshold,0.1,1,2,9,3.3537081384378826,0.6538694615621173,10,0.195
threshold_0,threshold,0.1,1,3,9,3.3950689091066675,0.6125086908933328,10,0.195
threshold_0,threshold,0.1,1,4,9,3.4277912758658857,0.5797863241341128,10,0.195
threshold_0,threshold,0.1,1,5,9,3.4362349870159705,0.5713426129840301,10,0.195
threshold_0,threshold,0.1,1,6,9,3.4442538941209557,0.5633237058790451,10,0.195
threshold_0,threshold,0.1,1,7,9,3.4760940635318884,0.5314835364681122,10,0.195
threshold_0,threshold,0.1,1,8,9,3.367401950885205,0.6401756491147954,10,0.195
threshold_0,threshold,0.1,1,9,9,3.482016833491322,0.525560766508678,10,0.195
