run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_0,threshold,0.1,1,7,6,3.4815106976583245,0.5260669023416744,10,0.26
threshold_0,threshold,0.1,1,8,6,3.443021319528091,0.5645562804719096,10,0.26
threshold_0,threshold,0.1,1,9,6,3.5559338055910725,0.4516437944089269,10,0.26
threshold_0,threshold,0.1,1,0,7,3.493300268091017,0.5142773319089826,10,0.26
threshold_0,threshold,0.1,1,1,7,3.370336749666038,0.637240850333963,10,0.26
threshold_0,threshold,0.1,1,2,7,3.4675241995401747,0.5400534004598263,10,0.26
threshold_0,threshold,0.1,1,3,7,3.4511689343809455,0.5564086656190554,10,0.26
threshold_0,threshold,0.1,1,4,7,3.4719327512096503,0.5356448487903515,10,0.26
threshold_0,threshold,0.1,1,5,7,3.4787500833425846,0.5288275166574158,10,0.26
threshold_0,threshold,0.1,1,6,7,3.447984278988393,0.5595933210116071,10,0.26
threshold_0,threshold,0.1,1,7,7,3.4803253542316406,0.5272522457683608,10,0.26
threshold_0,threshold,0.1,1,8,7,3.39840295183531,0.6091746481646887,10,0.26
threshold_0,threshold,0.1,1,9,7,3.5236840997732024,0.4838935002267953,10,0.26
threshold_0,threshold,0.1,1,0,8,3.4772471803778324,0.5303304196221682,10,0.26
threshold_0,threshold,0.1,1,1,8,3.3348391193296574,0.6727384806703428,10,0.26
threshold_0,threshold,0.1,1,2,8,3.406634079098268,0.6009435209017316,10,0.26
threshold_0,threshold,0.1,1,3,8,3.394589141163696,0.612988458836303,10,0.26
threshold_0,threshold,0.1,1,4,8,3.4456056815769256,0.5619719184230754,10,0.26
threshold_0,threshold,0.1,1,5,8,3.4069511659961003,0.6006264340038991,10,0.26
threshold_0,threshold,0.1,1,6,8,3.452033456942425,0.5555441430575762,10,0.26
threshold_0,threshold,0.1,1,7,8,3.3978974772389323,0.6096801227610683,10,0.26
threshold_0,threshold,0.1,1,8,8,3.361413465235321,0.6461641347646786,10,0.26
threshold_0,threshold,0.1,1,9,8,3.4988954984569274,0.5086821015430726,10,0.26
threshold_0,threshold,0.1,1,0,9,3.5804467113692198,0.4271308886307801,10,0.26
threshold_0,threshold,0.1,1,1,9,3.441116262056993,0.5664613379430078,10,0.26
threshold_0,threshold,0.1,1,2,9,3.4956752006394254,0.5119023993605747,10,0.26
threshold_0,threshold,0.1,1,3,9,3.5499761413556725,0.4576014586443267,10,0.26
threshold_0,threshold,0.1,1,4,9,3.518282457520702,0.4892951424792986,10,0.26
threshold_0,threshold,0.1,1,5,9,3.5167048464063173,0.49087275359368343,10,0.26
threshold_0,threshold,0.1,1,6,9,3.508895889213266,0.4986817107867343,10,0.26
threshold_0,threshold,0.1,1,7,9,3.48638760802032,0.52118999197968,10,0.26
threshold_0,threshold,0.1,1,8,9,3.4666307971134906,0.5409468028865095,10,0.26
threshold_0,threshold,0.1,1,9,9,3.5430224421697205,0.46455515783027934,10,0.26
threshold_3,threshold,0.1,1,0,0,3.5468716267897817,0.4607059732102176,10,0.26
threshold_3,threshold,0.1,1,1,0,3.4618105245867272,0.5457670754132733,10,0.26
threshold_3,threshold,0.1,1,2,0,3.5169917433330857,0.49058585666691334,10,0.26
threshold_3,threshold,0.1,1,3,0,3.5229539613543177,0.4846236386456823,10,0.26
threshold_3,threshold,0.1,1,4,0,3.5157022863693035,0.49187531363069903,10,0.26
threshold_3,threshold,0.1,1,5,0,3.512586390725468,0.49499120927453116,10,0.26
threshold_3,threshold,0.1,1,6,0,3.5113597880881753,0.49621781191182557,10,0.26
threshold_3,threshold,0.1,1,7,0,3.4853299930409425,0.5222476069590576,10,0.26
threshold_3,threshold,0.1,1,8,0,3.453837335136173,0.5537402648638267,10,0.26
threshold_3,threshold,0.1,1,9,0,3.5566245934339737,0.4509530065660261,10,0.26
threshold_3,threshold,0.1,1,0,1,3.453763878789317,0.5538137212106821,10,0.26
threshold_3,threshold,0.1,1,1,1,3.3548117014398087,0.6527658985601926,10,0.26
threshold_3,threshold,0.1,1,2,1,3.4099483328350977,0.5976292671649013,10,0.26
threshold_3,threshold,0.1,1,3,1,3.439382421784056,0.5681951782159441,10,0.26
threshold_3,threshold,0.1,1,4,1,3.416677981813378,0.5908996181866224,10,0.26
threshold_3,threshold,0.1,1,5,1,3.3801706324979888,0.6274069675020113,10,0.26
threshold_3,threshold,0.1,1,6,1,3.4058237806315352,0.6017538193684643,10,0.26
threshold_3,threshold,0.1,1,7,1,3.4405942183014777,0.5669833816985227,10,0.26
threshold_3,threshold,0.1,1,8,1,3.3248304355679013,0.6827471644320989,10,0.26
