run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
none_3,none,0.8,0.03,1,2.201057511818045,1.8065200881819568,0,11603.172535454134
none_2,none,0.8,0.03,1,2.1772557763925695,1.8303218236074315,0,11531.767329177708
none_1,none,0.8,0.03,1,2.290058448141662,1.7175191518583381,0,11870.175344424986
none_0,none,0.8,0.03,1,2.1976533079810636,1.8099242920189376,0,11592.959923943192
none_3,none,0.8,0.03,2,2.2189218497313,1.7886557502687006,0,18259.938084648034
none_2,none,0.8,0.03,2,2.1636662634910038,1.8439113365089979,0,18022.766119650718
none_1,none,0.8,0.03,2,2.1998344921987525,1.8077431078012487,0,18469.678821021243
none_0,none,0.8,0.03,2,2.1619514436318457,1.8456261563681557,0,18078.81425483873
none_3,none,0.8,0.03,3,2.2050272396732926,1.8025503603267083,0,24875.019803667914
none_2,none,0.8,0.03,3,2.197383050538884,1.8101945494611167,0,24614.91527126737
none_1,none,0.8,0.03,3,2.1836766369526037,1.8239009630473972,0,25020.708731879055
none_0,none,0.8,0.03,3,2.228649296315107,1.778928303684894,0,24764.76214378405
none_4,none,0.8,0.03,1,2.1582506825863126,1.849326917413689,0,11474.752047758939
none_7,none,0.8,0.03,1,2.1668813549111743,1.8406962450888273,0,11500.644064733522
none_6,none,0.8,0.03,1,2.2329456150247227,1.7746319849752783,0,11698.83684507417
none_5,none,0.8,0.03,1,2.2266828433377746,1.780894756662226,0,11680.048530013322
none_4,none,0.8,0.03,2,2.2516948662993683,1.7558827337006322,0,18229.836646657044
none_7,none,0.8,0.03,2,2.1582506825863126,1.849326917413689,0,17975.39611249246
none_6,none,0.8,0.03,2,2.2463456855966313,1.7612319144033697,0,18437.873901864063
none_5,none,0.8,0.03,2,2.2199581187711632,1.7876194812288377,0,18339.92288632681
none_4,none,0.8,0.03,3,2.1774867469142096,1.8300908530857916,0,24762.296887399672
none_7,none,0.8,0.03,3,2.316640742156084,1.6909368578439166,0,24925.318338960715
none_6,none,0.8,0.03,3,2.24620907311973,1.7613685268802706,0,25176.501121223253
none_5,none,0.8,0.03,3,2.1670704673279846,1.840507132672017,0,24841.134288310765
none_8,none,0.8,0.03,1,2.2543581559606096,1.7532194440393911,0,11763.07446788183
none_11,none,0.8,0.03,1,2.1582506825863126,1.849326917413689,0,11474.752047758939
none_10,none,0.8,0.03,1,2.1828083084519685,1.8247692915480322,0,11548.424925355906
none_9,none,0.8,0.03,1,2.180072337678048,1.8275052623219525,0,11540.217013034144
none_8,none,0.8,0.03,2,2.1507662199706252,1.8568113800293764,0,18215.373127793704
none_11,none,0.8,0.03,2,2.187158052962033,1.820419547037968,0,18036.22620664504
none_10,none,0.8,0.03,2,2.15630810603437,1.851269493965632,0,18017.349243459015
none_9,none,0.8,0.03,2,2.2504979556557245,1.7570796443442762,0,18291.710880001316
none_8,none,0.8,0.03,3,2.1816161668982885,1.8259614331017127,0,24760.22162848857
none_11,none,0.8,0.03,3,2.1902951505244297,1.8172824494755713,0,24607.111658218328
none_10,none,0.8,0.03,3,2.2143301484298705,1.7932474515701304,0,24660.339688748627
none_9,none,0.8,0.03,3,2.222668665801225,1.7849089341987758,0,24959.71687740499
none_12,none,0.8,0.03,1,2.2166901545175843,1.7908874454824164,0,11650.070463552753
none_15,none,0.8,0.03,1,2.225158005746626,1.7824195942533752,0,11675.474017239878
none_14,none,0.8,0.03,1,2.2285297190825433,1.7790478809174577,0,11685.589157247628
none_13,none,0.8,0.03,1,2.152228296057462,1.855349303942539,0,11456.684888172385
none_12,none,0.8,0.03,2,2.2032983055373974,1.8042792944626038,0,18259.965380164944
none_15,none,0.8,0.03,2,2.1881993051097908,1.8193782948902106,0,18240.071932569248
none_14,none,0.8,0.03,2,2.2460813699681164,1.761496230031884,0,18423.83326715198
none_13,none,0.8,0.03,2,2.2526695069219116,1.754908093078089,0,18214.69340893812
none_12,none,0.8,0.03,3,2.2366668636969558,1.7709107363030456,0,24969.965971255813
none_15,none,0.8,0.03,3,2.1619514436318457,1.8456261563681557,0,24725.926263464786
none_14,none,0.8,0.03,3,2.1582506825863126,1.849326917413689,0,24898.585314910917
none_13,none,0.8,0.03,3,2.2397244112705006,1.7678531887295004,0,24933.86664274962
none_19,none,0.8,0.03,1,2.180017785712265,1.8275598142877363,0,11540.053357136796
none_18,none,0.8,0.03,1,2.1711980009705933,1.8363795990294083,0,11513.594002911781
none_17,none,0.8,0.03,1,2.168668848514008,1.8389087514859932,0,11506.006545542024
none_16,none,0.8,0.03,1,2.1987402999557464,1.8088373000442548,0,11596.22089986724
none_19,none,0.8,0.03,2,2.2348243305870317,1.7727532694129693,0,18244.52634889789
none_18,none,0.8,0.03,2,2.1803391965461394,1.8272384034538618,0,18054.611592550198
none_17,none,0.8,0.03,2,2.1767398870343375,1.8308377129656637,0,18036.226206645035
none_16,none,0.8,0.03,2,2.159843236702048,1.8477343632979533,0,18075.750609973384
none_19,none,0.8,0.03,3,2.152228296057462,1.855349303942539,0,24701.211237070274
none_18,none,0.8,0.03,3,2.217287157314394,1.7902904426856068,0,24706.47306449338
none_17,none,0.8,0.03,3,2.223335417244117,1.7842421827558839,0,24706.232458377388
none_16,none,0.8,0.03,3,2.269061294157736,1.7385163058422641,0,24882.93449244659
none_20,none,0.8,0.03,1,2.1923536327036786,1.8152239672963226,0,11577.060898111034
none_23,none,0.8,0.03,1,2.181078803181525,1.826498796818476,0,11543.236409544576
none_22,none,0.8,0.03,1,2.1867775905813898,1.8208000094186114,0,11560.332771744168
none_21,none,0.8,0.03,1,2.2471967168485922,1.7603808831514085,0,11741.590150545777
none_20,none,0.8,0.03,2,2.2086919192252505,1.7988856807747504,0,18203.136655786788
none_23,none,0.8,0.03,2,2.1898839480558143,1.8176936519441866,0,18112.88825371202
none_22,none,0.8,0.03,2,2.1637135383549055,1.8438640616450956,0,18051.473386808884
none_21,none,0.8,0.03,2,2.1718059460764048,1.8357716539235966,0,18257.00798877499
none_20,none,0.8,0.03,3,2.1909029907372624,1.8166746092627386,0,24775.845627998577
none_23,none,0.8,0.03,3,2.242225518052546,1.7653520819474546,0,24839.564807869658
none_22,none,0.8,0.03,3,2.2320938483242667,1.7754837516757342,0,24747.754931781685
none_21,none,0.8,0.03,3,2.1719813195124313,1.8355962804875696,0,24772.951947312282
none_24,none,0.8,0.03,1,2.2510393504553847,1.7565382495446162,0,11753.118051366153
none_27,none,0.8,0.03,1,2.2316048776286883,1.7759727223713124,0,11694.814632886064
none_26,none,0.8,0.03,1,2.247508178962621,1.76006942103738,0,11742.524536887864
none_25,none,0.8,0.03,1,2.1718950577524314,1.83568254224757,0,11515.685173257294
none_24,none,0.8,0.03,2,2.1888857975111873,1.818691802488814,0,18319.775443899714
none_27,none,0.8,0.03,2,2.1751000580546997,1.8324775419453014,0,18220.114807050162
none_26,none,0.8,0.03,2,2.283068962908445,1.7245086370915552,0,18591.7314256132
none_25,none,0.8,0.03,2,2.180072337678048,1.8275052623219525,0,18055.902186291438
none_24,none,0.8,0.03,3,2.271468737361967,1.7361088626380334,0,25134.181655985616
none_27,none,0.8,0.03,3,2.197651854384829,1.8099257456151718,0,24813.07037020465
none_26,none,0.8,0.03,3,2.1978680392214205,1.8097095607785807,0,25185.335543277462
none_25,none,0.8,0.03,3,2.2105697524322316,1.7970078475677693,0,24687.61144358813
