run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_99,threshold,3,6,6,2.406762333641026,1.6008152663589734,10,0.7875000000000002
threshold_99,threshold,3,7,6,2.3407972684700207,1.6667803315299785,10,0.8500000000000001
threshold_99,threshold,3,8,6,2.3362226774803747,1.6713549225196243,10,0.9125000000000001
threshold_99,threshold,3,9,6,2.8615265292753436,1.1460510707246574,9,0.5750000000000002
threshold_99,threshold,3,0,7,2.625778193942072,1.3817994060579284,9,0.6625000000000001
threshold_99,threshold,3,1,7,2.252905278612133,1.7546723213878677,10,0.9750000000000001
threshold_99,threshold,3,2,7,2.322340285166327,1.6852373148336721,10,0.8500000000000001
threshold_99,threshold,3,3,7,2.3691250148924397,1.6384525851075595,10,0.8500000000000001
threshold_99,threshold,3,4,7,2.3760322415574495,1.6315453584425494,9,0.7875000000000001
threshold_99,threshold,3,5,7,2.3327115686204394,1.67486603137956,10,0.9125000000000001
threshold_99,threshold,3,6,7,2.319625850137389,1.6879517498626098,10,0.9125000000000001
threshold_99,threshold,3,7,7,2.292410538029326,1.7151670619706745,10,0.8500000000000001
threshold_99,threshold,3,8,7,2.249424263850559,1.758153336149441,10,0.9125000000000001
threshold_99,threshold,3,9,7,2.7117020125726006,1.295875587427399,10,0.7250000000000001
threshold_99,threshold,3,0,8,2.4236194189140448,1.5839581810859553,10,0.8500000000000001
threshold_99,threshold,3,1,8,2.195527426619036,1.812050173380965,10,0.9750000000000001
threshold_99,threshold,3,2,8,2.204929731435143,1.802647868564858,10,0.9750000000000001
threshold_99,threshold,3,3,8,2.264474390222562,1.7431032097774377,10,0.9125000000000001
threshold_99,threshold,3,4,8,2.258411957881063,1.7491656421189368,10,0.9750000000000001
threshold_99,threshold,3,5,8,2.281021327845212,1.7265562721547878,10,0.9750000000000001
threshold_99,threshold,3,6,8,2.271643043400717,1.7359345565992832,10,0.9125000000000001
threshold_99,threshold,3,7,8,2.2149870495526813,1.7925905504473196,10,0.9750000000000001
threshold_99,threshold,3,8,8,2.201733046222013,1.8058445537779881,10,0.9750000000000001
threshold_99,threshold,3,9,8,2.4050509004262177,1.6025266995737815,10,0.9125000000000001
threshold_99,threshold,3,0,9,3.069872461848245,0.9377051381517545,9,0.4875000000000001
threshold_99,threshold,3,1,9,2.3691232275487053,1.6384543724512945,10,0.9125000000000001
threshold_99,threshold,3,2,9,2.594302497981831,1.4132751020181682,9,0.7250000000000002
threshold_99,threshold,3,3,9,2.7325698651986294,1.27500773480137,9,0.6625000000000001
threshold_99,threshold,3,4,9,2.699873830613496,1.3077037693865035,9,0.6625000000000001
threshold_99,threshold,3,5,9,2.6560283401559457,1.3515492598440535,9,0.7250000000000002
threshold_99,threshold,3,6,9,2.759701768294607,1.2478758317053928,9,0.6000000000000001
threshold_99,threshold,3,7,9,2.652907394893225,1.3546702051067745,10,0.7250000000000001
threshold_99,threshold,3,8,9,2.479988045099474,1.5275895549005258,10,0.7875000000000002
threshold_99,threshold,3,9,9,3.1384709133810094,0.8691066866189908,9,0.4625000000000001
threshold_96,threshold,3,0,0,2.9772086539683738,1.0303689460316254,9,0.55
threshold_96,threshold,3,1,0,2.3660898746356422,1.6414877253643578,10,0.9125000000000001
threshold_96,threshold,3,2,0,2.6414685468445596,1.3661090531554414,10,0.7250000000000001
threshold_96,threshold,3,3,0,2.7024686747940376,1.3051089252059629,10,0.7250000000000001
threshold_96,threshold,3,4,0,2.679026795533534,1.3285508044664665,9,0.6625000000000001
threshold_96,threshold,3,5,0,2.674366385957047,1.3332112140429535,10,0.7000000000000001
