run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
none_13,none,0.7,0.03,2,2.264368208682202,1.7432093913177982,0,18361.76008865612
none_12,none,0.7,0.03,2,2.2411803158508286,1.7663972841491722,0,18366.721805620702
none_15,none,0.7,0.03,3,2.1619514436318457,1.8456261563681557,0,24464.96140505795
none_14,none,0.7,0.03,3,2.1937411911735354,1.8138364088264658,0,24699.69800596617
none_13,none,0.7,0.03,3,2.174318930357941,1.83325866964206,0,24884.716879729942
none_12,none,0.7,0.03,3,2.1914562116846317,1.816121388315369,0,24941.090440674598
none_19,none,0.7,0.03,1,2.1702161112342795,1.8373614887657221,0,11510.648333702838
none_18,none,0.7,0.03,1,2.202655893004068,1.804921706995933,0,11607.967679012203
none_17,none,0.7,0.03,1,2.2383042317790767,1.7692733682209238,0,11714.912695337229
none_16,none,0.7,0.03,1,2.2662873941532946,1.7412902058467057,0,11798.862182459885
none_19,none,0.7,0.03,2,2.198027773539055,1.8095498264609458,0,18104.731654320003
none_18,none,0.7,0.03,2,2.240592609258974,1.7669849907410267,0,18329.745506789124
none_17,none,0.7,0.03,2,2.249634016245428,1.7579435837545727,0,18463.814744073512
none_16,none,0.7,0.03,2,2.1543013506383035,1.853276249361698,0,18261.766234374794
none_19,none,0.7,0.03,3,2.2134052288452546,1.7941723711547461,0,24744.947340855768
none_18,none,0.7,0.03,3,2.19948502975794,1.8080925702420616,0,24928.200596062943
none_17,none,0.7,0.03,3,2.202435434905538,1.8051421650944621,0,25071.121048790126
none_16,none,0.7,0.03,3,2.1718059460764048,1.8357716539235966,0,24777.18407260401
none_23,none,0.7,0.03,1,2.1670704673279846,1.840507132672017,0,11501.211401983954
none_22,none,0.7,0.03,1,2.1815344137648855,1.8260431862351154,0,11544.603241294657
none_21,none,0.7,0.03,1,2.2333398422302477,1.774237757769753,0,11700.019526690743
none_20,none,0.7,0.03,1,2.2270257408299794,1.7805518591700216,0,11681.077222489937
none_23,none,0.7,0.03,2,2.196664122424815,1.8109134775751863,0,18091.203769258398
none_22,none,0.7,0.03,2,2.341552127352934,1.6660254726470658,0,18569.25962335346
none_21,none,0.7,0.03,2,2.2083258776399375,1.7992517223600637,0,18324.997159610553
none_20,none,0.7,0.03,2,2.1742107345777524,1.8333668654222488,0,18203.709426223195
none_23,none,0.7,0.03,3,2.180562913823293,1.8270146861767083,0,24632.892510728278
none_22,none,0.7,0.03,3,2.2694647321135877,1.7381128678864124,0,25377.653819694224
none_21,none,0.7,0.03,3,2.2145725931918983,1.7930050068081025,0,24968.714939186248
none_20,none,0.7,0.03,3,2.1943486532797802,1.8132289467202205,0,24786.755386062534
none_25,none,0.7,0.03,1,2.1705397476126866,1.8370378523873143,0,11511.61924283806
