run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
calendar_28,calendar,0.8,0.05,2,2.8138008503255043,1.193776749674496,5,20662.560920731652
calendar_29,calendar,0.8,0.05,3,2.687553176076288,1.3200244239237122,5,27800.87418065716
calendar_27,calendar,0.8,0.05,3,2.695860678131713,1.311716921868288,5,27644.317091348483
calendar_28,calendar,0.8,0.05,3,2.708128871645185,1.2994487283548164,5,28286.947535667205
threshold_31,threshold,0.8,0.05,1,3.230935043546724,0.7766425564532756,10,13692.805130640172
threshold_32,threshold,0.8,0.05,1,3.331470169137217,0.6761074308627824,9,14094.41050741165
threshold_30,threshold,0.8,0.05,1,3.259895145049212,0.7476824549507886,10,13779.685435147636
threshold_33,threshold,0.8,0.05,1,3.309880696969731,0.6976969030302695,9,14029.642090909192
threshold_31,threshold,0.8,0.05,2,3.2836870484244667,0.7238905515755336,10,22543.86627591357
threshold_32,threshold,0.8,0.05,2,3.28147977007317,0.7260978299268286,10,22938.849817631162
threshold_30,threshold,0.8,0.05,2,3.261318237256207,0.7462593627437925,10,22563.640146916256
threshold_33,threshold,0.8,0.05,2,3.232553785813266,0.7750238141867363,9,22827.30344834899
threshold_31,threshold,0.8,0.05,3,3.2972411058786286,0.7103364941213701,10,31435.589593549455
threshold_32,threshold,0.8,0.05,3,3.274653433680573,0.7329241663194267,10,31762.81011867288
threshold_30,threshold,0.8,0.05,3,3.2128249588337976,0.7947526411662024,10,31202.115023417646
threshold_33,threshold,0.8,0.05,3,3.199949070144425,0.8076285298555748,9,31527.150658782266
threshold_35,threshold,0.8,0.05,1,3.2835029320048155,0.7240746679951847,10,13850.508796014446
threshold_36,threshold,0.8,0.05,1,3.2872956566543157,0.7202819433456835,10,13861.886969962947
threshold_34,threshold,0.8,0.05,1,3.220204631746822,0.7873729682531785,10,13660.613895240465
threshold_37,threshold,0.8,0.05,1,3.3446425431449263,0.6629350568550726,8,14233.927629434778
threshold_35,threshold,0.8,0.05,2,3.296153629131433,0.7114239708685663,9,22838.969683408744
threshold_36,threshold,0.8,0.05,2,3.32872854574659,0.6788490542534098,9,22948.072607202717
threshold_34,threshold,0.8,0.05,2,3.2679518582999094,0.7396257417000909,10,22464.469470140193
threshold_37,threshold,0.8,0.05,2,3.2801593449916657,0.7274182550083335,9,23174.405664409776
threshold_35,threshold,0.8,0.05,3,3.2683207264674246,0.7392568735325747,10,31643.93186281102
threshold_36,threshold,0.8,0.05,3,3.3267149611466964,0.6808626388533037,10,31928.217490642804
threshold_34,threshold,0.8,0.05,3,3.293846830667677,0.713730769332323,10,31346.009962143224
threshold_37,threshold,0.8,0.05,3,3.223681353277778,0.7838962467222218,10,31845.44972424311
threshold_39,threshold,0.8,0.05,1,3.222260191781034,0.7853174082189655,9,13766.780575343102
threshold_40,threshold,0.8,0.05,1,3.288023580425689,0.7195540195743102,9,13964.070741277068
threshold_38,threshold,0.8,0.05,1,3.18709305816307,0.8204845418369305,10,13561.27917448921
threshold_41,threshold,0.8,0.05,1,3.2285415300250104,0.7790360699749899,10,13685.624590075031
threshold_39,threshold,0.8,0.05,2,3.2111555467314776,0.7964220532685222,10,22400.247215537536
threshold_40,threshold,0.8,0.05,2,3.2400632783817827,0.7675143216182171,10,22684.260576422414
threshold_38,threshold,0.8,0.05,2,3.258164870289052,0.7494127297109481,10,22335.773785356367
threshold_41,threshold,0.8,0.05,2,3.2431290040559078,0.7644485959440926,10,22415.011602242754
threshold_39,threshold,0.8,0.05,3,3.1862761746214794,0.8213014253785208,10,30959.075739401975
threshold_40,threshold,0.8,0.05,3,3.1797385290026745,0.8278390709973262,10,31223.476163430438
threshold_38,threshold,0.8,0.05,3,3.2639435031479067,0.7436340968520944,10,31127.604294800087
threshold_41,threshold,0.8,0.05,3,3.230748588179247,0.7768290118207536,10,31107.257366780494
threshold_43,threshold,0.8,0.05,1,3.246625215444703,0.7609523845552981,10,13739.875646334109
threshold_44,threshold,0.8,0.05,1,3.263666652529871,0.7439109474701278,10,13790.999957589614
threshold_42,threshold,0.8,0.05,1,3.358251712679038,0.6493258873209614,9,14174.755138037115
threshold_43,threshold,0.8,0.05,2,3.2123223560868275,0.795255243913172,10,22376.84271459459
threshold_44,threshold,0.8,0.05,2,3.2482487454735525,0.7593288545264468,10,22535.746194010273
threshold_42,threshold,0.8,0.05,2,3.2320017080980508,0.7755758919019502,10,22870.760262331267
threshold_43,threshold,0.8,0.05,3,3.240589016652401,0.7669885833475995,10,31098.609764551795
threshold_44,threshold,0.8,0.05,3,3.250628993782351,0.7569486062176488,10,31287.633175357325
threshold_42,threshold,0.8,0.05,3,3.217914775140577,0.7896628248594243,10,31524.504587753
