run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
calendar_16,calendar,0.9,0.03,3,3.2866554793992173,0.7209221206007811,5,33112.50186052322
calendar_15,calendar,0.9,0.03,3,3.410546227893043,0.5970313721069572,5,33887.98573904937
calendar_22,calendar,0.9,0.03,1,3.2840445947092993,0.7235330052907007,5,14352.133784127898
calendar_21,calendar,0.9,0.03,1,3.386058096701031,0.6215195032989695,5,14658.174290103092
calendar_20,calendar,0.9,0.03,1,3.3336128348909564,0.6739647651090434,5,14500.838504672869
calendar_19,calendar,0.9,0.03,1,3.3306325872648195,0.6769450127351808,5,14491.897761794458
calendar_22,calendar,0.9,0.03,2,3.3122011232673785,0.695376476732621,5,23788.737153930033
calendar_21,calendar,0.9,0.03,2,3.370210325098906,0.6373672749010943,5,24268.80526539981
calendar_20,calendar,0.9,0.03,2,3.340430532661249,0.6671470673387522,5,24022.130102656614
calendar_19,calendar,0.9,0.03,2,3.313582034732237,0.6939955652677631,5,23932.64386599117
calendar_22,calendar,0.9,0.03,3,3.3156855877017604,0.6918920122982403,5,33235.79391703531
calendar_21,calendar,0.9,0.03,3,3.3523374995914748,0.6552401004085249,5,33825.81776417424
calendar_20,calendar,0.9,0.03,3,3.2801274248970245,0.727450175102976,5,33362.51237734769
calendar_19,calendar,0.9,0.03,3,3.279087181825228,0.7284904181747713,5,33269.905411466854
calendar_24,calendar,0.9,0.03,1,3.2709601262886925,0.736617473711309,5,14312.880378866077
calendar_23,calendar,0.9,0.03,1,3.345464571004109,0.6621130289958914,5,14536.393713012327
calendar_26,calendar,0.9,0.03,1,3.2824990673399816,0.7250785326600193,5,14347.497202019946
calendar_25,calendar,0.9,0.03,1,3.2884509920550915,0.719126607944909,5,14365.352976165275
calendar_24,calendar,0.9,0.03,2,3.3572685008498686,0.6503090991501312,5,23884.68588141568
calendar_23,calendar,0.9,0.03,2,3.332038692339303,0.6755389076606976,5,24032.509790030235
calendar_26,calendar,0.9,0.03,2,3.223058207544115,0.7845193924558848,5,23516.67182465229
calendar_25,calendar,0.9,0.03,2,3.2810646032805892,0.7265129967194114,5,23708.546786007042
calendar_24,calendar,0.9,0.03,3,3.340653194535321,0.6669244054646785,5,33406.64546502165
calendar_23,calendar,0.9,0.03,3,3.293382987911577,0.7141946120884224,5,33412.65875376497
calendar_26,calendar,0.9,0.03,3,3.361081527270603,0.646496072729395,5,33099.9164064641
calendar_25,calendar,0.9,0.03,3,3.345721955824436,0.6618556441755651,5,33245.712653480354
calendar_29,calendar,0.9,0.03,1,3.4272143846313976,0.5803632153686017,5,14781.643153894192
calendar_28,calendar,0.9,0.03,1,3.2933270933102605,0.714250506689741,5,14379.981279930782
calendar_27,calendar,0.9,0.03,1,3.3003514949603323,0.7072261050396673,5,14401.054484880997
calendar_29,calendar,0.9,0.03,2,3.3194383119765503,0.6881392880234498,5,24239.958089823842
calendar_28,calendar,0.9,0.03,2,3.302532499345,0.7050451006550018,5,23787.578777965784
calendar_27,calendar,0.9,0.03,2,3.303701566591795,0.7038760334082046,5,23812.159184656382
calendar_29,calendar,0.9,0.03,3,3.316706342085428,0.6908712579145727,5,33690.07711608012
calendar_28,calendar,0.9,0.03,3,3.3138573391392767,0.6937202608607231,5,33229.15079538361
calendar_27,calendar,0.9,0.03,3,3.2967497546440705,0.7108278453559295,5,33202.4084485886
threshold_33,threshold,0.9,0.03,1,3.4493777510399997,0.55819984896,7,14648.133253119999
threshold_30,threshold,0.9,0.03,1,3.4532595302400004,0.55431806976,6,14759.778590720001
threshold_32,threshold,0.9,0.03,1,3.45315170304,0.55442589696,6,14759.455109120001
threshold_31,threshold,0.9,0.03,1,3.4092444672,0.5983331328,7,14527.7334016
threshold_33,threshold,0.9,0.03,2,3.4391341670399997,0.5684434329599999,6,24365.535754239998
threshold_30,threshold,0.9,0.03,2,3.4613681356799995,0.5462094643200001,5,24643.88299776
threshold_32,threshold,0.9,0.03,2,3.46220918784,0.54536841216,6,24546.08267264
threshold_31,threshold,0.9,0.03,2,3.4401908736,0.5673867263999999,6,24248.3060224
threshold_33,threshold,0.9,0.03,3,3.44959340544,0.5579841945599998,5,34214.31597056
threshold_30,threshold,0.9,0.03,3,3.43266453504,0.57491306496,6,34341.87660288
threshold_32,threshold,0.9,0.03,3,3.42449123328,0.5830863667199998,6,34219.55637248
threshold_31,threshold,0.9,0.03,3,3.4220112076800007,0.5855663923200001,7,33814.339645440006
threshold_37,threshold,0.9,0.03,1,3.4655949619199995,0.5419826380799999,6,14796.784885759998
threshold_34,threshold,0.9,0.03,1,3.437689282559999,0.56988831744,7,14613.067847679997
threshold_36,threshold,0.9,0.03,1,3.448601395199999,0.5589762048,6,14745.804185599996
threshold_35,threshold,0.9,0.03,1,3.4540143206400002,0.5535632793599999,6,14762.04296192
threshold_37,threshold,0.9,0.03,2,3.4299472896000003,0.5776303104,6,24486.62675456
threshold_34,threshold,0.9,0.03,2,3.4702746624000014,0.5373029376000001,6,24423.89183488
threshold_36,threshold,0.9,0.03,2,3.4495934054399995,0.5579841945599998,6,24494.584401919994
threshold_35,threshold,0.9,0.03,2,3.44771721216,0.55986038784,6,24505.1945984
threshold_37,threshold,0.9,0.03,3,3.44312377344,0.56445382656,7,34115.99807488
threshold_34,threshold,0.9,0.03,3,3.430637383680001,0.5769402163199999,7,34015.80398592001
threshold_36,threshold,0.9,0.03,3,3.4569687859199996,0.5506088140799998,6,34265.49075967999
threshold_35,threshold,0.9,0.03,3,3.4554160742400013,0.5521615257600002,6,34271.44282112001
threshold_38,threshold,0.9,0.03,1,3.44597041152,0.5616071884800001,6,14737.911234559999
threshold_40,threshold,0.9,0.03,1,3.4757307187199995,0.5318468812799997,6,14827.19215616
threshold_39,threshold,0.9,0.03,1,3.46861412352,0.53896347648,5,14905.84237056
threshold_41,threshold,0.9,0.03,1,3.4489680076800004,0.5586095923200002,6,14746.90402304
threshold_38,threshold,0.9,0.03,2,3.4601604710400005,0.54741712896,6,24518.39264768
threshold_40,threshold,0.9,0.03,2,3.4658106163200006,0.5417669836799999,6,24624.62400512
threshold_39,threshold,0.9,0.03,2,3.45451032576,0.5530672742399999,6,24669.37334784
threshold_41,threshold,0.9,0.03,2,3.4138594713600003,0.59371812864,6,24388.48243712
threshold_38,threshold,0.9,0.03,3,3.4370423193599997,0.5705352806399998,6,34229.51960576
threshold_40,threshold,0.9,0.03,3,3.4531517030400005,0.55442589696,6,34384.07911424
threshold_39,threshold,0.9,0.03,3,3.438896947199999,0.5686806527999998,6,34386.064189439996
threshold_41,threshold,0.9,0.03,3,3.469519872,0.538057728,6,34197.04205312
threshold_42,threshold,0.9,0.03,1,3.4452587520000004,0.5623188480000001,6,14735.776256000001
threshold_44,threshold,0.9,0.03,1,3.4465526784,0.5610249216,6,14739.6580352
threshold_43,threshold,0.9,0.03,1,3.43482107904,0.57275652096,6,14704.463237119999
threshold_42,threshold,0.9,0.03,2,3.4504344576000006,0.5571431424,6,24487.079628800002
threshold_44,threshold,0.9,0.03,2,3.45983698944,0.5477406105600001,6,24519.16900352
threshold_43,threshold,0.9,0.03,2,3.4168786329600005,0.5906989670399999,7,24255.099136
threshold_42,threshold,0.9,0.03,3,3.4655302655999987,0.5420473344000001,6,34283.670425599994
threshold_44,threshold,0.9,0.03,3,3.4671692390400004,0.54040836096,6,34320.67672064
threshold_43,threshold,0.9,0.03,3,3.4484504371200018,0.5591271628800001,6,34000.45044736001
