run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
none_0,none,0.8,0.05,1,2.102307657649595,1.9052699423504071,0,11306.922972948785
none_3,none,0.8,0.05,1,2.2081558233868614,1.7994217766131397,0,11624.467470160584
none_2,none,0.8,0.05,1,2.0840145674732957,1.9235630325267068,0,11252.043702419887
none_1,none,0.8,0.05,1,2.1309446637915674,1.8766329362084344,0,11392.833991374702
none_0,none,0.8,0.05,2,2.1825123995840814,1.8250652004159202,0,17854.46017170103
none_3,none,0.8,0.05,2,2.1040231508389966,1.9035544491610055,0,17936.536922677573
none_2,none,0.8,0.05,2,2.1127225271516914,1.8948550728483107,0,17590.21128387496
none_1,none,0.8,0.05,2,2.085883486908663,1.9216941130913392,0,17650.484452100693
none_0,none,0.8,0.05,3,2.1021542314036292,1.9054233685963728,0,24160.922865911918
none_3,none,0.8,0.05,3,2.085883486908663,1.9216941130913392,0,24194.18738340356
none_2,none,0.8,0.05,3,2.0888203114470967,1.9187572885529054,0,23856.67221821625
none_1,none,0.8,0.05,3,2.1021542314036292,1.9054233685963728,0,23956.94714631158
none_7,none,0.8,0.05,1,2.109348706743234,1.8982288932567681,0,11328.046120229701
none_6,none,0.8,0.05,1,2.0840145674732957,1.9235630325267068,0,11252.043702419887
none_5,none,0.8,0.05,1,2.0840145674732957,1.9235630325267068,0,11252.043702419887
none_4,none,0.8,0.05,1,2.0962841125042617,1.9112934874957401,0,11288.852337512784
none_7,none,0.8,0.05,2,2.0992209370426953,1.9083566629573065,0,17625.70893135779
none_6,none,0.8,0.05,2,2.0840145674732957,1.9235630325267068,0,17504.087404839775
none_5,none,0.8,0.05,2,2.110104821865826,1.8974727781341758,0,17582.358168017367
none_4,none,0.8,0.05,2,2.0936260554208976,1.9139515445791042,0,17569.730503775478
none_7,none,0.8,0.05,3,2.1566745275261754,1.8509030724738262,0,24095.732513936317
none_6,none,0.8,0.05,3,2.1119191455971973,1.8956584544028048,0,23839.844841631366
none_5,none,0.8,0.05,3,2.098948081147635,1.9086295188523672,0,23879.202411460272
none_4,none,0.8,0.05,3,2.1180995425490634,1.889478057450938,0,23924.029131422667
none_11,none,0.8,0.05,1,2.106684738099861,1.9008928619001413,0,11320.054214299584
none_10,none,0.8,0.05,1,2.0840145674732957,1.9235630325267068,0,11252.043702419887
none_9,none,0.8,0.05,1,2.1254015850137744,1.8821760149862274,0,11376.204755041323
none_8,none,0.8,0.05,1,2.0944151930688943,1.9131624069311075,0,11283.245579206683
none_11,none,0.8,0.05,2,2.118956664513336,1.8886209354866659,0,17676.92420783959
none_10,none,0.8,0.05,2,2.123156074013934,1.884421525986068,0,17621.511924461687
none_9,none,0.8,0.05,2,2.0944151930688943,1.9131624069311075,0,17659.450334248006
none_8,none,0.8,0.05,2,2.1433990525215547,1.8641785474784467,0,17713.442736771347
none_11,none,0.8,0.05,3,2.0962841125042617,1.9112934874957401,0,23965.776545352375
