run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
none_8,none,0.8,0.1,2,2.0367974594246823,1.9707801405753202,0,17305.56683255219
none_9,none,0.8,0.1,2,2.048886615763293,1.9586909842367093,0,17257.052225563923
none_10,none,0.8,0.1,3,2.04292451030353,1.964653089696472,0,23418.117289574275
none_11,none,0.8,0.1,3,2.089141447055249,1.9184361529447527,0,23630.194154621367
none_8,none,0.8,0.1,3,2.038736476380569,1.9688411236194332,0,23421.7762616939
none_9,none,0.8,0.1,3,2.0758902600867164,1.9316873399132857,0,23484.72300582407
none_12,none,0.8,0.1,1,2.059343607637948,1.9482339923620537,0,11178.030822913845
none_13,none,0.8,0.1,1,2.0367974594246823,1.9707801405753202,0,11110.392378274046
none_14,none,0.8,0.1,1,2.0644735733059596,1.943104026694043,0,11193.420719917878
none_12,none,0.8,0.1,2,2.037766967902625,1.9698106320973767,0,17291.33172662172
none_13,none,0.8,0.1,2,2.080713687114548,1.9268639128854539,0,17352.53343961769
none_14,none,0.8,0.1,2,2.0367974594246823,1.9707801405753202,0,17303.813098191924
none_12,none,0.8,0.1,3,2.0485209986973705,1.9590566013026316,0,23436.89472271383
none_13,none,0.8,0.1,3,2.047917107285349,1.9596604927146528,0,23496.28476147374
none_14,none,0.8,0.1,3,2.0367974594246823,1.9707801405753202,0,23414.20547646597
calendar_15,calendar,0.8,0.1,1,2.263671929157235,1.7439056708427663,5,11291.015787471704
calendar_16,calendar,0.8,0.1,1,2.2309480420838246,1.7766295579161766,5,11192.844126251473
calendar_17,calendar,0.8,0.1,1,2.265711526601686,1.7418660733983153,5,11297.134579805057
calendar_18,calendar,0.8,0.1,1,2.228452901209537,1.7791246987904636,5,11185.358703628612
calendar_15,calendar,0.8,0.1,2,2.1972849141539017,1.8102926858461004,5,17382.87052993341
calendar_16,calendar,0.8,0.1,2,2.3119307972975025,1.6956468027024985,5,17628.63651814398
calendar_17,calendar,0.8,0.1,2,2.2620479328429983,1.7455296671570033,5,17583.278378334053
calendar_18,calendar,0.8,0.1,2,2.2619791261474242,1.745598473852577,5,17471.296082070883
calendar_15,calendar,0.8,0.1,3,2.2584373888600813,1.7491402111399206,5,23658.182696513653
calendar_16,calendar,0.8,0.1,3,2.2894420393798027,1.7181355606201976,5,23996.962636283388
calendar_17,calendar,0.8,0.1,3,2.2275443331319327,1.7800332668680685,5,23765.91137772985
calendar_18,calendar,0.8,0.1,3,2.2539642934198003,1.753613306580201,5,23733.188962330285
calendar_19,calendar,0.8,0.1,1,2.3334797388946344,1.674097861105367,5,11500.439216683902
calendar_20,calendar,0.8,0.1,1,2.2277936202610844,1.779783979738917,5,11183.380860783254
calendar_21,calendar,0.8,0.1,1,2.22330063399382,1.7842769660061817,5,11169.90190198146
calendar_22,calendar,0.8,0.1,1,2.2775821430880177,1.7299954569119838,5,11332.746429264054
calendar_19,calendar,0.8,0.1,2,2.2448370268707167,1.762740573129285,5,17734.950297296054
calendar_20,calendar,0.8,0.1,2,2.263897478739178,1.7436801212608233,5,17475.07329700079
calendar_21,calendar,0.8,0.1,2,2.239803378054728,1.767774221945273,5,17389.312036145646
calendar_22,calendar,0.8,0.1,2,2.2083264841486465,1.799251115851355,5,17457.725881709994
calendar_19,calendar,0.8,0.1,3,2.2610028807194174,1.7465747192805843,5,24017.958939454307
calendar_20,calendar,0.8,0.1,3,2.247104768108822,1.760472831891179,5,23716.387601327253
calendar_21,calendar,0.8,0.1,3,2.2523920197896237,1.7551855802103773,5,23646.488095514516
calendar_22,calendar,0.8,0.1,3,2.2921650281636237,1.7154125718363773,5,23834.220966200864
calendar_26,calendar,0.8,0.1,1,2.3261590728176986,1.6814185271823021,5,11478.477218453096
calendar_23,calendar,0.8,0.1,1,2.2798932577367106,1.7276843422632908,5,11339.679773210131
calendar_24,calendar,0.8,0.1,1,2.2817224007451737,1.7258551992548274,5,11345.167202235521
calendar_25,calendar,0.8,0.1,1,2.2333930776457347,1.7741845223542672,5,11200.179232937204
calendar_26,calendar,0.8,0.1,2,2.238113811540281,1.7694637884597202,5,17692.81865307394
calendar_23,calendar,0.8,0.1,2,2.2080389449486466,1.799538655051355,5,17463.796608056073
calendar_24,calendar,0.8,0.1,2,2.2879264370018433,1.7196511629981581,5,17708.94651324105
calendar_25,calendar,0.8,0.1,2,2.2786489573193034,1.7289286426806978,5,17536.126104895113
calendar_26,calendar,0.8,0.1,3,2.254011460771526,1.7535661392284752,5,23954.853035388518
calendar_23,calendar,0.8,0.1,3,2.2407535702746277,1.7668240297253734,5,23686.057318879957
calendar_24,calendar,0.8,0.1,3,2.299441448837714,1.7081361511622868,5,24107.270859754193
calendar_25,calendar,0.8,0.1,3,2.28922527804787,1.7183523219521308,5,23903.801939038724
calendar_27,calendar,0.8,0.1,1,2.2180163982446786,1.7895612017553226,5,11154.049194734036
calendar_28,calendar,0.8,0.1,1,2.234819822986009,1.7727577770139926,5,11204.459468958026
calendar_29,calendar,0.8,0.1,1,2.23585614435046,1.7717214556495406,5,11207.56843305138
calendar_27,calendar,0.8,0.1,2,2.2612236924785587,1.7463539075214427,5,17437.72027216971
calendar_28,calendar,0.8,0.1,2,2.38011574066099,1.627461859339011,5,17844.806690940997
calendar_29,calendar,0.8,0.1,2,2.293992672830337,1.7135849271696637,5,17589.546451542392
calendar_27,calendar,0.8,0.1,3,2.275780318251394,1.7317972817486071,5,23765.06122692389
calendar_28,calendar,0.8,0.1,3,2.203179323410317,1.8043982765896847,5,23954.34466117195
calendar_29,calendar,0.8,0.1,3,2.196437598808725,1.8111400011912766,5,23678.85924796857
threshold_30,threshold,0.8,0.1,1,2.479043383610936,1.5285342163890647,10,11437.130150832807
threshold_31,threshold,0.8,0.1,1,2.649581960349971,1.357995639650028,10,11948.745881049912
threshold_32,threshold,0.8,0.1,1,2.695066421364479,1.3125111786355217,10,12085.199264093437
threshold_33,threshold,0.8,0.1,1,2.6058742659906455,1.401703334009355,10,11817.622797971937
threshold_30,threshold,0.8,0.1,2,2.5235477340171077,1.4840298659828925,10,18007.77335288413
threshold_31,threshold,0.8,0.1,2,2.661413325180726,1.3461642748192741,10,18932.985856592088
threshold_32,threshold,0.8,0.1,2,2.5557018978335884,1.4518757021664113,10,18752.304957594202
threshold_33,threshold,0.8,0.1,2,2.4877314134397235,1.5198461865602777,10,18280.81703829111
threshold_30,threshold,0.8,0.1,3,2.453389198709668,1.554188401290333,10,24367.940949013137
threshold_31,threshold,0.8,0.1,3,2.4911075572797916,1.5164700427202094,10,25406.308528431462
threshold_32,threshold,0.8,0.1,3,2.539871169376025,1.4677064306239762,10,25371.918465722276
threshold_33,threshold,0.8,0.1,3,2.4597401184741505,1.547837481525851,10,24660.03739371356
threshold_34,threshold,0.8,0.1,1,2.5500545460964172,1.457523053903584,10,11650.163638289252
threshold_35,threshold,0.8,0.1,1,2.4591575920673843,1.5484200079326151,10,11377.472776202154
threshold_36,threshold,0.8,0.1,1,2.4739717283745764,1.5336058716254248,10,11421.91518512373
threshold_37,threshold,0.8,0.1,1,2.491610776632015,1.515966823367985,10,11474.832329896044
threshold_34,threshold,0.8,0.1,2,2.522373917670877,1.4852036823291235,10,18217.285391301884
threshold_35,threshold,0.8,0.1,2,2.440254253089765,1.5673233469102357,10,17698.23553547145
threshold_36,threshold,0.8,0.1,2,2.561575486061627,1.4460021139383745,10,18106.64164330861
threshold_37,threshold,0.8,0.1,2,2.6588463245419396,1.348731275458062,10,18451.37130352186
threshold_34,threshold,0.8,0.1,3,2.546524950108914,1.4610526498910854,10,24856.860241628627
threshold_35,threshold,0.8,0.1,3,2.564641822269455,1.4429357777305458,10,24392.161002279816
threshold_36,threshold,0.8,0.1,3,2.5040928375815983,1.5034847624184022,10,24618.920156053406
threshold_37,threshold,0.8,0.1,3,2.516354964946215,1.491222635053786,10,25000.436198360505
threshold_38,threshold,0.8,0.1,1,2.605093426318948,1.402484173681052,10,11815.280278956843
threshold_39,threshold,0.8,0.1,1,2.652654990205092,1.3549226097949074,10,11957.964970615278
threshold_40,threshold,0.8,0.1,1,2.5239188837313073,1.4836587162686934,10,11571.756651193922
threshold_41,threshold,0.8,0.1,1,2.5573540920041156,1.4502235079958856,10,11672.062276012348
threshold_38,threshold,0.8,0.1,2,2.4657113649187936,1.5418662350812071,10,18212.414373713225
threshold_39,threshold,0.8,0.1,2,2.5982495317762,1.4093280682238,10,18752.71356594388
threshold_40,threshold,0.8,0.1,2,2.5470023591259743,1.4605752408740267,10,18212.763728571845
threshold_41,threshold,0.8,0.1,2,2.6368029236276174,1.370774676372383,10,18582.4710468952
threshold_38,threshold,0.8,0.1,3,2.4805521084078475,1.527025491592153,10,24654.070698936768
threshold_39,threshold,0.8,0.1,3,2.580347495755175,1.4272301042448252,10,25493.756053209403
threshold_40,threshold,0.8,0.1,3,2.5456245817449803,1.4619530182550198,10,24849.637473806786
threshold_41,threshold,0.8,0.1,3,2.5267343913927536,1.4808432086072472,10,25162.67422107346
threshold_42,threshold,0.8,0.1,1,2.5165229963778057,1.4910546036221948,10,11549.568989133417
threshold_43,threshold,0.8,0.1,1,2.5838202753749373,1.4237573246250634,10,11751.460826124812
threshold_44,threshold,0.8,0.1,1,2.5892663655146175,1.4183112344853834,10,11767.799096543853
threshold_42,threshold,0.8,0.1,2,2.46443937965991,1.543138220340091,10,17942.887128113147
threshold_43,threshold,0.8,0.1,2,2.6321337985915996,1.3754438014084016,10,18647.86222189961
threshold_44,threshold,0.8,0.1,2,2.5812720941521765,1.4263055058478245,10,18511.61537900038
threshold_42,threshold,0.8,0.1,3,2.570259693541927,1.4373179064580734,10,24653.666208738927
threshold_43,threshold,0.8,0.1,3,2.485426636482636,1.5221509635173638,10,25104.14213134752
threshold_44,threshold,0.8,0.1,3,2.5147006879373324,1.4928769120626686,10,25055.717442812376
