run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
none_0,none,1,0,0,2.3571146807175167,1.6504629192824831,0,0.0
none_0,none,1,1,0,2.2626344395768965,1.7449431604231034,0,0.0
none_0,none,1,2,0,2.292944572091289,1.7146330279087112,0,0.0
none_0,none,1,3,0,2.286685240444437,1.720892359555563,0,0.0
none_0,none,1,4,0,2.2691186697355916,1.738458930264409,0,0.0
none_0,none,1,5,0,2.292345761117914,1.7152318388820857,0,0.0
none_0,none,1,6,0,2.3070616411591383,1.7005159588408618,0,0.0
none_0,none,1,7,0,2.337030794623892,1.670546805376108,0,0.0
none_0,none,1,8,0,2.2531397372170794,1.754437862782921,0,0.0
none_0,none,1,9,0,2.383265399993369,1.6243122000066301,0,0.0
none_0,none,1,0,1,2.243382902101273,1.7641946978987282,0,0.0
none_0,none,1,1,1,2.1692624878565563,1.838315112143445,0,0.0
none_0,none,1,2,1,2.2047410013085216,1.8028365986914794,0,0.0
none_0,none,1,3,1,2.220657828969948,1.7869197710300533,0,0.0
none_0,none,1,4,1,2.21072827136356,1.7968493286364406,0,0.0
none_0,none,1,5,1,2.2216803994306606,1.78589720056934,0,0.0
none_0,none,1,6,1,2.242382725675089,1.7651948743249113,0,0.0
none_0,none,1,7,1,2.206476404075841,1.80110119592416,0,0.0
none_0,none,1,8,1,2.1954856493974986,1.8120919506025022,0,0.0
none_0,none,1,9,1,2.2315578661107454,1.7760197338892558,0,0.0
none_0,none,1,0,2,2.2828483867480562,1.7247292132519443,0,0.0
none_0,none,1,1,2,2.194178439146145,1.813399160853856,0,0.0
none_0,none,1,2,2,2.2265824205135814,1.7809951794864196,0,0.0
none_0,none,1,3,2,2.2415895345531034,1.765988065446897,0,0.0
none_0,none,1,4,2,2.2569093414043473,1.7506682585956534,0,0.0
none_0,none,1,5,2,2.244672426102363,1.7629051738976376,0,0.0
none_0,none,1,6,2,2.236614592167314,1.7709630078326868,0,0.0
none_0,none,1,7,2,2.2303098218466584,1.7772677781533421,0,0.0
none_0,none,1,8,2,2.207379665374437,1.8001979346255643,0,0.0
none_0,none,1,9,2,2.2551614563374027,1.752416143662598,0,0.0
none_0,none,1,0,3,2.3063100102551433,1.7012675897448568,0,0.0
none_0,none,1,1,3,2.243508707818606,1.764068892181395,0,0.0
none_0,none,1,2,3,2.26214499387547,1.7454326061245302,0,0.0
none_0,none,1,3,3,2.2525446110338776,1.7550329889661231,0,0.0
none_0,none,1,4,3,2.267492412810463,1.740085187189537,0,0.0
none_0,none,1,5,3,2.2305385458195572,1.7770390541804437,0,0.0
none_0,none,1,6,3,2.2406097591495366,1.766967840850464,0,0.0
none_0,none,1,7,3,2.224639437212768,1.782938162787233,0,0.0
none_0,none,1,8,3,2.2487253357496324,1.758852264250368,0,0.0
none_0,none,1,9,3,2.278909682298524,1.728667917701477,0,0.0
none_0,none,1,0,4,2.2836495621825157,1.7239280378174844,0,0.0
none_0,none,1,1,4,2.2523639370518818,1.7552136629481183,0,0.0
none_0,none,1,2,4,2.2382228471909404,1.7693547528090596,0,0.0
none_0,none,1,3,4,2.250234881225343,1.757342718774657,0,0.0
none_0,none,1,4,4,2.261740942329363,1.745836657670637,0,0.0
none_0,none,1,5,4,2.2563048799185874,1.7512727200814127,0,0.0
none_0,none,1,6,4,2.227542548843191,1.78003505115681,0,0.0
none_0,none,1,7,4,2.23885021830009,1.7687273816999107,0,0.0
none_0,none,1,8,4,2.2141710604252287,1.7934065395747718,0,0.0
none_0,none,1,9,4,2.292695913696335,1.7148816863036647,0,0.0
none_0,none,1,0,5,2.29040901350508,1.7171685864949198,0,0.0
none_0,none,1,1,5,2.2298414785977965,1.7777361214022043,0,0.0
none_0,none,1,2,5,2.2893524164178345,1.7182251835821654,0,0.0
none_0,none,1,3,5,2.251030116499053,1.7565474835009474,0,0.0
none_0,none,1,4,5,2.2587699842366353,1.7488076157633654,0,0.0
none_0,none,1,5,5,2.2623472887616787,1.7452303112383214,0,0.0
none_0,none,1,6,5,2.241373975002187,1.7662036249978132,0,0.0
none_0,none,1,7,5,2.26541903917742,1.74215856082258,0,0.0
none_0,none,1,8,5,2.2299286854189417,1.777648914581059,0,0.0
none_0,none,1,9,5,2.307988973907705,1.699588626092295,0,0.0
none_0,none,1,0,6,2.2953395198560016,1.7122380801439985,0,0.0
none_0,none,1,1,6,2.2341532748542434,1.7734243251457573,0,0.0
none_0,none,1,2,6,2.2571548035065634,1.750422796493437,0,0.0
none_0,none,1,3,6,2.2456173871402245,1.7619602128597764,0,0.0
none_0,none,1,4,6,2.241835377912524,1.7657422220874768,0,0.0
none_0,none,1,5,6,2.2318524348922075,1.7757251651077932,0,0.0
none_0,none,1,6,6,2.2923498128773008,1.715227787122699,0,0.0
none_0,none,1,7,6,2.2604209316107133,1.747156668389287,0,0.0
none_0,none,1,8,6,2.207865324639612,1.7997122753603887,0,0.0
none_0,none,1,9,6,2.254227404947424,1.753350195052577,0,0.0
none_0,none,1,0,7,2.2531769118720235,1.7544006881279774,0,0.0
none_0,none,1,1,7,2.20056721280289,1.8070103871971108,0,0.0
none_0,none,1,2,7,2.2393642887538525,1.7682133112461482,0,0.0
none_0,none,1,3,7,2.232240146550654,1.7753374534493471,0,0.0
none_0,none,1,4,7,2.2424015255473475,1.7651760744526532,0,0.0
none_0,none,1,5,7,2.2431831605148465,1.7643944394851545,0,0.0
none_0,none,1,6,7,2.2459905623643395,1.7615870376356608,0,0.0
none_0,none,1,7,7,2.2227912425342917,1.784786357465709,0,0.0
none_0,none,1,8,7,2.203474920649978,1.8041026793500228,0,0.0
none_0,none,1,9,7,2.293277728986831,1.7142998710131687,0,0.0
none_0,none,1,0,8,2.215197754121565,1.7923798458784361,0,0.0
none_0,none,1,1,8,2.177934193032947,1.8296434069670542,0,0.0
none_0,none,1,2,8,2.225126829754377,1.7824507702456236,0,0.0
none_0,none,1,3,8,2.2146601814268796,1.7929174185731214,0,0.0
none_0,none,1,4,8,2.212792167271437,1.7947854327285637,0,0.0
none_0,none,1,5,8,2.2160268618299535,1.791550738170047,0,0.0
none_0,none,1,6,8,2.195825271608275,1.811752328391726,0,0.0
none_0,none,1,7,8,2.2054550838128417,1.8021225161871592,0,0.0
none_0,none,1,8,8,2.203198494005052,1.8043791059949497,0,0.0
none_0,none,1,9,8,2.2751027820374192,1.732474817962581,0,0.0
none_0,none,1,0,9,2.349539555959402,1.6580380440405973,0,0.0
none_0,none,1,1,9,2.232774526592811,1.77480307340719,0,0.0
none_0,none,1,2,9,2.2571674961045325,1.7504101038954683,0,0.0
none_0,none,1,3,9,2.2817826215831816,1.725794978416819,0,0.0
none_0,none,1,4,9,2.282273362539309,1.7253042374606913,0,0.0
none_0,none,1,5,9,2.3008352376959342,1.7067423623040656,0,0.0
none_0,none,1,6,9,2.272338574920152,1.7352390250798488,0,0.0
none_0,none,1,7,9,2.2626322289150416,1.7449453710849592,0,0.0
none_0,none,1,8,9,2.2668713941991667,1.7407062058008336,0,0.0
none_0,none,1,9,9,2.4875015675843093,1.5200760324156897,0,0.0
none_2,none,1,0,0,2.3744168540799397,1.6331607459200592,0,0.0
none_2,none,1,1,0,2.262057029453595,1.7455205705464056,0,0.0
none_2,none,1,2,0,2.279526903953025,1.728050696046975,0,0.0
none_2,none,1,3,0,2.2689579685360957,1.7386196314639049,0,0.0
none_2,none,1,4,0,2.290986225537106,1.716591374462894,0,0.0
none_2,none,1,5,0,2.319960557263384,1.687617042736616,0,0.0
none_2,none,1,6,0,2.2880013915440607,1.7195762084559396,0,0.0
none_2,none,1,7,0,2.2880293959299003,1.7195482040701,0,0.0
none_2,none,1,8,0,2.257665337171763,1.7499122628282373,0,0.0
none_2,none,1,9,0,2.354628596699542,1.6529490033004575,0,0.0
none_2,none,1,0,1,2.2807297598509884,1.7268478401490117,0,0.0
none_2,none,1,1,1,2.198475221715807,1.8091023782841942,0,0.0
none_2,none,1,2,1,2.224063042641543,1.783514557358458,0,0.0
none_2,none,1,3,1,2.2276032340167444,1.7799743659832563,0,0.0
none_2,none,1,4,1,2.2258774086658173,1.7817001913341832,0,0.0
none_2,none,1,5,1,2.246821774617863,1.7607558253821376,0,0.0
none_2,none,1,6,1,2.1987531067134523,1.8088244932865485,0,0.0
none_2,none,1,7,1,2.2140995146772533,1.7934780853227477,0,0.0
none_2,none,1,8,1,2.183913136903021,1.82366446309698,0,0.0
none_2,none,1,9,1,2.242001291637478,1.765576308362523,0,0.0
none_2,none,1,0,2,2.2889337976175335,1.7186438023824666,0,0.0
none_2,none,1,1,2,2.1950558879048225,1.8125217120951786,0,0.0
none_2,none,1,2,2,2.2380236469364996,1.7695539530635012,0,0.0
none_2,none,1,3,2,2.2385832267362544,1.7689943732637456,0,0.0
none_2,none,1,4,2,2.251622025641391,1.7559555743586095,0,0.0
none_2,none,1,5,2,2.2391870058291734,1.7683905941708273,0,0.0
none_2,none,1,6,2,2.2510154324265383,1.7565621675734622,0,0.0
none_2,none,1,7,2,2.21640644831347,1.791171151686531,0,0.0
none_2,none,1,8,2,2.210584029481509,1.7969935705184916,0,0.0
none_2,none,1,9,2,2.2776566745270177,1.7299209254729824,0,0.0
none_2,none,1,0,3,2.2669887798414687,1.7405888201585311,0,0.0
none_2,none,1,1,3,2.2036651108624503,1.8039124891375509,0,0.0
none_2,none,1,2,3,2.2187037640766807,1.7888738359233203,0,0.0
none_2,none,1,3,3,2.22853656404346,1.7790410359565412,0,0.0
none_2,none,1,4,3,2.24996029926963,1.7576173007303706,0,0.0
none_2,none,1,5,3,2.2312765825114527,1.7763010174885485,0,0.0
none_2,none,1,6,3,2.2264997723035025,1.7810778276964983,0,0.0
none_2,none,1,7,3,2.2458333598204487,1.761744240179552,0,0.0
none_2,none,1,8,3,2.205616108248484,1.801961491751517,0,0.0
none_2,none,1,9,3,2.3283337816356497,1.6792438183643499,0,0.0
none_2,none,1,0,4,2.2903318872282434,1.7172457127717566,0,0.0
none_2,none,1,1,4,2.2240455757740416,1.7835320242259591,0,0.0
none_2,none,1,2,4,2.2286848650064464,1.7788927349935544,0,0.0
none_2,none,1,3,4,2.2182349964477557,1.7893426035522444,0,0.0
none_2,none,1,4,4,2.24735973143892,1.7602178685610803,0,0.0
none_2,none,1,5,4,2.2358405560374375,1.7717370439625633,0,0.0
none_2,none,1,6,4,2.2070773789693208,1.8005002210306802,0,0.0
none_2,none,1,7,4,2.2375711711171493,1.7700064288828516,0,0.0
none_2,none,1,8,4,2.224833927218971,1.782743672781029,0,0.0
none_2,none,1,9,4,2.3292843459861095,1.67829325401389,0,0.0
none_2,none,1,0,5,2.2997840217258214,1.7077935782741784,0,0.0
none_2,none,1,1,5,2.2330295292102487,1.7745480707897523,0,0.0
none_2,none,1,2,5,2.2103611455791197,1.7972164544208813,0,0.0
none_2,none,1,3,5,2.216549099743738,1.791028500256263,0,0.0
none_2,none,1,4,5,2.2194584892212434,1.7881191107787575,0,0.0
none_2,none,1,5,5,2.2174711145758987,1.7901064854241022,0,0.0
none_2,none,1,6,5,2.21440961251752,1.7931679874824806,0,0.0
none_2,none,1,7,5,2.2468563463497078,1.7607212536502928,0,0.0
none_2,none,1,8,5,2.1991643569284096,1.8084132430715911,0,0.0
none_2,none,1,9,5,2.3210165334425152,1.6865610665574848,0,0.0
none_2,none,1,0,6,2.265126020707588,1.7424515792924127,0,0.0
none_2,none,1,1,6,2.1905382585158404,1.8170393414841608,0,0.0
none_2,none,1,2,6,2.2212202410499176,1.7863573589500834,0,0.0
none_2,none,1,3,6,2.228003884244392,1.7795737157556086,0,0.0
none_2,none,1,4,6,2.2194776796873024,1.7880999203126984,0,0.0
none_2,none,1,5,6,2.2504638068844107,1.7571137931155902,0,0.0
none_2,none,1,6,6,2.2210980282456605,1.7864795717543402,0,0.0
none_2,none,1,7,6,2.2215697473343106,1.7860078526656904,0,0.0
none_2,none,1,8,6,2.2404255848574244,1.7671520151425764,0,0.0
none_2,none,1,9,6,2.2727149175284977,1.7348626824715023,0,0.0
none_2,none,1,0,7,2.278115426190837,1.729462173809163,0,0.0
none_2,none,1,1,7,2.1794612388211045,1.8281163611788964,0,0.0
none_2,none,1,2,7,2.2151544709537077,1.7924231290462935,0,0.0
none_2,none,1,3,7,2.238499637459682,1.7690779625403183,0,0.0
none_2,none,1,4,7,2.2636858271326763,1.7438917728673238,0,0.0
none_2,none,1,5,7,2.2505804090408454,1.7569971909591553,0,0.0
none_2,none,1,6,7,2.2102697871732015,1.7973078128267992,0,0.0
none_2,none,1,7,7,2.2636597256552733,1.7439178743447272,0,0.0
none_2,none,1,8,7,2.2116831368788317,1.7958944631211693,0,0.0
none_2,none,1,9,7,2.3008880051375,1.7066895948624996,0,0.0
none_2,none,1,0,8,2.239921769922558,1.7676558300774428,0,0.0
none_2,none,1,1,8,2.1972045444851727,1.810373055514829,0,0.0
none_2,none,1,2,8,2.222765393063811,1.7848122069361896,0,0.0
none_2,none,1,3,8,2.241907850885079,1.7656697491149218,0,0.0
none_2,none,1,4,8,2.2322807293475346,1.7752968706524659,0,0.0
none_2,none,1,5,8,2.226734936925231,1.7808426630747698,0,0.0
none_2,none,1,6,8,2.2082586161123676,1.7993189838876333,0,0.0
none_2,none,1,7,8,2.202500395875431,1.8050772041245702,0,0.0
none_2,none,1,8,8,2.1822658467841958,1.8253117532158052,0,0.0
none_2,none,1,9,8,2.2549910895250362,1.7525865104749645,0,0.0
none_2,none,1,0,9,2.366709381620945,1.6408682183790553,0,0.0
none_2,none,1,1,9,2.26792920048448,1.73964839951552,0,0.0
none_2,none,1,2,9,2.273130970264324,1.734446629735677,0,0.0
none_2,none,1,3,9,2.2788149927438948,1.728762607256105,0,0.0
none_2,none,1,4,9,2.3091315058656403,1.69844609413436,0,0.0
none_2,none,1,5,9,2.278748863015406,1.7288287369845947,0,0.0
none_2,none,1,6,9,2.2703783319039847,1.7371992680960153,0,0.0
none_2,none,1,7,9,2.2381342377783207,1.76944336222168,0,0.0
none_2,none,1,8,9,2.2389888619071114,1.7685887380928893,0,0.0
none_2,none,1,9,9,2.3627050838545096,1.644872516145491,0,0.0
none_1,none,1,0,0,2.386437300612777,1.621140299387223,0,0.0
none_1,none,1,1,0,2.23201291697326,1.7755646830267406,0,0.0
none_1,none,1,2,0,2.282198854039895,1.7253787459601053,0,0.0
none_1,none,1,3,0,2.268891232098146,1.738686367901855,0,0.0
none_1,none,1,4,0,2.2977861108590028,1.7097914891409969,0,0.0
none_1,none,1,5,0,2.2897615145841885,1.717816085415812,0,0.0
none_1,none,1,6,0,2.304447901648057,1.7031296983519435,0,0.0
none_1,none,1,7,0,2.2768246235455223,1.730752976454478,0,0.0
none_1,none,1,8,0,2.252530161849038,1.7550474381509629,0,0.0
none_1,none,1,9,0,2.357791146101776,1.6497864538982234,0,0.0
none_1,none,1,0,1,2.2389204886427767,1.7686571113572243,0,0.0
none_1,none,1,1,1,2.1917789257486984,1.8157986742513026,0,0.0
none_1,none,1,2,1,2.22815409267213,1.7794235073278708,0,0.0
none_1,none,1,3,1,2.2427195598574086,1.7648580401425924,0,0.0
none_1,none,1,4,1,2.2171430778000785,1.7904345221999218,0,0.0
none_1,none,1,5,1,2.2129343675348143,1.7946432324651866,0,0.0
none_1,none,1,6,1,2.2502387963729795,1.7573388036270212,0,0.0
none_1,none,1,7,1,2.2311314446317643,1.7764461553682365,0,0.0
none_1,none,1,8,1,2.2186187930052204,1.78895880699478,0,0.0
none_1,none,1,9,1,2.2771113417824997,1.7304662582175008,0,0.0
none_1,none,1,0,2,2.295723656025212,1.7118539439747884,0,0.0
none_1,none,1,1,2,2.2152913269452026,1.7922862730547982,0,0.0
none_1,none,1,2,2,2.230175471665912,1.7774021283340886,0,0.0
none_1,none,1,3,2,2.2483315474770458,1.7592460525229543,0,0.0
none_1,none,1,4,2,2.2307597890053157,1.776817810994685,0,0.0
none_1,none,1,5,2,2.2332242816649326,1.7743533183350684,0,0.0
none_1,none,1,6,2,2.278992695125908,1.7285849048740918,0,0.0
none_1,none,1,7,2,2.2741503505404377,1.7334272494595624,0,0.0
none_1,none,1,8,2,2.242804421469441,1.764773178530559,0,0.0
none_1,none,1,9,2,2.292632876900237,1.7149447230997625,0,0.0
none_1,none,1,0,3,2.295653320632599,1.7119242793674017,0,0.0
none_1,none,1,1,3,2.2275878748472433,1.7799897251527574,0,0.0
none_1,none,1,2,3,2.2179104221605788,1.789667177839422,0,0.0
none_1,none,1,3,3,2.2626353472110368,1.7449422527889638,0,0.0
none_1,none,1,4,3,2.2567586138865345,1.750818986113466,0,0.0
none_1,none,1,5,3,2.263478695645908,1.7440989043540918,0,0.0
none_1,none,1,6,3,2.2419854629737967,1.7655921370262035,0,0.0
none_1,none,1,7,3,2.2418000898969006,1.7657775101030995,0,0.0
none_1,none,1,8,3,2.2503266565927356,1.757250943407265,0,0.0
none_1,none,1,9,3,2.3001722677683096,1.70740533223169,0,0.0
none_1,none,1,0,4,2.273814355291089,1.7337632447089113,0,0.0
none_1,none,1,1,4,2.2167935672933146,1.7907840327066864,0,0.0
none_1,none,1,2,4,2.2442315020042645,1.763346097995736,0,0.0
none_1,none,1,3,4,2.2338954861227887,1.7736821138772119,0,0.0
none_1,none,1,4,4,2.262065761205807,1.7455118387941932,0,0.0
none_1,none,1,5,4,2.242283747585117,1.7652938524148838,0,0.0
none_1,none,1,6,4,2.236588071248225,1.7709895287517756,0,0.0
none_1,none,1,7,4,2.2441658651015697,1.7634117348984313,0,0.0
none_1,none,1,8,4,2.2011300595510894,1.8064475404489122,0,0.0
none_1,none,1,9,4,2.2635713527607604,1.7440062472392392,0,0.0
none_1,none,1,0,5,2.3003358973088814,1.7072417026911186,0,0.0
none_1,none,1,1,5,2.2069500309286947,1.8006275690713063,0,0.0
none_1,none,1,2,5,2.280925717984555,1.7266518820154455,0,0.0
none_1,none,1,3,5,2.2670276611441547,1.7405499388558456,0,0.0
none_1,none,1,4,5,2.245970910585936,1.7616066894140647,0,0.0
none_1,none,1,5,5,2.3096706475185194,1.697906952481481,0,0.0
none_1,none,1,6,5,2.244537527545179,1.7630400724548212,0,0.0
