run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
none_0,none,0.8,0.1,1,2.039299891200001,1.9682777088000012,0,11117.899673600004
none_2,none,0.8,0.1,1,2.065250304000001,1.9423272960000009,0,11195.750912000003
none_1,none,0.8,0.1,1,2.046344601600001,1.961232998400001,0,11139.033804800003
none_3,none,0.8,0.1,1,2.046344601600001,1.961232998400001,0,11139.033804800003
none_0,none,0.8,0.1,2,2.039299891200001,1.9682777088000012,0,17235.79934720001
none_2,none,0.8,0.1,2,2.046344601600001,1.961232998400001,0,17334.784716800008
none_1,none,0.8,0.1,2,2.0517359616000013,1.955841638400001,0,17294.241689600007
none_3,none,0.8,0.1,2,2.039299891200001,1.9682777088000012,0,17256.933478400006
none_0,none,0.8,0.1,3,2.039299891200001,1.9682777088000012,0,23353.699020800013
none_2,none,0.8,0.1,3,2.070354124800001,1.9372234752000013,0,23545.847091200012
none_1,none,0.8,0.1,3,2.0633094144000013,1.9442681856000008,0,23484.16993280001
none_3,none,0.8,0.1,3,2.067838156800001,1.939739443200001,0,23460.447948800007
none_6,none,0.8,0.1,1,2.046344601600001,1.961232998400001,0,11139.033804800003
none_5,none,0.8,0.1,1,2.099467468800001,1.908110131200001,0,11298.402406400002
none_7,none,0.8,0.1,1,2.039299891200001,1.9682777088000012,0,11117.899673600004
none_4,none,0.8,0.1,1,2.089331712000001,1.918245888000001,0,11267.995136000001
none_6,none,0.8,0.1,2,2.0517359616000013,1.955841638400001,0,17294.241689600007
none_5,none,0.8,0.1,2,2.0839403520000013,1.9236372480000008,0,17550.223462400005
none_7,none,0.8,0.1,2,2.0517359616000013,1.955841638400001,0,17273.107558400006
none_4,none,0.8,0.1,2,2.063021875200001,1.944555724800001,0,17457.060761600005
none_6,none,0.8,0.1,3,2.053389312000001,1.954188288000001,0,23454.409625600012
none_5,none,0.8,0.1,3,2.067838156800001,1.939739443200001,0,23753.73793280001
none_7,none,0.8,0.1,3,2.039299891200001,1.9682777088000012,0,23391.00723200001
none_4,none,0.8,0.1,3,2.051160883200001,1.9564167168000008,0,23610.543411200008
none_8,none,0.8,0.1,1,2.046344601600001,1.961232998400001,0,11139.033804800003
none_10,none,0.8,0.1,1,2.088109670400001,1.919467929600001,0,11264.329011200003
none_9,none,0.8,0.1,1,2.067263078400001,1.940314521600001,0,11201.789235200002
none_11,none,0.8,0.1,1,2.053676851200001,1.9539007488000009,0,11161.030553600003
none_8,none,0.8,0.1,2,2.046344601600001,1.961232998400001,0,17278.067609600006
none_10,none,0.8,0.1,2,2.074307788800001,1.9332698112000009,0,17487.252377600005
none_9,none,0.8,0.1,2,2.0517359616000013,1.955841638400001,0,17356.997120000007
none_11,none,0.8,0.1,2,2.039299891200001,1.9682777088000012,0,17278.930227200006
none_8,none,0.8,0.1,3,2.041815859200001,1.9657617408000008,0,23403.51518720001
none_10,none,0.8,0.1,3,2.039299891200001,1.9682777088000012,0,23605.15205120001
none_9,none,0.8,0.1,3,2.0514484224000014,1.9561291776000007,0,23511.342387200013
none_11,none,0.8,0.1,3,2.039299891200001,1.9682777088000012,0,23396.82990080001
none_12,none,0.8,0.1,1,2.0517359616000013,1.955841638400001,0,11155.207884800004
none_14,none,0.8,0.1,1,2.056480358400001,1.951097241600001,0,11169.441075200004
none_13,none,0.8,0.1,1,2.0517359616000013,1.955841638400001,0,11155.207884800004
none_12,none,0.8,0.1,2,2.067550617600001,1.940026982400001,0,17357.859737600007
none_14,none,0.8,0.1,2,2.0748828672000013,1.9326947328000008,0,17394.08967680001
none_13,none,0.8,0.1,2,2.088756633600001,1.918820966400001,0,17421.477785600007
none_12,none,0.8,0.1,3,2.041815859200001,1.9657617408000008,0,23483.30731520001
none_14,none,0.8,0.1,3,2.039299891200001,1.9682777088000012,0,23511.989350400014
none_13,none,0.8,0.1,3,2.039299891200001,1.9682777088000012,0,23539.37745920001
calendar_16,calendar,0.8,0.1,1,2.261927116800001,1.7456504832000008,5,11285.781350400002
calendar_15,calendar,0.8,0.1,1,2.242158796800001,1.7654188032000009,5,11226.476390400003
calendar_18,calendar,0.8,0.1,1,2.2658807808000003,1.7416968192000009,5,11297.642342400002
calendar_17,calendar,0.8,0.1,1,2.255745024,1.7518325760000004,5,11267.235072
calendar_16,calendar,0.8,0.1,2,2.39370633216,1.6138712678400007,5,17966.90034688
