run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
calendar_25,calendar,0.6,0.03,1,2.9698481510350847,1.0377294489649163,5,13409.544453105254
calendar_24,calendar,0.6,0.03,2,2.9729322780917755,1.0346453219082246,5,21281.08429475184
calendar_23,calendar,0.6,0.03,2,2.788242808917197,1.2193347910828036,5,21026.029759961493
calendar_26,calendar,0.6,0.03,2,3.05146139590656,0.9561162040934401,5,21976.156885968485
calendar_25,calendar,0.6,0.03,2,2.875331713381171,1.1322458866188294,5,21535.539593248766
calendar_24,calendar,0.6,0.03,3,2.9618756183457786,1.0457019816542215,5,29666.711149789175
calendar_23,calendar,0.6,0.03,3,2.9265221124292617,1.0810554875707399,5,29305.596097249276
calendar_26,calendar,0.6,0.03,3,3.034825870698086,0.9727517293019139,5,30580.634498062744
calendar_25,calendar,0.6,0.03,3,2.799440990856805,1.2081366091431944,5,29433.86256581918
calendar_28,calendar,0.6,0.03,1,2.9174911479447547,1.0900864520552451,5,13252.473443834264
calendar_27,calendar,0.6,0.03,1,3.0327527659732993,0.9748248340267008,5,13598.258297919898
calendar_29,calendar,0.6,0.03,1,2.8735398656999416,1.1340377343000585,5,13120.619597099825
calendar_28,calendar,0.6,0.03,2,2.9455208234090486,1.062056776590951,5,21589.03591406141
calendar_27,calendar,0.6,0.03,2,2.94582291899351,1.0617546810064895,5,21935.727054900428
calendar_29,calendar,0.6,0.03,2,2.999025818704279,1.0085517812957188,5,21617.69705321266
calendar_28,calendar,0.6,0.03,3,2.906331767694951,1.10124583230505,5,29808.03121714626
calendar_27,calendar,0.6,0.03,3,3.053251824294298,0.9543257757057029,5,30595.482527783322
calendar_29,calendar,0.6,0.03,3,2.9065649504845807,1.1010126495154184,5,29837.3919046664
threshold_32,threshold,0.6,0.03,1,3.259565962072268,0.7480116379277328,9,13878.697886216803
threshold_31,threshold,0.6,0.03,1,3.251803199433553,0.7557744005664475,9,13855.40959830066
threshold_33,threshold,0.6,0.03,1,3.2387197488547863,0.7688578511452139,10,13716.159246564359
threshold_30,threshold,0.6,0.03,1,3.2472292101594804,0.7603483898405192,9,13841.687630478442
threshold_32,threshold,0.6,0.03,2,3.294493248549815,0.7130843514501859,8,22962.17763186625
threshold_31,threshold,0.6,0.03,2,3.3022971371519994,0.7052804628480003,8,22962.30100975666
threshold_33,threshold,0.6,0.03,2,3.2704070616023024,0.7371705383976963,9,22627.380431371268
threshold_30,threshold,0.6,0.03,2,3.2914755993599996,0.71610200064,8,22916.11442855844
threshold_32,threshold,0.6,0.03,3,3.2705847704892212,0.7369928295107789,9,31873.93194333391
threshold_31,threshold,0.6,0.03,3,3.303610024576942,0.7039675754230582,9,31973.131083487486
threshold_33,threshold,0.6,0.03,3,3.2934992723698,0.714078327630201,8,31707.878248480665
threshold_30,threshold,0.6,0.03,3,3.311427944447999,0.6961496555520003,9,31950.39826190244
threshold_36,threshold,0.6,0.03,1,3.276289823794791,0.7312877762052099,9,13928.869471384372
threshold_35,threshold,0.6,0.03,1,3.3147063743938556,0.6928712256061446,8,14144.119123181566
threshold_37,threshold,0.6,0.03,1,3.2894179113369604,0.7181596886630403,9,13968.253734010881
threshold_34,threshold,0.6,0.03,1,3.3213031907328,0.6862744092672003,8,14163.9095721984
threshold_36,threshold,0.6,0.03,2,3.2793286116704246,0.7282489883295744,9,22866.855306395646
threshold_35,threshold,0.6,0.03,2,3.305552386837709,0.7020252131622913,8,23260.776283694693
threshold_37,threshold,0.6,0.03,2,3.3031787323391995,0.7043988676608004,9,22977.789931028477
threshold_34,threshold,0.6,0.03,2,3.272795028652031,0.7347825713479682,9,23082.294658154493
threshold_36,threshold,0.6,0.03,3,3.2542931028745916,0.7532844971254088,9,31729.73461501942
threshold_35,threshold,0.6,0.03,3,3.271688473560219,0.7358891264397807,9,32175.84170437535
threshold_37,threshold,0.6,0.03,3,3.2898734493401087,0.7177041506598911,8,32047.410279048803
threshold_34,threshold,0.6,0.03,3,3.3038412226559997,0.7037363773440004,8,32193.81832612249
threshold_38,threshold,0.6,0.03,1,3.2739149726731473,0.7336626273268532,9,13921.744918019442
threshold_40,threshold,0.6,0.03,1,3.2795506770444285,0.7280269229555713,8,14038.652031133286
threshold_39,threshold,0.6,0.03,1,3.302405481922561,0.7051721180774401,9,14007.216445767683
threshold_41,threshold,0.6,0.03,1,3.342348472319998,0.6652291276800001,8,14227.045416959994
threshold_38,threshold,0.6,0.03,2,3.302036287110512,0.7055413128894874,8,23027.85377935098
threshold_40,threshold,0.6,0.03,2,3.29878628352,0.7087913164800003,8,23135.010881693284
threshold_39,threshold,0.6,0.03,2,3.3494404670462363,0.6581371329537639,7,23355.53784690639
threshold_41,threshold,0.6,0.03,2,3.3289563340799986,0.6786212659199999,8,23413.914419199988
threshold_38,threshold,0.6,0.03,3,3.2925283723837446,0.7150492276162561,8,32105.43889650221
threshold_40,threshold,0.6,0.03,3,3.300770303999999,0.7068072959999999,9,32137.32179369328
threshold_39,threshold,0.6,0.03,3,3.3085909318002287,0.6989866681997723,8,32481.31064230708
threshold_41,threshold,0.6,0.03,3,3.2960338640951585,0.711543735904843,9,32402.016011485463
threshold_44,threshold,0.6,0.03,1,3.291861706445683,0.7157158935543153,8,14075.585119337049
threshold_43,threshold,0.6,0.03,1,3.2711692951362203,0.7364083048637796,9,13913.50788540866
threshold_42,threshold,0.6,0.03,1,3.3131704319999997,0.6944071680000002,8,14139.511295999999
threshold_44,threshold,0.6,0.03,2,3.292892893878681,0.7146847061213184,9,23054.263800973094
threshold_43,threshold,0.6,0.03,2,3.2857667960831987,0.7218108039168003,9,22870.80827365826
threshold_42,threshold,0.6,0.03,2,3.2999752328085497,0.7076023671914499,8,23239.436994425647
threshold_44,threshold,0.6,0.03,3,3.2654601566945294,0.742117443305472,9,31950.644271056684
threshold_43,threshold,0.6,0.03,3,3.284545615260549,0.7230319847394509,9,31824.445119439904
threshold_42,threshold,0.6,0.03,3,3.2759723668265237,0.7316052331734763,9,32167.35409490522
