run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
threshold_37,threshold,0.7,0.03,2,3.3208886927517707,0.6866889072482298,9,23104.895930968087
threshold_36,threshold,0.7,0.03,2,3.3505043005469224,0.6570732994530779,9,23177.423173327763
threshold_35,threshold,0.7,0.03,3,3.3403500092421052,0.6672275907578945,8,32424.424123236597
threshold_34,threshold,0.7,0.03,3,3.327826930171952,0.6797506698280492,9,32405.19262531373
threshold_37,threshold,0.7,0.03,3,3.3577095063072018,0.6498680936927977,8,32378.024449889694
threshold_36,threshold,0.7,0.03,3,3.3158324145598415,0.6917451854401593,9,32224.920417007288
threshold_39,threshold,0.7,0.03,1,3.3394829461344466,0.6680946538655538,8,14218.44883840334
threshold_38,threshold,0.7,0.03,1,3.3229818655672325,0.6845957344327682,9,14068.945596701698
threshold_41,threshold,0.7,0.03,1,3.2935072466115534,0.7140703533884484,9,13980.52173983466
threshold_40,threshold,0.7,0.03,1,3.3079075472805988,0.6996700527194009,9,14023.722641841796
threshold_39,threshold,0.7,0.03,2,3.2812894950438762,0.7262881049561238,9,23162.317323534968
threshold_38,threshold,0.7,0.03,2,3.313326354827861,0.6942512451721412,9,23108.92466118528
threshold_41,threshold,0.7,0.03,2,3.3348365450186463,0.6727410549813532,8,23185.031374890597
threshold_40,threshold,0.7,0.03,2,3.305192842307286,0.7023847576927145,9,23039.301168763654
threshold_39,threshold,0.7,0.03,3,3.3181690775180552,0.6894085224819461,9,32216.824556089134
threshold_38,threshold,0.7,0.03,3,3.3435154389679407,0.6640621610320594,8,32339.4709780891
threshold_41,threshold,0.7,0.03,3,3.280909204761229,0.7266683952387705,9,32127.758989174283
threshold_40,threshold,0.7,0.03,3,3.3488496871425775,0.6587279128574215,9,32185.850230191387
threshold_43,threshold,0.7,0.03,1,3.3340402074592057,0.6735373925407937,8,14202.120622377617
threshold_42,threshold,0.7,0.03,1,3.3235649671545167,0.6840126328454832,9,14070.69490146355
threshold_44,threshold,0.7,0.03,1,3.3278423021506995,0.6797352978493012,9,14083.526906452098
threshold_43,threshold,0.7,0.03,2,3.294870054149995,0.7127075458500055,9,23186.730784827603
threshold_42,threshold,0.7,0.03,2,3.323687719045998,0.6838898809540029,8,23241.758058601547
threshold_44,threshold,0.7,0.03,2,3.299257807577953,0.7083197924220473,9,23081.300329185957
threshold_43,threshold,0.7,0.03,3,3.3370974591726834,0.6704801408273176,9,32298.023162345653
threshold_42,threshold,0.7,0.03,3,3.340145796531182,0.6674318034688175,8,32462.195448195092
threshold_44,threshold,0.7,0.03,3,3.3258498656796447,0.6817277343203566,7,32358.84992622489
