run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
none_2,none,1,5,0,2.261836724835203,1.745740875164797,0,0.0,100.0
none_2,none,1,6,0,2.202947764058954,1.8046298359410475,0,0.0,100.0
none_2,none,1,7,0,2.199959059887372,1.807618540112629,0,0.0,100.0
none_2,none,1,8,0,2.209655384604135,1.7979222153958665,0,0.0,100.0
none_2,none,1,9,0,2.3002946565381057,1.7072829434618948,0,0.0,100.0
none_2,none,1,0,1,2.192990658173109,1.8145869418268923,0,0.0,100.0
none_2,none,1,1,1,2.1346321535695365,1.8729454464304656,0,0.0,100.0
none_2,none,1,2,1,2.188035137670707,1.8195424623292942,0,0.0,100.0
none_2,none,1,3,1,2.222108668146534,1.7854689318534671,0,0.0,100.0
none_2,none,1,4,1,2.204198085558692,1.8033795144413092,0,0.0,100.0
none_2,none,1,5,1,2.189865952550104,1.8177116474498969,0,0.0,100.0
none_2,none,1,6,1,2.1756756656727427,1.8319019343272587,0,0.0,100.0
none_2,none,1,7,1,2.194540372856999,1.813037227143002,0,0.0,100.0
none_2,none,1,8,1,2.1413611253045266,1.866216474695475,0,0.0,100.0
none_2,none,1,9,1,2.204727623817422,1.8028499761825794,0,0.0,100.0
none_2,none,1,0,2,2.22186247735881,1.785715122641191,0,0.0,100.0
none_2,none,1,1,2,2.1563529393266943,1.8512246606733076,0,0.0,100.0
none_2,none,1,2,2,2.1928597746187006,1.8147178253813008,0,0.0,100.0
none_2,none,1,3,2,2.1850232255458213,1.8225543744541801,0,0.0,100.0
none_2,none,1,4,2,2.1882445863220705,1.8193330136779307,0,0.0,100.0
none_2,none,1,5,2,2.226786932101578,1.780790667898423,0,0.0,100.0
none_2,none,1,6,2,2.203582995641637,1.8039946043583641,0,0.0,100.0
none_2,none,1,7,2,2.186702889467186,1.8208747105328151,0,0.0,100.0
none_2,none,1,8,2,2.1698256261596414,1.83775197384036,0,0.0,100.0
none_2,none,1,9,2,2.2123611612485936,1.795216438751408,0,0.0,100.0
none_2,none,1,0,3,2.24233315783542,1.7652444421645808,0,0.0,100.0
none_2,none,1,1,3,2.1688721120426053,1.838705487957396,0,0.0,100.0
none_2,none,1,2,3,2.191357314965638,1.8162202850343634,0,0.0,100.0
none_2,none,1,3,3,2.1994482614108346,1.8081293385891666,0,0.0,100.0
none_2,none,1,4,3,2.205309300923188,1.8022682990768129,0,0.0,100.0
none_2,none,1,5,3,2.2020679969004058,1.8055096030995952,0,0.0,100.0
none_2,none,1,6,3,2.2016285671618174,1.8059490328381835,0,0.0,100.0
none_2,none,1,7,3,2.1877212876756382,1.8198563123243632,0,0.0,100.0
none_2,none,1,8,3,2.1658137007530045,1.841763899246997,0,0.0,100.0
none_2,none,1,9,3,2.243251590790612,1.764326009209389,0,0.0,100.0
none_2,none,1,0,4,2.2127975561391833,1.794780043860818,0,0.0,100.0
none_2,none,1,1,4,2.180391083812696,1.8271865161873049,0,0.0,100.0
none_2,none,1,2,4,2.209593538257572,1.7979840617424288,0,0.0,100.0
none_2,none,1,3,4,2.207547748489925,1.8000298515100763,0,0.0,100.0
none_2,none,1,4,4,2.186465296997965,1.821112303002036,0,0.0,100.0
none_2,none,1,5,4,2.2165059935407347,1.7910716064592662,0,0.0,100.0
none_2,none,1,6,4,2.204467895676652,1.8031097043233493,0,0.0,100.0
none_2,none,1,7,4,2.1810599991944692,1.8265176008055324,0,0.0,100.0
none_2,none,1,8,4,2.193009967392834,1.8145676326071671,0,0.0,100.0
none_2,none,1,9,4,2.217938280730339,1.7896393192696625,0,0.0,100.0
none_2,none,1,0,5,2.241632283244615,1.765945316755386,0,0.0,100.0
none_2,none,1,1,5,2.2001404371378395,1.8074371628621613,0,0.0,100.0
