run_id,strategy,calendar_interval,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
calendar_0,calendar,7,1,3,5,3.48944086243905,0.5181367375609507,10,0.26,100.0
calendar_0,calendar,7,1,4,5,3.455343683237457,0.5522339167625421,10,0.26,100.0
calendar_0,calendar,7,1,5,5,3.475818348290724,0.5317592517092757,10,0.26,100.0
calendar_0,calendar,7,1,6,5,3.4781430985627253,0.5294345014372737,10,0.26,100.0
calendar_0,calendar,7,1,7,5,3.4355613113448316,0.5720162886551678,10,0.26,100.0
calendar_0,calendar,7,1,8,5,3.422645373319792,0.5849322266802063,10,0.26,100.0
calendar_0,calendar,7,1,9,5,3.492691210436701,0.5148863895632996,10,0.26,100.0
calendar_0,calendar,7,1,0,6,3.488982477259892,0.518595122740109,10,0.26,100.0
calendar_0,calendar,7,1,1,6,3.412909931608956,0.5946676683910431,10,0.26,100.0
calendar_0,calendar,7,1,2,6,3.48161706074276,0.5259605392572395,10,0.26,100.0
calendar_0,calendar,7,1,3,6,3.4694854328575997,0.5380921671424009,10,0.26,100.0
calendar_0,calendar,7,1,4,6,3.4901220432131885,0.5174555567868123,10,0.26,100.0
calendar_0,calendar,7,1,5,6,3.4647500619412366,0.5428275380587627,10,0.26,100.0
calendar_0,calendar,7,1,6,6,3.4406688040428812,0.5669087959571203,10,0.26,100.0
calendar_0,calendar,7,1,7,6,3.435548833628441,0.5720287663715589,10,0.26,100.0
calendar_0,calendar,7,1,8,6,3.3963479493988626,0.6112296506011382,10,0.26,100.0
calendar_0,calendar,7,1,9,6,3.507148982884381,0.500428617115619,10,0.26,100.0
calendar_0,calendar,7,1,0,7,3.488333521949897,0.5192440780501039,10,0.26,100.0
calendar_0,calendar,7,1,1,7,3.4038685722505346,0.6037090277494663,10,0.26,100.0
calendar_0,calendar,7,1,2,7,3.4532634047634403,0.5543141952365606,10,0.26,100.0
calendar_0,calendar,7,1,3,7,3.4602932022068082,0.5472843977931937,10,0.26,100.0
calendar_0,calendar,7,1,4,7,3.4729370574852427,0.5346405425147579,10,0.26,100.0
calendar_0,calendar,7,1,5,7,3.475601600916777,0.5319759990832236,10,0.26,100.0
calendar_0,calendar,7,1,6,7,3.445875649919699,0.5617019500803018,10,0.26,100.0
calendar_0,calendar,7,1,7,7,3.4486634244635224,0.5589141755364765,10,0.26,100.0
calendar_0,calendar,7,1,8,7,3.392491189734306,0.6150864102656941,10,0.26,100.0
calendar_0,calendar,7,1,9,7,3.4890878549094038,0.5184897450905962,10,0.26,100.0
calendar_0,calendar,7,1,0,8,3.454214596710483,0.5533630032895176,10,0.26,100.0
calendar_0,calendar,7,1,1,8,3.3891936652643593,0.6183839347356422,10,0.26,100.0
calendar_0,calendar,7,1,2,8,3.425509084029008,0.5820685159709929,10,0.26,100.0
calendar_0,calendar,7,1,3,8,3.4336356166623307,0.5739419833376688,10,0.26,100.0
calendar_0,calendar,7,1,4,8,3.450581704000397,0.5569958959996021,10,0.26,100.0
calendar_0,calendar,7,1,5,8,3.4132390818416116,0.5943385181583904,10,0.26,100.0
calendar_0,calendar,7,1,6,8,3.425105929662462,0.5824716703375371,10,0.26,100.0
calendar_0,calendar,7,1,7,8,3.4166934413945484,0.5908841586054523,10,0.26,100.0
calendar_0,calendar,7,1,8,8,3.349884115047566,0.6576934849524337,10,0.26,100.0
calendar_0,calendar,7,1,9,8,3.4265046095239926,0.5810729904760077,10,0.26,100.0
calendar_0,calendar,7,1,0,9,3.584794179114557,0.422783420885443,10,0.26,100.0
calendar_0,calendar,7,1,1,9,3.4824638137189448,0.5251137862810558,10,0.26,100.0
calendar_0,calendar,7,1,2,9,3.4970011973750554,0.510576402624946,10,0.26,100.0
calendar_0,calendar,7,1,3,9,3.4802849081651543,0.5272926918348452,10,0.26,100.0
calendar_0,calendar,7,1,4,9,3.475574036004307,0.532003563995693,10,0.26,100.0
calendar_0,calendar,7,1,5,9,3.5232710034277472,0.4843065965722518,10,0.26,100.0
calendar_0,calendar,7,1,6,9,3.5334944631675693,0.4740831368324311,10,0.26,100.0
calendar_0,calendar,7,1,7,9,3.510685443134586,0.49689215686541555,10,0.26,100.0
calendar_0,calendar,7,1,8,9,3.4244236948296503,0.5831539051703498,10,0.26,100.0
calendar_0,calendar,7,1,9,9,3.5872160865231075,0.4203615134768927,10,0.26,100.0
calendar_3,calendar,7,1,0,0,3.5367782182582603,0.4707993817417394,10,0.26,100.0
calendar_3,calendar,7,1,1,0,3.4371009325550252,0.5704766674449759,10,0.26,100.0
calendar_3,calendar,7,1,2,0,3.475836264400337,0.5317413355996644,10,0.26,100.0
calendar_3,calendar,7,1,3,0,3.5313541905051706,0.4762234094948285,10,0.26,100.0
calendar_3,calendar,7,1,4,0,3.546590861255577,0.4609867387444229,10,0.26,100.0
calendar_3,calendar,7,1,5,0,3.5146143498951337,0.49296325010486597,10,0.26,100.0
calendar_3,calendar,7,1,6,0,3.543099428410978,0.4644781715890225,10,0.26,100.0
calendar_3,calendar,7,1,7,0,3.547282916506481,0.46029468349351993,10,0.26,100.0
calendar_3,calendar,7,1,8,0,3.450653065150857,0.5569245348491433,10,0.26,100.0
calendar_3,calendar,7,1,9,0,3.557976145305908,0.4496014546940926,10,0.26,100.0
calendar_3,calendar,7,1,0,1,3.430235777152276,0.5773418228477225,10,0.26,100.0
calendar_3,calendar,7,1,1,1,3.3429696599255454,0.6646079400744538,10,0.26,100.0
calendar_3,calendar,7,1,2,1,3.4071127250754842,0.6004648749245157,10,0.26,100.0
calendar_3,calendar,7,1,3,1,3.4288828041508586,0.5786947958491406,10,0.26,100.0
calendar_3,calendar,7,1,4,1,3.4002643568622215,0.6073132431377789,10,0.26,100.0
calendar_3,calendar,7,1,5,1,3.39519046583727,0.6123871341627289,10,0.26,100.0
calendar_3,calendar,7,1,6,1,3.4176390246952675,0.5899385753047326,10,0.26,100.0
calendar_3,calendar,7,1,7,1,3.38981296508072,0.6177646349192805,10,0.26,100.0
calendar_3,calendar,7,1,8,1,3.335918839872682,0.6716587601273173,10,0.26,100.0
calendar_3,calendar,7,1,9,1,3.4800792865220043,0.5274983134779954,10,0.26,100.0
calendar_3,calendar,7,1,0,2,3.504687202312754,0.502890397687244,10,0.26,100.0
calendar_3,calendar,7,1,1,2,3.3798315898784854,0.6277460101215147,10,0.26,100.0
calendar_3,calendar,7,1,2,2,3.423365873434732,0.5842117265652684,10,0.26,100.0
calendar_3,calendar,7,1,3,2,3.4629446222936684,0.5446329777063317,10,0.26,100.0
calendar_3,calendar,7,1,4,2,3.488598265935739,0.5189793340642612,10,0.26,100.0
calendar_3,calendar,7,1,5,2,3.4819418693130673,0.5256357306869329,10,0.26,100.0
calendar_3,calendar,7,1,6,2,3.4840682478948204,0.5235093521051791,10,0.26,100.0
calendar_3,calendar,7,1,7,2,3.4550729613990696,0.5525046386009301,10,0.26,100.0
calendar_3,calendar,7,1,8,2,3.400390328917305,0.6071872710826964,10,0.26,100.0
calendar_3,calendar,7,1,9,2,3.503826678963846,0.5037509210361546,10,0.26,100.0
calendar_3,calendar,7,1,0,3,3.529124096320558,0.47845350367944217,10,0.26,100.0
calendar_3,calendar,7,1,1,3,3.431890806465442,0.5756867935345575,10,0.26,100.0
calendar_3,calendar,7,1,2,3,3.447149184004179,0.5604284159958216,10,0.26,100.0
calendar_3,calendar,7,1,3,3,3.451975173530796,0.5556024264692035,10,0.26,100.0
calendar_3,calendar,7,1,4,3,3.509486080651842,0.49809151934815765,10,0.26,100.0
calendar_3,calendar,7,1,5,3,3.4600701503538964,0.5475074496461035,10,0.26,100.0
calendar_3,calendar,7,1,6,3,3.4592928839588852,0.5482847160411144,10,0.26,100.0
calendar_3,calendar,7,1,7,3,3.4794562110163545,0.5281213889836465,10,0.26,100.0
calendar_3,calendar,7,1,8,3,3.4014820425663475,0.6060955574336522,10,0.26,100.0
calendar_3,calendar,7,1,9,3,3.5359707753258904,0.4716068246741109,10,0.26,100.0
calendar_3,calendar,7,1,0,4,3.5522118378517966,0.4553657621482037,10,0.26,100.0
calendar_3,calendar,7,1,1,4,3.4841069649576615,0.5234706350423396,10,0.26,100.0
calendar_3,calendar,7,1,2,4,3.434189331560534,0.5733882684394672,10,0.26,100.0
calendar_3,calendar,7,1,3,4,3.462658115209016,0.5449194847909834,10,0.26,100.0
calendar_3,calendar,7,1,4,4,3.4573636266354986,0.5502139733645022,10,0.26,100.0
calendar_3,calendar,7,1,5,4,3.5031409652354712,0.504436634764528,10,0.26,100.0
calendar_3,calendar,7,1,6,4,3.4578221710810437,0.549755428918956,10,0.26,100.0
calendar_3,calendar,7,1,7,4,3.4436766882512657,0.5639009117487342,10,0.26,100.0
calendar_3,calendar,7,1,8,4,3.420688136064175,0.5868894639358255,10,0.26,100.0
calendar_3,calendar,7,1,9,4,3.477935403951887,0.5296421960481152,10,0.26,100.0
calendar_3,calendar,7,1,0,5,3.529237309100947,0.4783402908990558,10,0.26,100.0
calendar_3,calendar,7,1,1,5,3.39155959299105,0.6160180070089508,10,0.26,100.0
calendar_3,calendar,7,1,2,5,3.46962852775247,0.5379490722475292,10,0.26,100.0
calendar_3,calendar,7,1,3,5,3.5028596243528445,0.5047179756471569,10,0.26,100.0
calendar_3,calendar,7,1,4,5,3.4616280536324155,0.545949546367586,10,0.26,100.0
calendar_3,calendar,7,1,5,5,3.453078644187263,0.554498955812736,10,0.26,100.0
calendar_3,calendar,7,1,6,5,3.4780838220056816,0.5294937779943186,10,0.26,100.0
calendar_3,calendar,7,1,7,5,3.434579361987805,0.5729982380121951,10,0.26,100.0
calendar_3,calendar,7,1,8,5,3.362039121769537,0.6455384782304637,10,0.26,100.0
calendar_3,calendar,7,1,9,5,3.478273157350059,0.5293044426499416,10,0.26,100.0
calendar_3,calendar,7,1,0,6,3.557250644188044,0.45032695581195703,10,0.26,100.0
calendar_3,calendar,7,1,1,6,3.44029652673635,0.5672810732636504,10,0.26,100.0
calendar_3,calendar,7,1,2,6,3.481971046393495,0.5256065536065055,10,0.26,100.0
calendar_3,calendar,7,1,3,6,3.463102772910052,0.5444748270899491,10,0.26,100.0
calendar_3,calendar,7,1,4,6,3.4339499843389287,0.5736276156610712,10,0.26,100.0
calendar_3,calendar,7,1,5,6,3.4855953010383436,0.5219822989616568,10,0.26,100.0
calendar_3,calendar,7,1,6,6,3.4736847853757338,0.5338928146242664,10,0.26,100.0
calendar_3,calendar,7,1,7,6,3.4422935681559728,0.5652840318440289,10,0.26,100.0
calendar_3,calendar,7,1,8,6,3.402729981361273,0.6048476186387276,10,0.26,100.0
calendar_3,calendar,7,1,9,6,3.484482934671363,0.5230946653286367,10,0.26,100.0
calendar_3,calendar,7,1,0,7,3.498853826690454,0.5087237733095469,10,0.26,100.0
calendar_3,calendar,7,1,1,7,3.4082507598296976,0.5993268401703018,10,0.26,100.0
calendar_3,calendar,7,1,2,7,3.4703981447651326,0.5371794552348679,10,0.26,100.0
calendar_3,calendar,7,1,3,7,3.454005364859713,0.5535722351402863,10,0.26,100.0
calendar_3,calendar,7,1,4,7,3.4705301243888975,0.5370474756111024,10,0.26,100.0
calendar_3,calendar,7,1,5,7,3.477901957449236,0.5296756425507634,10,0.26,100.0
calendar_3,calendar,7,1,6,7,3.4376890210130955,0.5698885789869043,10,0.26,100.0
calendar_3,calendar,7,1,7,7,3.415090178242159,0.5924874217578416,10,0.26,100.0
calendar_3,calendar,7,1,8,7,3.3966000387436073,0.6109775612563926,10,0.26,100.0
calendar_3,calendar,7,1,9,7,3.4981349271146964,0.5094426728853033,10,0.26,100.0
calendar_3,calendar,7,1,0,8,3.478491063433381,0.5290865365666184,10,0.26,100.0
calendar_3,calendar,7,1,1,8,3.3721967332263114,0.635380866773689,10,0.26,100.0
calendar_3,calendar,7,1,2,8,3.3767083518638548,0.630869248136146,10,0.26,100.0
calendar_3,calendar,7,1,3,8,3.3645752400332047,0.643002359966796,10,0.26,100.0
calendar_3,calendar,7,1,4,8,3.420403807178126,0.5871737928218754,10,0.26,100.0
calendar_3,calendar,7,1,5,8,3.4681354880931994,0.5394421119068015,10,0.26,100.0
calendar_3,calendar,7,1,6,8,3.44912185140108,0.5584557485989212,10,0.26,100.0
calendar_3,calendar,7,1,7,8,3.4110923262225756,0.5964852737774241,10,0.26,100.0
calendar_3,calendar,7,1,8,8,3.38175556218448,0.6258220378155199,10,0.26,100.0
calendar_3,calendar,7,1,9,8,3.4697457359302586,0.5378318640697421,10,0.26,100.0
calendar_3,calendar,7,1,0,9,3.566691366274613,0.44088623372538754,10,0.26,100.0
calendar_3,calendar,7,1,1,9,3.454441187551412,0.5531364124485884,10,0.26,100.0
calendar_3,calendar,7,1,2,9,3.502430720387368,0.5051468796126337,10,0.26,100.0
calendar_3,calendar,7,1,3,9,3.468812617210675,0.5387649827893255,10,0.26,100.0
calendar_3,calendar,7,1,4,9,3.5283975691952363,0.479180030804764,10,0.26,100.0
calendar_3,calendar,7,1,5,9,3.5760326191325222,0.43154498086747906,10,0.26,100.0
calendar_3,calendar,7,1,6,9,3.507402167252921,0.5001754327470784,10,0.26,100.0
calendar_3,calendar,7,1,7,9,3.494630472351661,0.5129471276483393,10,0.26,100.0
calendar_3,calendar,7,1,8,9,3.465666330081733,0.5419112699182685,10,0.26,100.0
calendar_3,calendar,7,1,9,9,3.546374713787064,0.4612028862129355,10,0.26,100.0
calendar_1,calendar,7,1,0,0,3.600414150011253,0.40716344998874776,10,0.26,100.0
calendar_1,calendar,7,1,1,0,3.481348305606186,0.5262292943938143,10,0.26,100.0
calendar_1,calendar,7,1,2,0,3.4723049004689415,0.5352726995310583,10,0.26,100.0
calendar_1,calendar,7,1,3,0,3.514420844087312,0.49315675591268815,10,0.26,100.0
calendar_1,calendar,7,1,4,0,3.49490570720889,0.5126718927911103,10,0.26,100.0
calendar_1,calendar,7,1,5,0,3.523031941860235,0.48454565813976536,10,0.26,100.0
calendar_1,calendar,7,1,6,0,3.5004768546831344,0.5071007453168658,10,0.26,100.0
calendar_1,calendar,7,1,7,0,3.510499512817523,0.4970780871824777,10,0.26,100.0
calendar_1,calendar,7,1,8,0,3.4633577252447534,0.544219874755248,10,0.26,100.0
calendar_1,calendar,7,1,9,0,3.554867807868476,0.45270979213152474,10,0.26,100.0
calendar_1,calendar,7,1,0,1,3.491271718736404,0.5163058812635971,10,0.26,100.0
calendar_1,calendar,7,1,1,1,3.355128894596181,0.6524487054038198,10,0.26,100.0
calendar_1,calendar,7,1,2,1,3.451169588810401,0.556408011189599,10,0.26,100.0
calendar_1,calendar,7,1,3,1,3.4097864911767957,0.5977911088232051,10,0.26,100.0
calendar_1,calendar,7,1,4,1,3.3676536362819496,0.6399239637180503,10,0.26,100.0
calendar_1,calendar,7,1,5,1,3.3903463975553905,0.61723120244461,10,0.26,100.0
calendar_1,calendar,7,1,6,1,3.4364788711498813,0.5710987288501165,10,0.26,100.0
calendar_1,calendar,7,1,7,1,3.368434412039253,0.6391431879607469,10,0.26,100.0
calendar_1,calendar,7,1,8,1,3.3767026528009128,0.6308749471990877,10,0.26,100.0
calendar_1,calendar,7,1,9,1,3.4727576711966193,0.5348199288033803,10,0.26,100.0
calendar_1,calendar,7,1,0,2,3.5063065962291744,0.5012710037708259,10,0.26,100.0
calendar_1,calendar,7,1,1,2,3.439620161846699,0.5679574381533002,10,0.26,100.0
calendar_1,calendar,7,1,2,2,3.4604954020781338,0.5470821979218653,10,0.26,100.0
calendar_1,calendar,7,1,3,2,3.4256222975956883,0.5819553024043123,10,0.26,100.0
calendar_1,calendar,7,1,4,2,3.5015846264208386,0.5059929735791615,10,0.26,100.0
calendar_1,calendar,7,1,5,2,3.4534389441807334,0.5541386558192665,10,0.26,100.0
calendar_1,calendar,7,1,6,2,3.4280963166141056,0.5794812833858943,10,0.26,100.0
calendar_1,calendar,7,1,7,2,3.4235862764726517,0.583991323527348,10,0.26,100.0
calendar_1,calendar,7,1,8,2,3.4030548130935983,0.604522786906402,10,0.26,100.0
calendar_1,calendar,7,1,9,2,3.524154520180191,0.48342307981980803,10,0.26,100.0
calendar_1,calendar,7,1,0,3,3.510093535717485,0.4974840642825148,10,0.26,100.0
calendar_1,calendar,7,1,1,3,3.4228248908727035,0.5847527091272958,10,0.26,100.0
calendar_1,calendar,7,1,2,3,3.4229755807201583,0.5846020192798421,10,0.26,100.0
calendar_1,calendar,7,1,3,3,3.4212202879695623,0.5863573120304377,10,0.26,100.0
calendar_1,calendar,7,1,4,3,3.434468061490329,0.5731095385096711,10,0.26,100.0
calendar_1,calendar,7,1,5,3,3.4650990021977073,0.5424785978022931,10,0.26,100.0
calendar_1,calendar,7,1,6,3,3.4635241097868046,0.5440534902131969,10,0.26,100.0
calendar_1,calendar,7,1,7,3,3.473515677081163,0.5340619229188358,10,0.26,100.0
calendar_1,calendar,7,1,8,3,3.4312396911578107,0.5763379088421897,10,0.26,100.0
calendar_1,calendar,7,1,9,3,3.5087062294061684,0.4988713705938331,10,0.26,100.0
calendar_1,calendar,7,1,0,4,3.5053513104961596,0.5022262895038412,10,0.26,100.0
calendar_1,calendar,7,1,1,4,3.4230807372448275,0.5844968627551718,10,0.26,100.0
calendar_1,calendar,7,1,2,4,3.439884837151727,0.5676927628482717,10,0.26,100.0
calendar_1,calendar,7,1,3,4,3.4553188742434844,0.5522587257565156,10,0.26,100.0
calendar_1,calendar,7,1,4,4,3.4612209005994874,0.5463566994005141,10,0.26,100.0
calendar_1,calendar,7,1,5,4,3.4786329633127093,0.5289446366872927,10,0.26,100.0
calendar_1,calendar,7,1,6,4,3.5056001000698265,0.5019774999301737,10,0.26,100.0
calendar_1,calendar,7,1,7,4,3.4535296853452753,0.5540479146547252,10,0.26,100.0
calendar_1,calendar,7,1,8,4,3.4068131912376756,0.6007644087623256,10,0.26,100.0
calendar_1,calendar,7,1,9,4,3.4965556054587683,0.5110219945412313,10,0.26,100.0
calendar_1,calendar,7,1,0,5,3.4998109204595655,0.5077666795404351,10,0.26,100.0
calendar_1,calendar,7,1,1,5,3.4133505298554034,0.5942270701445979,10,0.26,100.0
calendar_1,calendar,7,1,2,5,3.4811656706748777,0.5264119293251213,10,0.26,100.0
calendar_1,calendar,7,1,3,5,3.4543869783101777,0.553190621689822,10,0.26,100.0
calendar_1,calendar,7,1,4,5,3.4605987374848013,0.546978862515199,10,0.26,100.0
calendar_1,calendar,7,1,5,5,3.506414343540803,0.5011632564591985,10,0.26,100.0
calendar_1,calendar,7,1,6,5,3.4830548717194985,0.5245227282805027,10,0.26,100.0
calendar_1,calendar,7,1,7,5,3.449964375301352,0.5576132246986498,10,0.26,100.0
calendar_1,calendar,7,1,8,5,3.4188319735054207,0.588745626494581,10,0.26,100.0
calendar_1,calendar,7,1,9,5,3.5265573777508212,0.48102022224917745,10,0.26,100.0
calendar_1,calendar,7,1,0,6,3.499579251944754,0.507998348055246,10,0.26,100.0
calendar_1,calendar,7,1,1,6,3.4186683971401717,0.5889092028598288,10,0.26,100.0
calendar_1,calendar,7,1,2,6,3.475098052014319,0.5324795479856808,10,0.26,100.0
calendar_1,calendar,7,1,3,6,3.4747676601986,0.5328099398014011,10,0.26,100.0
calendar_1,calendar,7,1,4,6,3.4780463429648996,0.5295312570351017,10,0.26,100.0
calendar_1,calendar,7,1,5,6,3.459186341153043,0.5483912588469557,10,0.26,100.0
calendar_1,calendar,7,1,6,6,3.4269738627214985,0.580603737278502,10,0.26,100.0
calendar_1,calendar,7,1,7,6,3.406548583749205,0.6010290162507957,10,0.26,100.0
calendar_1,calendar,7,1,8,6,3.396449455864202,0.6111281441357992,10,0.26,100.0
calendar_1,calendar,7,1,9,6,3.5417462076188224,0.46583139238117616,10,0.26,100.0
calendar_1,calendar,7,1,0,7,3.5328670318182094,0.4747105681817901,10,0.26,100.0
calendar_1,calendar,7,1,1,7,3.409696362447261,0.5978812375527393,10,0.26,100.0
calendar_1,calendar,7,1,2,7,3.418608700630594,0.5889688993694068,10,0.26,100.0
calendar_1,calendar,7,1,3,7,3.460220425342211,0.5473571746577887,10,0.26,100.0
calendar_1,calendar,7,1,4,7,3.4352629485849593,0.57231465141504,10,0.26,100.0
calendar_1,calendar,7,1,5,7,3.3961188393938455,0.6114587606061548,10,0.26,100.0
calendar_1,calendar,7,1,6,7,3.3922434897793305,0.6153341102206702,10,0.26,100.0
calendar_1,calendar,7,1,7,7,3.430768483549895,0.576809116450105,10,0.26,100.0
calendar_1,calendar,7,1,8,7,3.3803679291196036,0.6272096708803961,10,0.26,100.0
calendar_1,calendar,7,1,9,7,3.52828581581062,0.4792917841893804,10,0.26,100.0
calendar_1,calendar,7,1,0,8,3.4842704545351024,0.5233071454648989,10,0.26,100.0
calendar_1,calendar,7,1,1,8,3.337350272545393,0.6702273274546058,10,0.26,100.0
calendar_1,calendar,7,1,2,8,3.3687076440942954,0.638869955905706,10,0.26,100.0
calendar_1,calendar,7,1,3,8,3.412435169961333,0.5951424300386667,10,0.26,100.0
calendar_1,calendar,7,1,4,8,3.4070142221278843,0.6005633778721152,10,0.26,100.0
calendar_1,calendar,7,1,5,8,3.403373313302131,0.6042042866978693,10,0.26,100.0
calendar_1,calendar,7,1,6,8,3.4026771195952223,0.6049004804047785,10,0.26,100.0
calendar_1,calendar,7,1,7,8,3.4251258140379752,0.5824517859620247,10,0.26,100.0
calendar_1,calendar,7,1,8,8,3.375676990942388,0.6319006090576116,10,0.26,100.0
calendar_1,calendar,7,1,9,8,3.4517568607510887,0.5558207392489108,10,0.26,100.0
calendar_1,calendar,7,1,0,9,3.5285089154116287,0.47906868458837215,10,0.26,100.0
calendar_1,calendar,7,1,1,9,3.482962661589194,0.5246149384108051,10,0.26,100.0
calendar_1,calendar,7,1,2,9,3.49885218369278,0.5087254163072191,10,0.26,100.0
calendar_1,calendar,7,1,3,9,3.496807358666044,0.5107702413339542,10,0.26,100.0
calendar_1,calendar,7,1,4,9,3.499151600937853,0.5084259990621477,10,0.26,100.0
calendar_1,calendar,7,1,5,9,3.572656925224316,0.43492067477568386,10,0.26,100.0
calendar_1,calendar,7,1,6,9,3.5169171077475005,0.4906604922524993,10,0.26,100.0
calendar_1,calendar,7,1,7,9,3.511091245152647,0.4964863548473533,10,0.26,100.0
calendar_1,calendar,7,1,8,9,3.4760174317020027,0.5315601682979966,10,0.26,100.0
calendar_1,calendar,7,1,9,9,3.5852126494538648,0.42236495054613493,10,0.26,100.0
calendar_2,calendar,7,1,0,0,3.5308279425155438,0.47674965748445525,10,0.26,100.0
calendar_2,calendar,7,1,1,0,3.44058664022279,0.5669909597772099,10,0.26,100.0
calendar_2,calendar,7,1,2,0,3.479268577804889,0.5283090221951114,10,0.26,100.0
calendar_2,calendar,7,1,3,0,3.493986438037002,0.5135911619629977,10,0.26,100.0
calendar_2,calendar,7,1,4,0,3.4979838784103503,0.5095937215896489,10,0.26,100.0
