run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
threshold_0,threshold,0.1,1,0,0,3.5598954302325683,0.4476821697674327,10,0.26,100.0
threshold_0,threshold,0.1,1,1,0,3.4706305241512716,0.5369470758487281,10,0.26,100.0
threshold_0,threshold,0.1,1,2,0,3.5063406103384485,0.5012369896615513,10,0.26,100.0
threshold_0,threshold,0.1,1,3,0,3.4939747924982267,0.5136028075017727,10,0.26,100.0
threshold_0,threshold,0.1,1,4,0,3.5011804032908165,0.5063971967091839,10,0.26,100.0
threshold_0,threshold,0.1,1,5,0,3.530914199382966,0.4766634006170352,10,0.26,100.0
threshold_0,threshold,0.1,1,6,0,3.558452756015543,0.44912484398445757,10,0.26,100.0
threshold_0,threshold,0.1,1,7,0,3.5093062752444713,0.4982713247555292,10,0.26,100.0
threshold_0,threshold,0.1,1,8,0,3.453822173709487,0.5537554262905127,10,0.26,100.0
threshold_0,threshold,0.1,1,9,0,3.589980723095672,0.41759687690432984,10,0.26,100.0
threshold_0,threshold,0.1,1,0,1,3.47680262895294,0.5307749710470605,10,0.26,100.0
threshold_0,threshold,0.1,1,1,1,3.3716783706636093,0.6358992293363916,10,0.26,100.0
threshold_0,threshold,0.1,1,2,1,3.4013694300713593,0.6062081699286401,10,0.26,100.0
threshold_0,threshold,0.1,1,3,1,3.444346382650079,0.5632312173499208,10,0.26,100.0
threshold_0,threshold,0.1,1,4,1,3.3712357826366786,0.6363418173633212,10,0.26,100.0
threshold_0,threshold,0.1,1,5,1,3.391782720037022,0.6157948799629778,10,0.26,100.0
threshold_0,threshold,0.1,1,6,1,3.437532444493846,0.5700451555061542,10,0.26,100.0
threshold_0,threshold,0.1,1,7,1,3.4437451291684313,0.5638324708315688,10,0.26,100.0
threshold_0,threshold,0.1,1,8,1,3.3727627450173503,0.6348148549826492,10,0.26,100.0
threshold_0,threshold,0.1,1,9,1,3.4630109071722863,0.5445666928277146,10,0.26,100.0
threshold_0,threshold,0.1,1,0,2,3.5207428547190096,0.48683474528099047,10,0.26,100.0
threshold_0,threshold,0.1,1,1,2,3.3912790066656977,0.6162985933343049,10,0.26,100.0
threshold_0,threshold,0.1,1,2,2,3.4252180952403783,0.5823595047596207,10,0.26,100.0
threshold_0,threshold,0.1,1,3,2,3.468839575968751,0.5387380240312513,10,0.26,100.0
threshold_0,threshold,0.1,1,4,2,3.473293284140849,0.534284315859151,10,0.26,100.0
threshold_0,threshold,0.1,1,5,2,3.441044891914331,0.5665327080856681,10,0.26,100.0
threshold_0,threshold,0.1,1,6,2,3.462721863799607,0.5448557362003933,10,0.26,100.0
threshold_0,threshold,0.1,1,7,2,3.4760624834742933,0.5315151165257064,10,0.26,100.0
threshold_0,threshold,0.1,1,8,2,3.4017178307999445,0.605859769200055,10,0.26,100.0
threshold_0,threshold,0.1,1,9,2,3.4783084784945455,0.5292691215054545,10,0.26,100.0
threshold_0,threshold,0.1,1,0,3,3.4866386682074375,0.5209389317925621,10,0.26,100.0
threshold_0,threshold,0.1,1,1,3,3.4497979772364205,0.5577796227635797,10,0.26,100.0
threshold_0,threshold,0.1,1,2,3,3.4553277553393382,0.5522498446606627,10,0.26,100.0
threshold_0,threshold,0.1,1,3,3,3.452303317855491,0.5552742821445087,10,0.26,100.0
threshold_0,threshold,0.1,1,4,3,3.4118131202978574,0.5957644797021435,10,0.26,100.0
threshold_0,threshold,0.1,1,5,3,3.416988653616837,0.590588946383163,10,0.26,100.0
threshold_0,threshold,0.1,1,6,3,3.4830090789995354,0.5245685210004645,10,0.26,100.0
threshold_0,threshold,0.1,1,7,3,3.4469435799108368,0.5606340200891631,10,0.26,100.0
threshold_0,threshold,0.1,1,8,3,3.425799083431395,0.5817785165686037,10,0.26,100.0
threshold_0,threshold,0.1,1,9,3,3.512411143805485,0.4951664561945148,10,0.26,100.0
threshold_0,threshold,0.1,1,0,4,3.5168583421240918,0.49071925787590764,10,0.26,100.0
threshold_0,threshold,0.1,1,1,4,3.4356462470591165,0.5719313529408828,10,0.26,100.0
threshold_0,threshold,0.1,1,2,4,3.427458598676916,0.5801190013230842,10,0.26,100.0
threshold_0,threshold,0.1,1,3,4,3.4138970434038174,0.5936805565961837,10,0.26,100.0
threshold_0,threshold,0.1,1,4,4,3.435705134636299,0.5718724653637003,10,0.26,100.0
threshold_0,threshold,0.1,1,5,4,3.496281829500314,0.5112957704996876,10,0.26,100.0
threshold_0,threshold,0.1,1,6,4,3.495087741877032,0.5124898581229688,10,0.26,100.0
threshold_0,threshold,0.1,1,7,4,3.4350706419307766,0.5725069580692238,10,0.26,100.0
threshold_0,threshold,0.1,1,8,4,3.4016135940829693,0.6059640059170315,10,0.26,100.0
threshold_0,threshold,0.1,1,9,4,3.5071891331357863,0.500388466864214,10,0.26,100.0
threshold_0,threshold,0.1,1,0,5,3.5168117845712623,0.4907658154287378,10,0.26,100.0
threshold_0,threshold,0.1,1,1,5,3.4361978890983544,0.5713797109016449,10,0.26,100.0
threshold_0,threshold,0.1,1,2,5,3.428830811783156,0.5787467882168443,10,0.26,100.0
threshold_0,threshold,0.1,1,3,5,3.4753022700980734,0.5322753299019247,10,0.26,100.0
threshold_0,threshold,0.1,1,4,5,3.4432603046627985,0.5643172953372005,10,0.26,100.0
threshold_0,threshold,0.1,1,5,5,3.4674814739464956,0.5400961260535039,10,0.26,100.0
threshold_0,threshold,0.1,1,6,5,3.4699529653359713,0.5376246346640284,10,0.26,100.0
threshold_0,threshold,0.1,1,7,5,3.43636920957465,0.5712083904253517,10,0.26,100.0
threshold_0,threshold,0.1,1,8,5,3.42048781680793,0.5870897831920703,10,0.26,100.0
threshold_0,threshold,0.1,1,9,5,3.4883142837229095,0.5192633162770911,10,0.26,100.0
threshold_0,threshold,0.1,1,0,6,3.533994331583435,0.4735832684165645,10,0.26,100.0
threshold_0,threshold,0.1,1,1,6,3.401235865456536,0.6063417345434637,10,0.26,100.0
threshold_0,threshold,0.1,1,2,6,3.4725066143788084,0.5350709856211924,10,0.26,100.0
threshold_0,threshold,0.1,1,3,6,3.502265611050574,0.5053119889494271,10,0.26,100.0
threshold_0,threshold,0.1,1,4,6,3.47690210361679,0.5306754963832089,10,0.26,100.0
threshold_0,threshold,0.1,1,5,6,3.455532325272614,0.5520452747273861,10,0.26,100.0
threshold_0,threshold,0.1,1,6,6,3.4559725935438723,0.551605006456128,10,0.26,100.0
threshold_0,threshold,0.1,1,7,6,3.4650365021532616,0.5425410978467373,10,0.26,100.0
threshold_0,threshold,0.1,1,8,6,3.3891639768646247,0.6184136231353746,10,0.26,100.0
threshold_0,threshold,0.1,1,9,6,3.4594073588618315,0.548170241138169,10,0.26,100.0
threshold_0,threshold,0.1,1,0,7,3.5026992471650567,0.5048783528349425,10,0.26,100.0
threshold_0,threshold,0.1,1,1,7,3.424495094816502,0.5830825051834972,10,0.26,100.0
threshold_0,threshold,0.1,1,2,7,3.447353079516897,0.5602245204831033,10,0.26,100.0
threshold_0,threshold,0.1,1,3,7,3.444443823370609,0.5631337766293905,10,0.26,100.0
threshold_0,threshold,0.1,1,4,7,3.4770216140960173,0.530555985903983,10,0.26,100.0
threshold_0,threshold,0.1,1,5,7,3.4627270087914765,0.5448505912085237,10,0.26,100.0
threshold_0,threshold,0.1,1,6,7,3.4588635686386198,0.5487140313613806,10,0.26,100.0
threshold_0,threshold,0.1,1,7,7,3.449915987902294,0.5576616120977059,10,0.26,100.0
threshold_0,threshold,0.1,1,8,7,3.399893498527013,0.607684101472987,10,0.26,100.0
threshold_0,threshold,0.1,1,9,7,3.480033700697303,0.5275438993026964,10,0.26,100.0
threshold_0,threshold,0.1,1,0,8,3.432415598290085,0.5751620017099166,10,0.26,100.0
threshold_0,threshold,0.1,1,1,8,3.3121879134245593,0.6953896865754421,10,0.26,100.0
threshold_0,threshold,0.1,1,2,8,3.4541945331313357,0.5533830668686656,10,0.26,100.0
threshold_0,threshold,0.1,1,3,8,3.3983826565106545,0.6091949434893431,10,0.26,100.0
threshold_0,threshold,0.1,1,4,8,3.400074836476191,0.6075027635238104,10,0.26,100.0
threshold_0,threshold,0.1,1,5,8,3.4510699003734495,0.5565076996265502,10,0.26,100.0
threshold_0,threshold,0.1,1,6,8,3.3883751576151684,0.6192024423848305,10,0.26,100.0
threshold_0,threshold,0.1,1,7,8,3.3903638384375796,0.6172137615624209,10,0.26,100.0
threshold_0,threshold,0.1,1,8,8,3.3194137308753584,0.6881638691246411,10,0.26,100.0
threshold_0,threshold,0.1,1,9,8,3.4892503873094145,0.5183272126905852,10,0.26,100.0
threshold_0,threshold,0.1,1,0,9,3.5310351082873375,0.4765424917126615,10,0.26,100.0
threshold_0,threshold,0.1,1,1,9,3.436267620773106,0.5713099792268934,10,0.26,100.0
threshold_0,threshold,0.1,1,2,9,3.526858318207788,0.48071928179221174,10,0.26,100.0
threshold_0,threshold,0.1,1,3,9,3.520723202298741,0.48685439770125777,10,0.26,100.0
threshold_0,threshold,0.1,1,4,9,3.5298507125403398,0.4777268874596588,10,0.26,100.0
threshold_0,threshold,0.1,1,5,9,3.537389269084745,0.4701883309152546,10,0.26,100.0
threshold_0,threshold,0.1,1,6,9,3.5381950071586483,0.4693825928413528,10,0.26,100.0
threshold_0,threshold,0.1,1,7,9,3.471685980504801,0.5358916194952006,10,0.26,100.0
threshold_0,threshold,0.1,1,8,9,3.44881223882639,0.5587653611736104,10,0.26,100.0
threshold_0,threshold,0.1,1,9,9,3.5235318617226943,0.4840457382773054,10,0.26,100.0
threshold_1,threshold,0.1,1,0,0,3.5588390764766946,0.4487385235233046,10,0.26,100.0
threshold_1,threshold,0.1,1,1,0,3.4446483872665334,0.5629292127334671,10,0.26,100.0
threshold_1,threshold,0.1,1,2,0,3.439315139101338,0.5682624608986623,10,0.26,100.0
threshold_1,threshold,0.1,1,3,0,3.5177378370372305,0.48983976296277093,10,0.26,100.0
threshold_1,threshold,0.1,1,4,0,3.5327830599834704,0.4747945400165304,10,0.26,100.0
threshold_1,threshold,0.1,1,5,0,3.508295600910253,0.49928199908974735,10,0.26,100.0
threshold_1,threshold,0.1,1,6,0,3.510160255759012,0.4974173442409884,10,0.26,100.0
threshold_1,threshold,0.1,1,7,0,3.5236850550856174,0.48389254491438444,10,0.26,100.0
threshold_1,threshold,0.1,1,8,0,3.4820742846632293,0.5255033153367689,10,0.26,100.0
threshold_1,threshold,0.1,1,9,0,3.6046489513621793,0.4029286486378219,10,0.26,100.0
threshold_1,threshold,0.1,1,0,1,3.4549607288735236,0.5526168711264764,10,0.26,100.0
threshold_1,threshold,0.1,1,1,1,3.3229571193459067,0.6846204806540935,10,0.26,100.0
threshold_1,threshold,0.1,1,2,1,3.4239899575954604,0.5835876424045406,10,0.26,100.0
threshold_1,threshold,0.1,1,3,1,3.4178359533073746,0.5897416466926254,10,0.26,100.0
threshold_1,threshold,0.1,1,4,1,3.4240139267254825,0.583563673274517,10,0.26,100.0
threshold_1,threshold,0.1,1,5,1,3.4029836069678914,0.6045939930321101,10,0.26,100.0
threshold_1,threshold,0.1,1,6,1,3.4507493653064887,0.556828234693511,10,0.26,100.0
threshold_1,threshold,0.1,1,7,1,3.4003901261605534,0.6071874738394473,10,0.26,100.0
threshold_1,threshold,0.1,1,8,1,3.4034709286894906,0.604106671310509,10,0.26,100.0
threshold_1,threshold,0.1,1,9,1,3.446189670458155,0.5613879295418446,10,0.26,100.0
threshold_1,threshold,0.1,1,0,2,3.5100307992313926,0.4975468007686067,10,0.26,100.0
threshold_1,threshold,0.1,1,1,2,3.455707745343216,0.5518698546567848,10,0.26,100.0
threshold_1,threshold,0.1,1,2,2,3.493494106666754,0.5140834933332462,10,0.26,100.0
threshold_1,threshold,0.1,1,3,2,3.470692532978049,0.5368850670219518,10,0.26,100.0
threshold_1,threshold,0.1,1,4,2,3.414754989859393,0.5928226101406063,10,0.26,100.0
threshold_1,threshold,0.1,1,5,2,3.473275486069477,0.5343021139305241,10,0.26,100.0
threshold_1,threshold,0.1,1,6,2,3.4550132082444756,0.552564391755525,10,0.26,100.0
threshold_1,threshold,0.1,1,7,2,3.446346141660375,0.5612314583396247,10,0.26,100.0
