cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
74,1,threshold,0.33045432319999996,0.76868197376,10,4,409.9586423567156
75,1,threshold,0.33045432319999996,0.86781827072,10,5,418.4563188636058
77,2,threshold,0.1,0.98,0,1,2.25792
78,2,threshold,0.1,0.98,0,2,4.51584
79,2,threshold,0.2,0.96,0,3,6.727679999999999
80,2,threshold,0.2,0.82,0,4,13.34016
81,2,threshold,0.30000000000000004,0.73,0,5,19.226879999999998
82,2,threshold,0.4,0.6399999999999999,0,6,24.387839999999997
83,2,threshold,0.5,0.55,0,7,28.82304
84,2,threshold,0.19999999999999998,0.8200000000000001,1,1,35.43552
85,2,threshold,0.3,0.73,1,2,41.322239999999994
86,2,threshold,0.4,0.6399999999999999,1,3,46.4832
87,2,threshold,0.4,0.6399999999999999,1,4,51.64416
88,2,threshold,0.5,0.55,1,5,56.07936
89,2,threshold,0.6,0.5,1,6,60.111360000000005
90,2,threshold,0.6,0.5,1,7,64.14336
91,2,threshold,0.21999999999999997,0.802,2,1,70.610688
92,2,threshold,0.31999999999999995,0.712,2,2,76.352256
93,2,threshold,0.41999999999999993,0.6220000000000001,2,3,81.368064
94,2,threshold,0.5199999999999999,0.532,2,4,85.658112
95,2,threshold,0.6199999999999999,0.5,2,5,89.690112
96,2,threshold,0.7199999999999999,0.5,2,6,93.722112
97,2,threshold,0.8199999999999998,0.5,2,7,97.75411199999999
98,2,threshold,0.2639999999999999,0.7624000000000001,3,1,103.9021056
99,2,threshold,0.3639999999999999,0.6724000000000001,3,2,109.3243392
100,2,threshold,0.46399999999999986,0.5824000000000001,3,3,114.0208128
101,2,threshold,0.5639999999999998,0.5,3,4,118.0528128
102,2,threshold,0.6639999999999998,0.5,3,5,122.0848128
103,2,threshold,0.6639999999999998,0.5,3,6,126.11681279999999
104,2,threshold,0.7639999999999998,0.5,3,7,130.1488128
105,2,threshold,0.15279999999999994,0.86248,4,1,137.10385152
106,2,threshold,0.15279999999999994,0.86248,4,2,144.05889024
107,2,threshold,0.2527999999999999,0.77248,4,3,150.28816896
108,2,threshold,0.3527999999999999,0.6824800000000001,4,4,155.79168768
109,2,threshold,0.45279999999999987,0.5924800000000001,4,5,160.5694464
110,2,threshold,0.5527999999999998,0.5024800000000001,4,6,164.62144512
111,2,threshold,0.6527999999999998,0.5,4,7,168.65344512000001
112,2,threshold,0.23055999999999993,0.7924960000000001,5,1,175.044132864
113,2,threshold,0.33055999999999996,0.702496,5,2,180.70906060800002
114,2,threshold,0.43055999999999994,0.612496,5,3,185.64822835200002
115,2,threshold,0.43055999999999994,0.612496,5,4,190.58739609600002
116,2,threshold,0.5305599999999999,0.5224960000000001,5,5,194.80080384000001
117,2,threshold,0.6305599999999999,0.5,5,6,198.83280384000003
118,2,threshold,0.7305599999999999,0.5,5,7,202.86480384000004
119,2,threshold,0.24611199999999994,0.7784992000000001,6,1,209.14262138880002
120,2,threshold,0.346112,0.6884992000000001,6,2,214.69467893760003
121,2,threshold,0.346112,0.6884992000000001,6,3,220.24673648640004
122,2,threshold,0.44611199999999995,0.5984992,6,4,225.07303403520004
123,2,threshold,0.5461119999999999,0.5084992,6,5,229.17357158400003
124,2,threshold,0.6461119999999999,0.5,6,6,233.20557158400004
125,2,threshold,0.7461119999999999,0.5,6,7,237.23757158400005
126,2,threshold,0.14922239999999995,0.86569984,7,1,244.21857509376005
127,2,threshold,0.24922239999999996,0.77569984,7,2,250.47381860352004
128,2,threshold,0.34922239999999993,0.75554432,7,3,258.30730211328006
129,2,threshold,0.4492223999999999,0.6855443200000001,7,4,265.41502562304004
130,2,threshold,0.5492223999999999,0.6155443200000001,7,5,271.79698913280004
131,2,threshold,0.6492223999999999,0.5455443200000001,7,6,277.45319264256005
132,2,threshold,0.7492223999999998,0.5,7,7,282.6371926425601
133,2,threshold,0.24984447999999995,0.825108864,8,1,291.1919213445121
134,2,threshold,0.34984447999999996,0.7551088640000001,8,2,299.0208900464641
135,2,threshold,0.44984448,0.685108864,8,3,306.1240987484161
136,2,threshold,0.54984448,0.615108864,8,4,312.5015474503681
137,2,threshold,0.64984448,0.5451088640000001,8,5,318.1532361523201
138,2,threshold,0.7498444799999999,0.5,8,6,323.33723615232014
139,2,threshold,0.8498444799999999,0.5,8,7,328.52123615232017
140,2,threshold,0.26996889599999996,0.8110217728,9,1,336.92990989271055
141,2,threshold,0.36996889599999994,0.7410217728,9,2,344.61282363310096
142,2,threshold,0.4699688959999999,0.6710217728000001,9,3,351.5699773734914
143,2,threshold,0.4699688959999999,0.6710217728000001,9,4,358.5271311138818
144,2,threshold,0.5699688959999999,0.6010217728,9,5,364.7585248542722
145,2,threshold,0.6699688959999999,0.5310217728000002,9,6,370.2641585946626
146,2,threshold,0.7699688959999998,0.5,9,7,375.44815859466263
147,2,threshold,0.25399377919999994,0.8222043545600001,10,1,383.9727733427407
148,2,threshold,0.35399377919999997,0.75220435456,10,2,391.7716280908188
149,2,threshold,0.45399377919999995,0.6822043545600001,10,3,398.84472283889687
150,2,threshold,0.5539937791999999,0.61220435456,10,4,405.19205758697495
151,2,threshold,0.6539937791999999,0.73840248832,10,5,412.4224947526044
153,3,threshold,0.0,1.0,0,1,2.304
154,3,threshold,0.1,0.98,0,2,4.56192
155,3,threshold,0.2,0.96,0,3,6.773759999999999
156,3,threshold,0.30000000000000004,0.73,0,4,12.66048
157,3,threshold,0.30000000000000004,0.73,0,5,18.5472
158,3,threshold,0.4,0.6399999999999999,0,6,23.70816
159,3,threshold,0.5,0.55,0,7,28.14336
160,3,threshold,0.09999999999999998,0.91,1,1,35.4816
161,3,threshold,0.09999999999999998,0.91,1,2,42.81984
162,3,threshold,0.19999999999999998,0.8200000000000001,1,3,49.43232
163,3,threshold,0.3,0.73,1,4,55.319039999999994
164,3,threshold,0.4,0.6399999999999999,1,5,60.47999999999999
165,3,threshold,0.5,0.55,1,6,64.91519999999998
166,3,threshold,0.6,0.5,1,7,68.94719999999998
167,3,threshold,0.21999999999999997,0.802,2,1,75.41452799999998
168,3,threshold,0.31999999999999995,0.712,2,2,81.15609599999998
169,3,threshold,0.41999999999999993,0.6220000000000001,2,3,86.17190399999998
170,3,threshold,0.5199999999999999,0.532,2,4,90.46195199999998
171,3,threshold,0.6199999999999999,0.5,2,5,94.49395199999998
172,3,threshold,0.7199999999999999,0.5,2,6,98.52595199999998
173,3,threshold,0.8199999999999998,0.5,2,7,102.55795199999997
174,3,threshold,0.2639999999999999,0.7624000000000001,3,1,108.70594559999998
175,3,threshold,0.3639999999999999,0.6724000000000001,3,2,114.12817919999998
176,3,threshold,0.3639999999999999,0.6724000000000001,3,3,119.55041279999998
177,3,threshold,0.46399999999999986,0.5824000000000001,3,4,124.24688639999998
178,3,threshold,0.5639999999999998,0.5,3,5,128.27888639999998
179,3,threshold,0.5639999999999998,0.5,3,6,132.3108864
180,3,threshold,0.6639999999999998,0.5,3,7,136.3428864
181,3,threshold,0.23279999999999995,0.7904800000000001,4,1,142.71731712
182,3,threshold,0.3328,0.70048,4,2,148.36598784
183,3,threshold,0.43279999999999996,0.61048,4,3,153.28889856
184,3,threshold,0.5327999999999999,0.52048,4,4,157.48604928
185,3,threshold,0.6327999999999999,0.5,4,5,161.51804928
186,3,threshold,0.7327999999999999,0.5,4,6,165.55004928000002
187,3,threshold,0.8327999999999999,0.5,4,7,169.58204928000004
188,3,threshold,0.2665599999999999,0.7600960000000001,5,1,175.71146342400004
189,3,threshold,0.2665599999999999,0.7600960000000001,5,2,181.84087756800005
190,3,threshold,0.2665599999999999,0.7600960000000001,5,3,187.97029171200006
191,3,threshold,0.3665599999999999,0.670096,5,4,193.37394585600006
192,3,threshold,0.3665599999999999,0.670096,5,5,198.77760000000006
193,3,threshold,0.46655999999999986,0.5800960000000002,5,6,203.45549414400006
194,3,threshold,0.46655999999999986,0.5800960000000002,5,7,208.13338828800005
195,3,threshold,0.19331199999999996,0.8260192000000001,6,1,214.79440711680004
196,3,threshold,0.29331199999999996,0.7360192000000001,6,2,220.72966594560003
197,3,threshold,0.393312,0.6460192,6,3,225.93916477440004
198,3,threshold,0.393312,0.6460192,6,4,231.14866360320005
199,3,threshold,0.493312,0.5560191999999999,6,5,235.63240243200005
200,3,threshold,0.593312,0.5,6,6,239.66440243200006
201,3,threshold,0.6933119999999999,0.5,6,7,243.69640243200007
202,3,threshold,0.23866239999999997,0.78520384,7,1,250.02828619776008
203,3,threshold,0.23866239999999997,0.78520384,7,2,256.3601699635201
204,3,threshold,0.3386624,0.76293632,7,3,264.27029372928007
205,3,threshold,0.4386624,0.69293632,7,4,271.45465749504007
206,3,threshold,0.5386624,0.62293632,7,5,277.9132612608001
207,3,threshold,0.6386624,0.55293632,7,6,283.64610502656006
208,3,threshold,0.6386624,0.55293632,7,7,289.37894879232005
209,3,threshold,0.22773247999999996,0.8405872640000001,8,1,298.09415754547206
210,3,threshold,0.32773248,0.770587264,8,2,306.08360629862403
211,3,threshold,0.32773248,0.770587264,8,3,314.073055051776
212,3,threshold,0.42773247999999997,0.700587264,8,4,321.336743804928
213,3,threshold,0.52773248,0.6305872640000001,8,5,327.87467255808
214,3,threshold,0.6277324799999999,0.560587264,8,6,333.686841311232
215,3,threshold,0.7277324799999999,0.5,8,7,338.870841311232
216,3,threshold,0.24554649599999995,0.8281174528,9,1,347.45676306186243
217,3,threshold,0.345546496,0.7581174528000001,9,2,355.31692481249286
218,3,threshold,0.44554649599999996,0.6881174528,9,3,362.45132656312325
219,3,threshold,0.5455464959999999,0.6181174528000001,9,4,368.85996831375365
220,3,threshold,0.6455464959999999,0.5481174528000001,9,5,374.5428500643841
221,3,threshold,0.6455464959999999,0.5481174528000001,9,6,380.2257318150145
222,3,threshold,0.7455464959999999,0.5,9,7,385.40973181501454
223,3,threshold,0.24910929919999994,0.8256234905600001,10,1,393.9697961651406
224,3,threshold,0.34910929919999995,0.7556234905600001,10,2,401.8041005152667
225,3,threshold,0.34910929919999995,0.7556234905600001,10,3,409.63840486539283
226,3,threshold,0.4491092992,0.68562349056,10,4,416.7469492155189
227,3,threshold,0.5491092992,0.78035628032,10,5,424.38819791241235
