cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
1,1,threshold,0.1,0.98,0,1,2.709504
2,1,threshold,0.2,0.96,0,2,5.363712
3,1,threshold,0.30000000000000004,0.94,0,3,7.962624
4,1,threshold,0.4,0.6399999999999999,0,4,14.155776
5,1,threshold,0.5,0.55,0,5,19.478016
6,1,threshold,0.6,0.5,0,6,24.316416
7,1,threshold,0.7,0.5,0,7,29.154816
8,1,threshold,0.13999999999999996,0.874,1,1,37.6123392
9,1,threshold,0.23999999999999996,0.784,1,2,45.1989504
10,1,threshold,0.33999999999999997,0.694,1,3,51.914649600000004
11,1,threshold,0.43999999999999995,0.6040000000000001,1,4,57.7594368
12,1,threshold,0.43999999999999995,0.6040000000000001,1,5,63.604224
13,1,threshold,0.5399999999999999,0.514,1,6,68.5780992
14,1,threshold,0.6399999999999999,0.5,1,7,73.4164992
15,1,threshold,0.22799999999999995,0.7948000000000001,2,1,81.10761984
16,1,threshold,0.32799999999999996,0.7048000000000001,2,2,87.92782848
17,1,threshold,0.42799999999999994,0.6148,2,3,93.87712512
18,1,threshold,0.5279999999999999,0.5248,2,4,98.95550976
19,1,threshold,0.6279999999999999,0.5,2,5,103.79390975999999
20,1,threshold,0.7279999999999999,0.5,2,6,108.63230976
21,1,threshold,0.8279999999999998,0.5,2,7,113.47070976
22,1,threshold,0.16559999999999994,0.85096,3,1,121.705279488
23,1,threshold,0.26559999999999995,0.7609600000000001,3,2,129.068937216
24,1,threshold,0.3655999999999999,0.67096,3,3,135.56168294399998
25,1,threshold,0.4655999999999999,0.5809600000000001,3,4,141.183516672
26,1,threshold,0.5655999999999999,0.5,3,5,146.021916672
27,1,threshold,0.6655999999999999,0.5,3,6,150.860316672
28,1,threshold,0.6655999999999999,0.5,3,7,155.69871667200002
29,1,threshold,0.13311999999999993,0.8801920000000001,4,1,164.21615861760003
30,1,threshold,0.23311999999999994,0.790192,4,2,171.86268856320004
31,1,threshold,0.33311999999999997,0.700192,4,3,178.63830650880004
32,1,threshold,0.43311999999999995,0.6101920000000001,4,4,184.54301245440004
33,1,threshold,0.5331199999999999,0.520192,4,5,189.57680640000004
34,1,threshold,0.6331199999999999,0.5,4,6,194.41520640000005
35,1,threshold,0.7331199999999999,0.5,4,7,199.25360640000005
36,1,threshold,0.14662399999999995,0.8680384000000001,5,1,207.65344038912005
37,1,threshold,0.24662399999999995,0.7780384,5,2,215.18236237824004
38,1,threshold,0.34662399999999993,0.6880384,5,3,221.84037236736003
39,1,threshold,0.34662399999999993,0.6880384,5,4,228.49838235648002
40,1,threshold,0.4466239999999999,0.5980384000000001,5,5,234.28548034560004
41,1,threshold,0.5466239999999999,0.5080384000000001,5,6,239.20166633472004
42,1,threshold,0.6466239999999999,0.5,5,7,244.04006633472005
43,1,threshold,0.22932479999999994,0.79360768,6,1,251.71964913254405
44,1,threshold,0.3293248,0.70360768,6,2,258.52831993036807
45,1,threshold,0.42932479999999995,0.6136076800000001,6,3,264.4660787281921
46,1,threshold,0.5293247999999999,0.52360768,6,4,269.5329255260161
47,1,threshold,0.6293247999999999,0.5,6,5,274.37132552601605
48,1,threshold,0.7293247999999999,0.5,6,6,279.20972552601603
49,1,threshold,0.8293247999999999,0.5,6,7,284.048125526016
50,1,threshold,0.26586495999999993,0.760721536,7,1,291.4094756855808
51,1,threshold,0.26586495999999993,0.760721536,7,2,298.77082584514557
52,1,threshold,0.3658649599999999,0.743894528,7,3,308.02606400471035
53,1,threshold,0.4658649599999999,0.6738945280000002,7,4,316.41039016427516
54,1,threshold,0.5658649599999999,0.6038945280000001,7,5,323.92380432383993
55,1,threshold,0.6658649599999998,0.5338945280000001,7,6,330.56630648340473
56,1,threshold,0.7658649599999998,0.5,7,7,336.7871064834047
57,1,threshold,0.25317299199999993,0.8227789056000001,8,1,347.02379251531767
58,1,threshold,0.35317299199999996,0.7527789056,8,2,356.38956654723063
59,1,threshold,0.45317299199999994,0.6827789056,8,3,364.88442857914356
60,1,threshold,0.5531729919999999,0.6127789056000001,8,4,372.5083786110565
61,1,threshold,0.6531729919999999,0.5427789056000001,8,5,379.2614166429695
62,1,threshold,0.7531729919999999,0.5,8,6,385.4822166429695
63,1,threshold,0.8531729919999999,0.5,8,7,391.7030166429695
64,1,threshold,0.2706345983999999,0.81055578112,9,1,401.7876274493521
65,1,threshold,0.3706345983999999,0.7405557811200001,9,2,411.0013262557347
66,1,threshold,0.4706345983999999,0.67055578112,9,3,419.3441130621173
67,1,threshold,0.5706345983999999,0.6005557811200002,9,4,426.81598786849986
68,1,threshold,0.6706345983999998,0.5305557811200001,9,5,433.41695067488246
69,1,threshold,0.7706345983999998,0.5,9,6,439.63775067488245
70,1,threshold,0.8706345983999998,0.5,9,7,445.85855067488245
71,1,threshold,0.2741269196799999,0.8081111562240001,10,1,455.91274643615895
72,1,threshold,0.3741269196799999,0.7381111562240001,10,2,465.0960301974355
73,1,threshold,0.47412691967999987,0.6681111562240001,10,3,473.408401958712
74,1,threshold,0.5741269196799998,0.5981111562240001,10,4,480.8498617199885
75,1,threshold,0.5741269196799998,0.7703492321280001,10,5,489.9017733371854
77,2,threshold,0.1,0.98,0,1,2.709504
78,2,threshold,0.1,0.98,0,2,5.419008
79,2,threshold,0.2,0.96,0,3,8.073216
80,2,threshold,0.30000000000000004,0.73,0,4,15.13728
81,2,threshold,0.4,0.6399999999999999,0,5,21.330432
82,2,threshold,0.4,0.6399999999999999,0,6,27.523583999999996
83,2,threshold,0.5,0.55,0,7,32.84582399999999
84,2,threshold,0.19999999999999998,0.8200000000000001,1,1,40.78079999999999
85,2,threshold,0.3,0.73,1,2,47.844863999999994
86,2,threshold,0.4,0.6399999999999999,1,3,54.03801599999999
87,2,threshold,0.4,0.6399999999999999,1,4,60.23116799999999
88,2,threshold,0.5,0.55,1,5,65.55340799999999
89,2,threshold,0.6,0.5,1,6,70.391808
90,2,threshold,0.7,0.5,1,7,75.230208
91,2,threshold,0.23999999999999996,0.784,2,1,82.8168192
92,2,threshold,0.33999999999999997,0.694,2,2,89.5325184
93,2,threshold,0.43999999999999995,0.6040000000000001,2,3,95.3773056
94,2,threshold,0.43999999999999995,0.6040000000000001,2,4,101.2220928
95,2,threshold,0.5399999999999999,0.514,2,5,106.195968
96,2,threshold,0.6399999999999999,0.5,2,6,111.034368
97,2,threshold,0.7399999999999999,0.5,2,7,115.87276800000001
98,2,threshold,0.24799999999999994,0.7768,3,1,123.38970624000001
99,2,threshold,0.348,0.6868000000000001,3,2,130.03573248
100,2,threshold,0.348,0.6868000000000001,3,3,136.68175872
101,2,threshold,0.44799999999999995,0.5968,3,4,142.45687296
102,2,threshold,0.5479999999999999,0.5068,3,5,147.3610752
103,2,threshold,0.6479999999999999,0.5,3,6,152.1994752
104,2,threshold,0.7479999999999999,0.5,3,7,157.0378752
105,2,threshold,0.24959999999999996,0.77536,4,1,164.540878848
106,2,threshold,0.34959999999999997,0.68536,4,2,171.172970496
107,2,threshold,0.34959999999999997,0.68536,4,3,177.805062144
108,2,threshold,0.4496,0.59536,4,4,183.566241792
109,2,threshold,0.5496,0.50536,4,5,188.45650944
110,2,threshold,0.5496,0.50536,4,6,193.34677708799998
111,2,threshold,0.5496,0.50536,4,7,198.23704473599997
112,2,threshold,0.20992,0.811072,5,1,206.08562626559998
113,2,threshold,0.30992,0.7210719999999999,5,2,213.0632957952
114,2,threshold,0.40991999999999995,0.6310720000000001,5,3,219.1700533248
115,2,threshold,0.5099199999999999,0.541072,5,4,224.4058988544
116,2,threshold,0.6099199999999999,0.5,5,5,229.2442988544
117,2,threshold,0.7099199999999999,0.5,5,6,234.0826988544
118,2,threshold,0.8099199999999999,0.5,5,7,238.92109885440001
119,2,threshold,0.16198399999999993,0.8542144,6,1,247.18716076032
120,2,threshold,0.26198399999999994,0.7642144000000001,6,2,254.58231066624
121,2,threshold,0.361984,0.6742144,6,3,261.10654857216
122,2,threshold,0.46198399999999995,0.5842144,6,4,266.75987447808
123,2,threshold,0.5619839999999999,0.5,6,5,271.59827447808
124,2,threshold,0.6619839999999999,0.5,6,6,276.43667447807996
125,2,threshold,0.7619839999999999,0.5,6,7,281.27507447807994
126,2,threshold,0.2523968,0.77284288,7,1,288.75372045926395
127,2,threshold,0.35239679999999995,0.68284288,7,2,295.361454440448
128,2,threshold,0.35239679999999995,0.75332224,7,3,304.733988421632
129,2,threshold,0.45239679999999993,0.6833222400000001,7,4,313.23561040281595
130,2,threshold,0.5523967999999999,0.61332224,7,5,320.86632038399995
131,2,threshold,0.6523967999999999,0.5433222400000002,7,6,327.62611836518397
132,2,threshold,0.7523967999999999,0.5,7,7,333.84691836518397
133,2,threshold,0.15047935999999995,0.894664448,8,1,344.97797556142075
134,2,threshold,0.25047935999999993,0.824664448,8,2,355.23812075765755
135,2,threshold,0.3504793599999999,0.7546644480000001,8,3,364.6273539538943
136,2,threshold,0.4504793599999999,0.6846644480000001,8,4,373.1456751501311
137,2,threshold,0.5504793599999999,0.6146644480000001,8,5,380.79308434636795
138,2,threshold,0.5504793599999999,0.6146644480000001,8,6,388.44049354260477
