cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
137,2,threshold,0.7333442559999999,0.5,8,5,336.2801625936691
138,2,threshold,0.7333442559999999,0.5,8,6,342.5009625936691
139,2,threshold,0.8333442559999998,0.5,8,7,348.7217625936691
140,2,threshold,0.4333377023999999,0.6966636083200001,9,1,357.3893725429432
141,2,threshold,0.5333377023999999,0.6266636083200001,9,2,365.1860704922173
142,2,threshold,0.6333377023999999,0.5566636083200001,9,3,372.1118564414914
143,2,threshold,0.6333377023999999,0.5566636083200001,9,4,379.0376423907655
144,2,threshold,0.6333377023999999,0.5566636083200001,9,5,385.96342834003957
145,2,threshold,0.7333377023999998,0.5,9,6,392.18422834003957
146,2,threshold,0.8333377023999998,0.5,9,7,398.40502834003956
147,2,threshold,0.33333508096,0.766665443328,10,1,407.9435731197492
148,2,threshold,0.43333508095999995,0.6966654433280001,10,2,416.61120589945887
149,2,threshold,0.5333350809599999,0.6266654433280001,10,3,424.4079266791685
150,2,threshold,0.6333350809599999,0.556665443328,10,4,431.33373545887815
151,2,threshold,0.7333350809599999,0.7066659676160001,10,5,439.6373432447532
153,3,threshold,0.0,1.0,0,1,2.7648
154,3,threshold,0.1,0.98,0,2,5.474304
155,3,threshold,0.1,0.98,0,3,8.183807999999999
156,3,threshold,0.2,0.82,0,4,16.118783999999998
157,3,threshold,0.2,0.82,0,5,24.053759999999997
158,3,threshold,0.30000000000000004,0.73,0,6,31.117824
159,3,threshold,0.4,0.6399999999999999,0,7,37.310976
160,3,threshold,0.26,0.766,1,1,44.7234048
161,3,threshold,0.26,0.766,1,2,52.1358336
162,3,threshold,0.36,0.6759999999999999,1,3,58.677350399999995
163,3,threshold,0.45999999999999996,0.5860000000000001,1,4,64.3479552
164,3,threshold,0.5599999999999999,0.5,1,5,69.18635520000001
165,3,threshold,0.5599999999999999,0.5,1,6,74.02475520000002
166,3,threshold,0.6599999999999999,0.5,1,7,78.86315520000002
167,3,threshold,0.364,0.6724,2,1,85.36983552000002
168,3,threshold,0.46399999999999997,0.5824,2,2,91.00560384000002
169,3,threshold,0.564,0.5,2,3,95.84400384000003
170,3,threshold,0.6639999999999999,0.5,2,4,100.68240384000003
171,3,threshold,0.7639999999999999,0.5,2,5,105.52080384000004
172,3,threshold,0.8639999999999999,0.5,2,6,110.35920384000005
173,3,threshold,0.9639999999999999,0.5,2,7,115.19760384000006
174,3,threshold,0.4855999999999999,0.5629600000000001,3,1,120.64525516800006
175,3,threshold,0.5855999999999999,0.5,3,2,125.48365516800007
176,3,threshold,0.6855999999999999,0.5,3,3,130.32205516800008
177,3,threshold,0.7855999999999999,0.5,3,4,135.16045516800008
178,3,threshold,0.8855999999999998,0.5,3,5,139.9988551680001
179,3,threshold,0.9855999999999998,0.5,3,6,144.8372551680001
180,3,threshold,1.0,0.5,3,7,149.6756551680001
181,3,threshold,0.5,0.55,4,1,154.9978951680001
182,3,threshold,0.5,0.55,4,2,160.3201351680001
183,3,threshold,0.5,0.55,4,3,165.6423751680001
184,3,threshold,0.5,0.55,4,4,170.96461516800008
185,3,threshold,0.6,0.5,4,5,175.8030151680001
186,3,threshold,0.6,0.5,4,6,180.6414151680001
187,3,threshold,0.7,0.5,4,7,185.4798151680001
188,3,threshold,0.38,0.6579999999999999,5,1,191.8471495680001
189,3,threshold,0.48,0.5680000000000001,5,2,197.3435719680001
190,3,threshold,0.48,0.5680000000000001,5,3,202.8399943680001
191,3,threshold,0.48,0.5680000000000001,5,4,208.3364167680001
192,3,threshold,0.58,0.5,5,5,213.1748167680001
193,3,threshold,0.6799999999999999,0.5,5,6,218.01321676800012
194,3,threshold,0.7799999999999999,0.5,5,7,222.85161676800013
195,3,threshold,0.312,0.7192000000000001,6,1,229.8111713280001
196,3,threshold,0.41200000000000003,0.6292,6,2,235.89981388800012
197,3,threshold,0.512,0.5391999999999999,6,3,241.11754444800013
198,3,threshold,0.612,0.5,6,4,245.95594444800014
199,3,threshold,0.712,0.5,6,5,250.79434444800015
200,3,threshold,0.8119999999999999,0.5,6,6,255.63274444800015
201,3,threshold,0.8119999999999999,0.5,6,7,260.47114444800013
202,3,threshold,0.42479999999999996,0.61768,7,1,266.4483102720001
203,3,threshold,0.5247999999999999,0.52768,7,2,271.55456409600015
204,3,threshold,0.5247999999999999,0.6326400000000001,7,3,279.42561792000015
205,3,threshold,0.6247999999999999,0.56264,7,4,286.4257597440002
206,3,threshold,0.7247999999999999,0.5,7,5,292.64655974400017
207,3,threshold,0.8247999999999999,0.5,7,6,298.86735974400017
208,3,threshold,0.9247999999999998,0.5,7,7,305.08815974400017
209,3,threshold,0.46992,0.6710560000000001,8,1,313.43717007360016
210,3,threshold,0.56992,0.601056,8,2,320.9152684032002
211,3,threshold,0.66992,0.5310560000000001,8,3,327.52245473280016
