cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
191,3,calendar,0.9999999999999998,0.5,2,11,200.2406400000001
192,3,calendar,1.0,0.5,2,12,205.0790400000001
193,3,calendar,1.0,0.5,2,13,209.9174400000001
194,3,calendar,1.0,0.5,2,14,214.75584000000012
195,3,calendar,0.29999999999999993,0.73,3,1,221.81990400000012
196,3,calendar,0.3999999999999999,0.6400000000000001,3,2,228.01305600000012
197,3,calendar,0.3999999999999999,0.6400000000000001,3,3,234.20620800000012
198,3,calendar,0.4999999999999999,0.55,3,4,239.5284480000001
199,3,calendar,0.5999999999999999,0.5,3,5,244.36684800000012
200,3,calendar,0.6999999999999998,0.5,3,6,249.20524800000013
201,3,calendar,0.7999999999999998,0.5,3,7,254.04364800000013
202,3,calendar,0.8999999999999998,0.5,3,8,258.8820480000001
203,3,calendar,0.9999999999999998,0.5,3,9,263.7204480000001
204,3,calendar,1.0,0.5,3,10,269.9412480000001
205,3,calendar,1.0,0.5,3,11,276.1620480000001
206,3,calendar,1.0,0.5,3,12,282.3828480000001
207,3,calendar,1.0,0.5,3,13,288.6036480000001
208,3,calendar,1.0,0.5,3,14,294.8244480000001
209,3,calendar,0.29999999999999993,0.79,4,1,304.6533120000001
210,3,calendar,0.3999999999999999,0.7200000000000001,4,2,313.61126400000006
211,3,calendar,0.3999999999999999,0.7200000000000001,4,3,322.56921600000004
212,3,calendar,0.4999999999999999,0.6500000000000001,4,4,330.65625600000004
213,3,calendar,0.5999999999999999,0.5800000000000001,4,5,337.87238400000007
214,3,calendar,0.6999999999999998,0.5100000000000001,4,6,344.21760000000006
215,3,calendar,0.7999999999999998,0.5,4,7,350.43840000000006
216,3,calendar,0.8999999999999998,0.5,4,8,356.65920000000006
217,3,calendar,0.9999999999999998,0.5,4,9,362.88000000000005
218,3,calendar,1.0,0.5,4,10,369.10080000000005
219,3,calendar,1.0,0.5,4,11,375.32160000000005
220,3,calendar,1.0,0.5,4,12,381.54240000000004
221,3,calendar,1.0,0.5,4,13,387.76320000000004
222,3,calendar,1.0,0.5,4,14,393.98400000000004
223,3,calendar,0.29999999999999993,0.79,5,1,403.81286400000005
224,3,calendar,0.29999999999999993,0.79,5,2,413.64172800000006
225,3,calendar,0.3999999999999999,0.7200000000000001,5,3,422.59968000000003
226,3,calendar,0.4999999999999999,0.6500000000000001,5,4,430.68672000000004
227,3,calendar,0.5999999999999999,0.76,5,5,439.617024
