cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
1,1,threshold,0.05,0.99,0,1,2.737152
2,1,threshold,0.1,0.98,0,2,5.446656
3,1,threshold,0.15000000000000002,0.97,0,3,8.128512
4,1,threshold,0.2,0.82,0,4,16.063488
5,1,threshold,0.25,0.775,0,5,23.563008
6,1,threshold,0.3,0.73,0,6,30.627072
7,1,threshold,0.35,0.685,0,7,37.25568
8,1,threshold,0.11999999999999998,0.892,1,1,45.8873856
9,1,threshold,0.16999999999999998,0.847,1,2,54.0836352
10,1,threshold,0.21999999999999997,0.802,1,3,61.8444288
11,1,threshold,0.21999999999999997,0.802,1,4,69.6052224
12,1,threshold,0.26999999999999996,0.757,1,5,76.93056
13,1,threshold,0.31999999999999995,0.712,1,6,83.8204416
14,1,threshold,0.31999999999999995,0.712,1,7,90.71032319999999
15,1,threshold,0.11399999999999998,0.8974,2,1,99.39428351999999
16,1,threshold,0.11399999999999998,0.8974,2,2,108.07824383999998
17,1,threshold,0.11399999999999998,0.8974,2,3,116.76220415999998
18,1,threshold,0.16399999999999998,0.8524,2,4,125.01070847999998
19,1,threshold,0.16399999999999998,0.8524,2,5,133.25921279999997
20,1,threshold,0.21399999999999997,0.8074,2,6,141.07226111999998
21,1,threshold,0.26399999999999996,0.7624,2,7,148.44985343999997
22,1,threshold,0.31399999999999995,0.7174,2,8,155.39198975999997
23,1,threshold,0.11279999999999998,0.8984800000000001,3,1,164.08640102399997
24,1,threshold,0.1628,0.85348,3,2,172.34535628799998
25,1,threshold,0.2128,0.80848,3,3,180.16885555199997
26,1,threshold,0.2628,0.76348,3,4,187.55689881599997
27,1,threshold,0.31279999999999997,0.71848,3,5,194.50948607999996
28,1,threshold,0.36279999999999996,0.6734800000000001,3,6,201.02661734399996
29,1,threshold,0.36279999999999996,0.6734800000000001,3,7,207.54374860799996
30,1,threshold,0.07255999999999997,0.934696,4,1,216.58861486079996
31,1,threshold,0.07255999999999997,0.934696,4,2,225.63348111359997
32,1,threshold,0.12255999999999997,0.889696,4,3,234.24289136639996
33,1,threshold,0.12255999999999997,0.889696,4,4,242.85230161919995
34,1,threshold,0.17256,0.844696,4,5,251.02625587199995
35,1,threshold,0.22255999999999998,0.799696,4,6,258.76475412479994
36,1,threshold,0.27255999999999997,0.754696,4,7,266.06779637759996
37,1,threshold,0.32255999999999996,0.7096960000000001,4,8,272.93538263039994
38,1,threshold,0.11451199999999997,0.8969392,5,1,281.61488388095995
39,1,threshold,0.11451199999999997,0.8969392,5,2,290.29438513151996
40,1,threshold,0.164512,0.8519392,5,3,298.53843038208
41,1,threshold,0.21451199999999998,0.8069392,5,4,306.34701963263996
42,1,threshold,0.26451199999999997,0.7619392,5,5,313.72015288319994
43,1,threshold,0.31451199999999996,0.7169392000000001,5,6,320.65783013375994
44,1,threshold,0.36451199999999995,0.6719392,5,7,327.16005138431996
45,1,threshold,0.12290239999999998,0.88938784,6,1,335.76647963443196
46,1,threshold,0.17290239999999998,0.84438784,6,2,343.937451884544
47,1,threshold,0.2229024,0.79938784,6,3,351.672968134656
48,1,threshold,0.2729024,0.75438784,6,4,358.973028384768
49,1,threshold,0.3229024,0.70938784,6,5,365.83763263488
50,1,threshold,0.3229024,0.70938784,6,6,372.702236884992
51,1,threshold,0.37290239999999997,0.6643878400000001,6,7,379.131385135104
52,1,threshold,0.12458047999999998,0.9127936640000001,7,1,390.48799878512636
53,1,threshold,0.12458047999999998,0.9127936640000001,7,2,401.84461243514875
54,1,threshold,0.17458047999999998,0.877793664,7,3,412.76577008517114
55,1,threshold,0.17458047999999998,0.877793664,7,4,423.68692773519354
56,1,threshold,0.22458047999999997,0.842793664,7,5,434.17262938521594
57,1,threshold,0.27458047999999996,0.8077936640000001,7,6,444.22287503523836
58,1,threshold,0.32458047999999995,0.772793664,7,7,453.83766468526073
59,1,threshold,0.11491609599999998,0.9195587328,8,1,465.27844661526524
60,1,threshold,0.11491609599999998,0.9195587328,8,2,476.71922854526974
61,1,threshold,0.16491609599999998,0.8845587328,8,3,487.7245544752742
62,1,threshold,0.214916096,0.8495587328,8,4,498.2944244052787
63,1,threshold,0.264916096,0.8145587328,8,5,508.42883833528316
64,1,threshold,0.314916096,0.7795587328,8,6,518.1277962652877
65,1,threshold,0.36491609599999997,0.7445587328000001,8,7,527.3912981952922
66,1,threshold,0.12298321919999998,0.91391174656,9,1,538.761822581293
67,1,threshold,0.17298321919999998,0.87891174656,9,2,549.6968909672939
68,1,threshold,0.22298321919999997,0.84391174656,9,3,560.1965033532948
69,1,threshold,0.27298321919999996,0.80891174656,9,4,570.2606597392958
70,1,threshold,0.32298321919999995,0.7739117465600001,9,5,579.8893601252967
71,1,threshold,0.37298321919999994,0.7389117465600001,9,6,589.0826045112975
72,1,threshold,0.4229832191999999,0.70391174656,9,7,597.8403928972984
73,1,threshold,0.13459664383999997,0.9057823493120001,10,1,609.1097745744986
74,1,threshold,0.18459664383999996,0.870782349312,10,2,619.9437002516988
75,1,threshold,0.23459664383999995,0.906161342464,10,3,630.5914584901878
77,2,threshold,0.05,0.99,0,1,2.737152
78,2,threshold,0.1,0.98,0,2,5.446656
79,2,threshold,0.15000000000000002,0.97,0,3,8.128512
80,2,threshold,0.2,0.82,0,4,16.063488
81,2,threshold,0.25,0.775,0,5,23.563008
82,2,threshold,0.3,0.73,0,6,30.627072
83,2,threshold,0.35,0.685,0,7,37.25568
84,2,threshold,0.11999999999999998,0.892,1,1,45.8873856
85,2,threshold,0.16999999999999998,0.847,1,2,54.0836352
86,2,threshold,0.21999999999999997,0.802,1,3,61.8444288
87,2,threshold,0.26999999999999996,0.757,1,4,69.1697664
88,2,threshold,0.31999999999999995,0.712,1,5,76.059648
89,2,threshold,0.36999999999999994,0.667,1,6,82.51407359999999
90,2,threshold,0.41999999999999993,0.6220000000000001,1,7,88.5330432
91,2,threshold,0.13399999999999995,0.8794000000000001,2,1,97.04282112
92,2,threshold,0.13399999999999995,0.8794000000000001,2,2,105.55259904
93,2,threshold,0.18399999999999994,0.8344,2,3,113.62692096
94,2,threshold,0.23399999999999993,0.7894000000000001,2,4,121.26578688000001
95,2,threshold,0.2839999999999999,0.7444000000000001,2,5,128.46919680000002
96,2,threshold,0.2839999999999999,0.7444000000000001,2,6,135.67260672000003
97,2,threshold,0.3339999999999999,0.6994,2,7,142.44056064000003
98,2,threshold,0.11679999999999997,0.89488,3,1,151.10013542400003
99,2,threshold,0.16679999999999998,0.84988,3,2,159.32425420800004
100,2,threshold,0.16679999999999998,0.84988,3,3,167.54837299200005
101,2,threshold,0.2168,0.80488,3,4,175.33703577600005
102,2,threshold,0.2668,0.75988,3,5,182.69024256000006
103,2,threshold,0.31679999999999997,0.71488,3,6,189.60799334400005
104,2,threshold,0.36679999999999996,0.66988,3,7,196.09028812800005
105,2,threshold,0.07335999999999998,0.933976,4,1,205.12818708480006
106,2,threshold,0.12335999999999998,0.888976,4,2,213.73063004160005
107,2,threshold,0.17336,0.8439760000000001,4,3,221.89761699840005
108,2,threshold,0.17336,0.8439760000000001,4,4,230.06460395520006
109,2,threshold,0.22336,0.798976,4,5,237.79613491200007
110,2,threshold,0.27336,0.753976,4,6,245.09220986880007
111,2,threshold,0.32336,0.708976,4,7,251.95282882560008
112,2,threshold,0.11467199999999998,0.8967952,5,1,260.63093661696007
113,2,threshold,0.16467199999999999,0.8517952,5,2,268.8735884083201
114,2,threshold,0.16467199999999999,0.8517952,5,3,277.1162401996801
115,2,threshold,0.21467199999999997,0.8067952,5,4,284.9234359910401
116,2,threshold,0.26467199999999996,0.7617952,5,5,292.2951757824001
117,2,threshold,0.26467199999999996,0.7617952,5,6,299.66691557376015
118,2,threshold,0.31467199999999995,0.7167952,5,7,306.60319936512013
119,2,threshold,0.11293439999999998,0.89835904,6,1,315.29644012339213
120,2,threshold,0.16293439999999998,0.85335904,6,2,323.55422488166414
121,2,threshold,0.21293439999999997,0.80835904,6,3,331.37655363993616
122,2,threshold,0.26293439999999996,0.7633590400000001,6,4,338.76342639820814
123,2,threshold,0.26293439999999996,0.7633590400000001,6,5,346.1502991564801
124,2,threshold,0.31293439999999995,0.7183590400000001,6,6,353.1017159147521
125,2,threshold,0.36293439999999993,0.67335904,6,7,359.6176766730241
126,2,threshold,0.07258687999999996,0.934671808,7,1,368.6623088246785
127,2,threshold,0.07258687999999996,0.934671808,7,2,377.70694097633293
128,2,threshold,0.12258687999999997,0.914189184,7,3,389.08091712798733
129,2,threshold,0.17258687999999997,0.879189184,7,4,400.01943727964175
130,2,threshold,0.22258688,0.844189184,7,5,410.5225014312962
131,2,threshold,0.22258688,0.844189184,7,6,421.02556558295055
132,2,threshold,0.27258688,0.8091891840000001,7,7,431.09317373460493
133,2,threshold,0.27258688,0.8091891840000001,7,8,441.1607818862593
134,2,threshold,0.32258687999999996,0.774189184,7,9,450.7929340379137
135,2,threshold,0.06451737599999997,0.9548378368,8,1,462.6726444682446
136,2,threshold,0.06451737599999997,0.9548378368,8,2,474.55235489857546
137,2,threshold,0.11451737599999998,0.9198378368,8,3,485.99660932890635
138,2,threshold,0.164517376,0.8848378368,8,4,497.00540775923724
139,2,threshold,0.21451737599999998,0.8498378368,8,5,507.5787501895681
140,2,threshold,0.26451737599999997,0.8148378368,8,6,517.716636619899
141,2,threshold,0.26451737599999997,0.8148378368,8,7,527.8545230502299
142,2,threshold,0.31451737599999996,0.7798378368000001,8,8,537.5569534805608
143,2,threshold,0.11290347519999998,0.92096756736,9,1,549.0152635666269
144,2,threshold,0.16290347519999998,0.88596756736,9,2,560.0381176526931
145,2,threshold,0.21290347519999997,0.85096756736,9,3,570.6255157387593
146,2,threshold,0.26290347519999996,0.81596756736,9,4,580.7774578248254
147,2,threshold,0.31290347519999995,0.7809675673600001,9,5,590.4939439108916
148,2,threshold,0.36290347519999994,0.7459675673600001,9,6,599.7749739969578
149,2,threshold,0.4129034751999999,0.71096756736,9,7,608.620548083024
150,2,threshold,0.13258069503999997,0.9071935134720001,10,1,619.9074869002372
151,2,threshold,0.13258069503999997,0.946967721984,10,2,631.0347364206381
153,3,threshold,0.05,0.99,0,1,2.737152
154,3,threshold,0.1,0.98,0,2,5.446656
155,3,threshold,0.15000000000000002,0.97,0,3,8.128512
156,3,threshold,0.2,0.82,0,4,16.063488
157,3,threshold,0.2,0.82,0,5,23.998464
158,3,threshold,0.2,0.82,0,6,31.933439999999997
159,3,threshold,0.25,0.775,0,7,39.432959999999994
160,3,threshold,0.3,0.73,0,8,46.497023999999996
161,3,threshold,0.35,0.685,0,9,53.125631999999996
162,3,threshold,0.11999999999999998,0.892,1,1,61.7573376
163,3,threshold,0.11999999999999998,0.892,1,2,70.3890432
164,3,threshold,0.16999999999999998,0.847,1,3,78.5852928
165,3,threshold,0.21999999999999997,0.802,1,4,86.3460864
166,3,threshold,0.21999999999999997,0.802,1,5,94.10688
167,3,threshold,0.21999999999999997,0.802,1,6,101.8676736
168,3,threshold,0.21999999999999997,0.802,1,7,109.6284672
169,3,threshold,0.26999999999999996,0.757,1,8,116.9538048
170,3,threshold,0.31999999999999995,0.712,1,9,123.8436864
171,3,threshold,0.11399999999999998,0.8974,2,1,132.52764672
172,3,threshold,0.16399999999999998,0.8524,2,2,140.77615104
173,3,threshold,0.21399999999999997,0.8074,2,3,148.58919936
174,3,threshold,0.26399999999999996,0.7624,2,4,155.96679168
175,3,threshold,0.31399999999999995,0.7174,2,5,162.908928
176,3,threshold,0.36399999999999993,0.6724000000000001,2,6,169.41560832
177,3,threshold,0.4139999999999999,0.6274000000000001,2,7,175.48683264
178,3,threshold,0.13279999999999997,0.88048,3,1,184.00706150399998
179,3,threshold,0.18279999999999996,0.83548,3,2,192.09183436799998
180,3,threshold,0.23279999999999995,0.7904800000000001,3,3,199.741151232
181,3,threshold,0.28279999999999994,0.74548,3,4,206.955012096
182,3,threshold,0.33279999999999993,0.70048,3,5,213.73341696
183,3,threshold,0.3827999999999999,0.6554800000000001,3,6,220.076365824
184,3,threshold,0.3827999999999999,0.6554800000000001,3,7,226.419314688
185,3,threshold,0.12655999999999995,0.886096,4,1,234.99388846079998
186,3,threshold,0.17655999999999994,0.8410960000000001,4,2,243.13300623359999
187,3,threshold,0.17655999999999994,0.8410960000000001,4,3,251.2721240064
188,3,threshold,0.22655999999999993,0.796096,4,4,258.9757857792
189,3,threshold,0.2765599999999999,0.7510960000000001,4,5,266.243991552
190,3,threshold,0.3265599999999999,0.7060960000000001,4,6,273.0767413248
191,3,threshold,0.3765599999999999,0.6610960000000001,4,7,279.47403509760005
192,3,threshold,0.12531199999999998,0.8872192,5,1,288.05947785216006
193,3,threshold,0.17531199999999997,0.8422192000000001,5,2,296.2094646067201
194,3,threshold,0.17531199999999997,0.8422192000000001,5,3,304.3594513612801
195,3,threshold,0.22531199999999996,0.7972192,5,4,312.07398211584007
196,3,threshold,0.27531199999999995,0.7522192000000001,5,5,319.35305687040005
197,3,threshold,0.32531199999999993,0.7072192,5,6,326.19667562496005
198,3,threshold,0.3753119999999999,0.6622192,5,7,332.60483837952006
199,3,threshold,0.12506239999999996,0.88744384,6,1,341.19245493043206
200,3,threshold,0.17506239999999995,0.84244384,6,2,349.3446154813441
201,3,threshold,0.22506239999999994,0.79744384,6,3,357.0613200322561
202,3,threshold,0.27506239999999993,0.7524438400000001,6,4,364.3425685831681
203,3,threshold,0.27506239999999993,0.7524438400000001,6,5,371.62381713408007
204,3,threshold,0.27506239999999993,0.80745632,6,6,381.6698656849921
205,3,threshold,0.3250623999999999,0.7724563200000001,6,7,391.28045823590406
206,3,threshold,0.06501247999999997,0.9544912640000001,7,1,403.15585674608644
207,3,threshold,0.06501247999999997,0.9544912640000001,7,2,415.0312552562688
208,3,threshold,0.11501247999999997,0.919491264,7,3,426.4711977664512
209,3,threshold,0.16501247999999996,0.884491264,7,4,437.4756842766336
210,3,threshold,0.21501247999999995,0.8494912640000001,7,5,448.04471478681603
211,3,threshold,0.26501247999999994,0.814491264,7,6,458.17828929699846
212,3,threshold,0.31501247999999993,0.779491264,7,7,467.87640780718084
213,3,threshold,0.11300249599999998,0.9208982528,8,1,479.3338555092173
214,3,threshold,0.163002496,0.8858982528,8,2,490.3558472112538
215,3,threshold,0.21300249599999999,0.8508982528,8,3,500.94238291329026
216,3,threshold,0.263002496,0.8158982528000001,8,4,511.09346261532676
217,3,threshold,0.31300249599999996,0.7808982528,8,5,520.8090863173633
218,3,threshold,0.31300249599999996,0.7808982528,8,6,530.5247100193998
219,3,threshold,0.31300249599999996,0.7808982528,8,7,540.2403337214363
220,3,threshold,0.11260049919999998,0.9211796505600001,9,1,551.7012824618436
221,3,threshold,0.16260049919999997,0.88617965056,9,2,562.7267752022509
222,3,threshold,0.16260049919999997,0.88617965056,9,3,573.7522679426582
223,3,threshold,0.21260049919999996,0.85117965056,9,4,584.3423046830655
224,3,threshold,0.26260049919999995,0.8161796505600001,9,5,594.4968854234728
225,3,threshold,0.31260049919999994,0.78117965056,9,6,604.2160101638801
226,3,threshold,0.3626004991999999,0.74617965056,9,7,613.4996789042874
227,3,threshold,0.07252009983999996,0.970991960064,10,1,624.9092228318234
