cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
1,1,calendar,0.1,0.98,0,1,2.709504
2,1,calendar,0.2,0.96,0,2,5.363712
3,1,calendar,0.30000000000000004,0.94,0,3,7.962624
4,1,calendar,0.30000000000000004,0.73,0,4,15.026688
5,1,calendar,0.4,0.6399999999999999,0,5,21.219839999999998
6,1,calendar,0.4,0.6399999999999999,0,6,27.412991999999996
7,1,calendar,0.4,0.6399999999999999,0,7,33.60614399999999
8,1,calendar,0.5,0.55,0,8,38.928383999999994
9,1,calendar,0.6,0.5,0,9,43.766783999999994
10,1,calendar,0.7,0.5,0,10,48.605183999999994
11,1,calendar,0.7,0.5,0,11,53.443583999999994
12,1,calendar,0.7,0.5,0,12,58.281983999999994
13,1,calendar,0.7999999999999999,0.5,0,13,63.120383999999994
14,1,calendar,0.8999999999999999,0.5,0,14,67.958784
15,1,calendar,0.2799999999999999,0.748,1,1,75.19703039999999
16,1,calendar,0.3799999999999999,0.6580000000000001,1,2,81.56436479999999
17,1,calendar,0.47999999999999987,0.5680000000000001,1,3,87.0607872
18,1,calendar,0.47999999999999987,0.5680000000000001,1,4,92.5572096
19,1,calendar,0.47999999999999987,0.5680000000000001,1,5,98.053632
20,1,calendar,0.5799999999999998,0.5,1,6,102.892032
21,1,calendar,0.6799999999999998,0.5,1,7,107.73043200000001
22,1,calendar,0.7799999999999998,0.5,1,8,112.56883200000001
23,1,calendar,0.7799999999999998,0.5,1,9,117.40723200000002
24,1,calendar,0.8799999999999998,0.5,1,10,122.24563200000003
25,1,calendar,0.9799999999999998,0.5,1,11,127.08403200000004
26,1,calendar,1.0,0.5,1,12,131.92243200000004
27,1,calendar,1.0,0.5,1,13,136.76083200000005
28,1,calendar,1.0,0.5,1,14,141.59923200000006
29,1,calendar,0.19999999999999996,0.8200000000000001,2,1,149.53420800000006
30,1,calendar,0.29999999999999993,0.73,2,2,156.59827200000007
31,1,calendar,0.3999999999999999,0.6400000000000001,2,3,162.79142400000006
32,1,calendar,0.4999999999999999,0.55,2,4,168.11366400000006
33,1,calendar,0.5999999999999999,0.5,2,5,172.95206400000006
34,1,calendar,0.6999999999999998,0.5,2,6,177.79046400000007
35,1,calendar,0.7999999999999998,0.5,2,7,182.62886400000008
36,1,calendar,0.8999999999999998,0.5,2,8,187.46726400000009
37,1,calendar,0.9999999999999998,0.5,2,9,192.3056640000001
38,1,calendar,1.0,0.5,2,10,197.1440640000001
39,1,calendar,1.0,0.5,2,11,201.9824640000001
