cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
1,1,calendar,0.0,1.0,0,1,4.319999999999999
2,1,calendar,0.0,1.0,0,2,8.639999999999999
3,1,calendar,0.1,0.98,0,3,12.873599999999998
4,1,calendar,0.2,0.82,0,4,25.271999999999995
5,1,calendar,0.30000000000000004,0.73,0,5,36.30959999999999
6,1,calendar,0.4,0.6399999999999999,0,6,45.98639999999999
7,1,calendar,0.5,0.55,0,7,54.30239999999999
8,1,calendar,0.6,0.5,0,8,61.862399999999994
9,1,calendar,0.7,0.5,0,9,69.4224
10,1,calendar,0.7999999999999999,0.5,0,10,76.9824
11,1,calendar,0.8999999999999999,0.5,0,11,84.5424
12,1,calendar,0.8999999999999999,0.5,0,12,92.1024
13,1,calendar,0.8999999999999999,0.5,0,13,99.6624
14,1,calendar,0.9999999999999999,0.5,0,14,107.22240000000001
15,1,calendar,0.29999999999999993,0.73,1,1,118.26
16,1,calendar,0.29999999999999993,0.73,1,2,129.2976
17,1,calendar,0.3999999999999999,0.6400000000000001,1,3,138.9744
18,1,calendar,0.3999999999999999,0.6400000000000001,1,4,148.65120000000002
19,1,calendar,0.4999999999999999,0.55,1,5,156.96720000000002
20,1,calendar,0.5999999999999999,0.5,1,6,164.52720000000002
21,1,calendar,0.6999999999999998,0.5,1,7,172.08720000000002
22,1,calendar,0.7999999999999998,0.5,1,8,179.64720000000003
23,1,calendar,0.8999999999999998,0.5,1,9,187.20720000000003
24,1,calendar,0.8999999999999998,0.5,1,10,194.76720000000003
25,1,calendar,0.9999999999999998,0.5,1,11,202.32720000000003
26,1,calendar,1.0,0.5,1,12,209.88720000000004
27,1,calendar,1.0,0.5,1,13,217.44720000000004
28,1,calendar,1.0,0.5,1,14,225.00720000000004
29,1,calendar,0.29999999999999993,0.73,2,1,236.04480000000004
30,1,calendar,0.3999999999999999,0.6400000000000001,2,2,245.72160000000002
31,1,calendar,0.4999999999999999,0.55,2,3,254.03760000000003
32,1,calendar,0.5999999999999999,0.5,2,4,261.5976
33,1,calendar,0.6999999999999998,0.5,2,5,269.1576
34,1,calendar,0.7999999999999998,0.5,2,6,276.7176
35,1,calendar,0.8999999999999998,0.5,2,7,284.2776
36,1,calendar,0.8999999999999998,0.5,2,8,291.8376
37,1,calendar,0.9999999999999998,0.5,2,9,299.3976
38,1,calendar,1.0,0.5,2,10,306.9576
39,1,calendar,1.0,0.5,2,11,314.5176
40,1,calendar,1.0,0.5,2,12,322.0776
41,1,calendar,1.0,0.5,2,13,329.6376
42,1,calendar,1.0,0.5,2,14,337.1976
43,1,calendar,0.19999999999999996,0.8200000000000001,3,1,349.596
44,1,calendar,0.29999999999999993,0.73,3,2,360.6336
