cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
1,1,threshold,0.1,0.98,0,1,2.709504
2,1,threshold,0.2,0.96,0,2,5.363712
3,1,threshold,0.2,0.96,0,3,8.01792
4,1,threshold,0.30000000000000004,0.73,0,4,15.081984
5,1,threshold,0.4,0.6399999999999999,0,5,21.275136
6,1,threshold,0.5,0.55,0,6,26.597376
7,1,threshold,0.6,0.5,0,7,31.435776
8,1,threshold,0.21999999999999997,0.802,1,1,39.196569600000004
9,1,threshold,0.21999999999999997,0.802,1,2,46.9573632
10,1,threshold,0.31999999999999995,0.712,1,3,53.847244800000006
11,1,threshold,0.31999999999999995,0.712,1,4,60.73712640000001
12,1,threshold,0.31999999999999995,0.712,1,5,67.627008
13,1,threshold,0.31999999999999995,0.712,1,6,74.5168896
14,1,threshold,0.41999999999999993,0.6220000000000001,1,7,80.5358592
15,1,threshold,0.08399999999999996,0.9244,2,1,89.48109312
16,1,threshold,0.08399999999999996,0.9244,2,2,98.42632703999999
17,1,threshold,0.08399999999999996,0.9244,2,3,107.37156095999998
18,1,threshold,0.18399999999999997,0.8344,2,4,115.44588287999998
19,1,threshold,0.284,0.7444,2,5,122.64929279999998
20,1,threshold,0.384,0.6544,2,6,128.98179072
21,1,threshold,0.484,0.5644,2,7,134.44337664
22,1,threshold,0.09679999999999997,0.91288,3,1,143.277133824
23,1,threshold,0.19679999999999997,0.8228800000000001,3,2,151.239979008
24,1,threshold,0.29679999999999995,0.73288,3,3,158.331912192
25,1,threshold,0.39679999999999993,0.6428800000000001,3,4,164.552933376
26,1,threshold,0.4967999999999999,0.55288,3,5,169.90304256
27,1,threshold,0.5967999999999999,0.5,3,6,174.74144256
28,1,threshold,0.6967999999999999,0.5,3,7,179.57984256
29,1,threshold,0.23935999999999993,0.784576,4,1,187.1720275968
30,1,threshold,0.33935999999999994,0.6945760000000001,4,2,193.8933006336
31,1,threshold,0.43936,0.604576,4,3,199.7436616704
32,1,threshold,0.53936,0.514576,4,4,204.7231107072
33,1,threshold,0.6393599999999999,0.5,4,5,209.5615107072
34,1,threshold,0.6393599999999999,0.5,4,6,214.3999107072
35,1,threshold,0.7393599999999999,0.5,4,7,219.23831070720001
36,1,threshold,0.24787199999999995,0.7769152,5,1,226.75636371456002
37,1,threshold,0.34787199999999996,0.6869152000000001,5,2,233.40350472192003
38,1,threshold,0.34787199999999996,0.6869152000000001,5,3,240.05064572928003
39,1,threshold,0.44787199999999994,0.5969152,5,4,245.82687473664004
40,1,threshold,0.44787199999999994,0.5969152,5,5,251.60310374400004
41,1,threshold,0.5478719999999999,0.5069152000000001,5,6,256.50842075136006
42,1,threshold,0.6478719999999999,0.5,5,7,261.34682075136004
43,1,threshold,0.22957439999999996,0.79338304,6,1,269.02422975283207
44,1,threshold,0.32957439999999993,0.7033830400000001,6,2,275.83072675430407
45,1,threshold,0.4295743999999999,0.61338304,6,3,281.7663117557761
46,1,threshold,0.5295743999999999,0.5233830400000001,6,4,286.8309847572481
47,1,threshold,0.6295743999999999,0.5,6,5,291.66938475724805
48,1,threshold,0.7295743999999998,0.5,6,6,296.50778475724803
49,1,threshold,0.8295743999999998,0.5,6,7,301.346184757248
50,1,threshold,0.26591487999999996,0.760676608,7,1,308.7071001575424
51,1,threshold,0.36591487999999994,0.6706766080000001,7,2,315.19710355783684
52,1,threshold,0.4659148799999999,0.6738595840000001,7,3,323.5809949581312
53,1,threshold,0.4659148799999999,0.6738595840000001,7,4,331.9648863584256
54,1,threshold,0.5659148799999999,0.6038595840000001,7,5,339.47786575872
55,1,threshold,0.5659148799999999,0.6038595840000001,7,6,346.9908451590144
56,1,threshold,0.6659148799999999,0.5338595840000001,7,7,353.6329125593088
57,1,threshold,0.13318297599999995,0.9067719168,8,1,364.9146060393677
58,1,threshold,0.23318297599999996,0.8367719168000001,8,2,375.32538751942656
59,1,threshold,0.33318297599999996,0.7667719168,8,3,384.86525699948544
60,1,threshold,0.433182976,0.6967719168,8,4,393.5342144795443
61,1,threshold,0.433182976,0.6967719168,8,5,402.2031719596032
62,1,threshold,0.533182976,0.6267719168000001,8,6,410.00121743966207
63,1,threshold,0.633182976,0.5567719168,8,7,416.92835091972097
64,1,threshold,0.22663659519999996,0.84135438336,9,1,427.39614561573273
65,1,threshold,0.3266365952,0.7713543833600001,9,2,436.9930283117445
66,1,threshold,0.3266365952,0.7713543833600001,9,3,446.5899110077563
67,1,threshold,0.42663659519999997,0.70135438336,9,4,455.31588170376807
68,1,threshold,0.42663659519999997,0.70135438336,9,5,464.0418523997798
69,1,threshold,0.5266365952,0.63135438336,9,6,471.8969110957916
70,1,threshold,0.6266365951999999,0.5613543833600001,9,7,478.8810577918034
71,1,threshold,0.22532731903999997,0.8422708766720001,10,1,489.3602551310058
72,1,threshold,0.32532731904,0.772270876672,10,2,498.96854047020815
73,1,threshold,0.42532731904,0.702270876672,10,3,507.7059138094105
74,1,threshold,0.52532731904,0.632270876672,10,4,515.5723751486129
75,1,threshold,0.6253273190399999,0.749869072384,10,5,524.3836366967538
77,2,threshold,0.1,0.98,0,1,2.709504
78,2,threshold,0.2,0.96,0,2,5.363712
79,2,threshold,0.30000000000000004,0.94,0,3,7.962624
80,2,threshold,0.4,0.6399999999999999,0,4,14.155776
81,2,threshold,0.5,0.55,0,5,19.478016
82,2,threshold,0.6,0.5,0,6,24.316416
83,2,threshold,0.7,0.5,0,7,29.154816
84,2,threshold,0.13999999999999996,0.874,1,1,37.6123392
85,2,threshold,0.23999999999999996,0.784,1,2,45.1989504
86,2,threshold,0.33999999999999997,0.694,1,3,51.914649600000004
87,2,threshold,0.43999999999999995,0.6040000000000001,1,4,57.7594368
88,2,threshold,0.5399999999999999,0.514,1,5,62.733312000000005
89,2,threshold,0.6399999999999999,0.5,1,6,67.571712
90,2,threshold,0.7399999999999999,0.5,1,7,72.410112
91,2,threshold,0.24799999999999994,0.7768,2,1,79.92705024
92,2,threshold,0.348,0.6868000000000001,2,2,86.57307648
93,2,threshold,0.44799999999999995,0.5968,2,3,92.34819071999999
94,2,threshold,0.5479999999999999,0.5068,2,4,97.25239296
95,2,threshold,0.6479999999999999,0.5,2,5,102.09079295999999
96,2,threshold,0.7479999999999999,0.5,2,6,106.92919296
97,2,threshold,0.8479999999999999,0.5,2,7,111.76759296
98,2,threshold,0.26959999999999995,0.75736,3,1,119.096414208
99,2,threshold,0.36959999999999993,0.6673600000000001,3,2,125.554323456
100,2,threshold,0.4695999999999999,0.5773600000000001,3,3,131.141320704
101,2,threshold,0.5695999999999999,0.5,3,4,135.97972070400002
102,2,threshold,0.6695999999999999,0.5,3,5,140.81812070400002
103,2,threshold,0.6695999999999999,0.5,3,6,145.65652070400003
104,2,threshold,0.7695999999999998,0.5,3,7,150.49492070400004
105,2,threshold,0.15391999999999995,0.861472,4,1,158.83121295360004
106,2,threshold,0.2539199999999999,0.771472,4,2,166.29659320320005
107,2,threshold,0.3539199999999999,0.6814720000000001,4,3,172.89106145280005
108,2,threshold,0.4539199999999999,0.5914720000000001,4,4,178.61461770240004
109,2,threshold,0.5539199999999999,0.5014720000000001,4,5,183.46726195200003
110,2,threshold,0.6539199999999998,0.5,4,6,188.30566195200004
111,2,threshold,0.6539199999999998,0.5,4,7,193.14406195200004
112,2,threshold,0.23078399999999993,0.7922944000000001,5,1,200.81093640192003
113,2,threshold,0.33078399999999997,0.7022944,5,2,207.60689885184004
114,2,threshold,0.43078399999999994,0.6122944,5,3,213.53194930176005
115,2,threshold,0.5307839999999999,0.5222944,5,4,218.58608775168005
116,2,threshold,0.6307839999999999,0.5,5,5,223.42448775168006
117,2,threshold,0.7307839999999999,0.5,5,6,228.26288775168007
118,2,threshold,0.8307839999999999,0.5,5,7,233.10128775168008
119,2,threshold,0.26615679999999997,0.7604588800000001,6,1,240.46009624166408
120,2,threshold,0.36615679999999995,0.67045888,6,2,246.94799273164807
121,2,threshold,0.36615679999999995,0.67045888,6,3,253.43588922163207
122,2,threshold,0.4661567999999999,0.5804588800000001,6,4,259.0528737116161
123,2,threshold,0.5661567999999999,0.5,6,5,263.89127371161607
124,2,threshold,0.6661567999999999,0.5,6,6,268.72967371161604
125,2,threshold,0.7661567999999999,0.5,6,7,273.568073711616
126,2,threshold,0.2532313599999999,0.7720917760000001,7,1,281.0394514096128
127,2,threshold,0.3532313599999999,0.682091776,7,2,287.6399171076096
128,2,threshold,0.45323135999999986,0.682738048,7,3,296.13427080560643
129,2,threshold,0.5532313599999998,0.6127380480000002,7,4,303.7577125036032
130,2,threshold,0.6532313599999998,0.5427380480000001,7,5,310.5102422016
131,2,threshold,0.6532313599999998,0.5427380480000001,7,6,317.2627718995968
132,2,threshold,0.7532313599999998,0.5,7,7,323.4835718995968
133,2,threshold,0.2506462719999999,0.8245476096000001,8,1,333.74226343919617
134,2,threshold,0.35064627199999987,0.7545476096000001,8,2,343.13004297879553
135,2,threshold,0.45064627199999985,0.6845476096,8,3,351.64691051839486
136,2,threshold,0.5506462719999998,0.6145476096000002,8,4,359.2928660579942
137,2,threshold,0.6506462719999998,0.5445476096000001,8,5,366.0679095975936
