run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
none_9,none,0.9,0.03,2,2.174602339494791,1.8329752605052099,0,18218.140587813727,100.0
none_10,none,0.9,0.03,2,2.17551645018011,1.832061149819891,0,18042.234523797626,100.0
none_11,none,0.9,0.03,2,2.1813462323651316,1.82623136763487,0,18232.88432048617,100.0
none_8,none,0.9,0.03,3,2.1719813195124313,1.8355962804875696,0,24873.25379240919,100.0
none_9,none,0.9,0.03,3,2.2120393280190958,1.795538271980905,0,24854.258571871014,100.0
none_10,none,0.9,0.03,3,2.212017921568504,1.7955596784314967,0,24678.28828850314,100.0
none_11,none,0.9,0.03,3,2.2801607942224273,1.7274168057775732,0,25073.36670315345,100.0
none_12,none,0.9,0.03,1,2.257573072019762,1.7500045279802388,0,11772.719216059286,100.0
none_13,none,0.9,0.03,1,2.198205975233655,1.809371624766346,0,11594.617925700964,100.0
none_14,none,0.9,0.03,1,2.1729037414400243,1.8346738585599773,0,11518.711224320072,100.0
none_15,none,0.9,0.03,1,2.171214904950814,1.8363626950491871,0,11513.644714852442,100.0
none_12,none,0.9,0.03,2,2.191255837340059,1.8163217626599422,0,18346.486728079464,100.0
none_13,none,0.9,0.03,2,2.1910343456074384,1.8165432543925628,0,18167.72096252328,100.0
none_14,none,0.9,0.03,2,2.2185118883206907,1.7890657116793103,0,18174.24688928214,100.0
none_15,none,0.9,0.03,2,2.179379520368119,1.8281980796318822,0,18051.7832759568,100.0
none_12,none,0.9,0.03,3,2.1702161112342795,1.8373614887657221,0,24857.135061782305,100.0
none_13,none,0.9,0.03,3,2.184753264460685,1.8228243355393159,0,24721.980755905333,100.0
none_14,none,0.9,0.03,3,2.186520358591639,1.8210572414083626,0,24733.807965057058,100.0
none_15,none,0.9,0.03,3,2.205009563039664,1.802568036960337,0,24666.811965075794,100.0
none_19,none,0.9,0.03,1,2.1536903721443,1.8538872278557017,0,11461.0711164329,100.0
none_16,none,0.9,0.03,1,2.1766045024855574,1.8309730975144438,0,11529.81350745667,100.0
none_17,none,0.9,0.03,1,2.2301595449099603,1.7774180550900402,0,11690.47863472988,100.0
none_18,none,0.9,0.03,1,2.2108811020397403,1.7966964979602609,0,11632.643306119222,100.0
none_19,none,0.9,0.03,2,2.1894802137730216,1.8180973862269796,0,18029.511757751963,100.0
none_16,none,0.9,0.03,2,2.1670704673279846,1.840507132672017,0,18031.024909440624,100.0
none_17,none,0.9,0.03,2,2.1637135383549055,1.8438640616450956,0,18181.619249794596,100.0
none_18,none,0.9,0.03,2,2.2267789274589695,1.7807986725410312,0,18312.98008849613,100.0
none_19,none,0.9,0.03,3,2.2142022160114285,1.793375383988572,0,24672.11840578625,100.0
none_16,none,0.9,0.03,3,2.176153311129695,1.8314242888703058,0,24559.484842829712,100.0
none_17,none,0.9,0.03,3,2.1719813195124313,1.8355962804875696,0,24697.56320833189,100.0
none_18,none,0.9,0.03,3,2.195913029458843,1.8116645705411583,0,24900.71917687266,100.0
none_20,none,0.9,0.03,1,2.190378676835925,1.8171989231640757,0,11571.136030507776,100.0
none_21,none,0.9,0.03,1,2.2737587331109874,1.7338188668890135,0,11821.276199332962,100.0
none_22,none,0.9,0.03,1,2.2300590906445676,1.7775185093554329,0,11690.177271933702,100.0
none_23,none,0.9,0.03,1,2.1582506825863126,1.849326917413689,0,11474.752047758939,100.0
none_20,none,0.9,0.03,2,2.2686105465448994,1.7389670534551014,0,18376.967670142476,100.0
none_21,none,0.9,0.03,2,2.2390338379547106,1.76854376204529,0,18538.377713197093,100.0
none_22,none,0.9,0.03,2,2.239389230729235,1.768188369270766,0,18408.344964121407,100.0
none_23,none,0.9,0.03,2,2.1730352157593344,1.8345423842406667,0,17993.857695036942,100.0
none_20,none,0.9,0.03,3,2.237787481274884,1.7697901187251168,0,25090.330113967128,100.0
none_21,none,0.9,0.03,3,2.2322042624638487,1.7753733375361522,0,25234.99050058864,100.0
none_22,none,0.9,0.03,3,2.24537354850003,1.7622040514999708,0,25144.465609621497,100.0
none_23,none,0.9,0.03,3,2.2602241269263046,1.7473534730736962,0,24774.530075815856,100.0
none_24,none,0.9,0.03,1,2.2075686310413167,1.8000089689586845,0,11622.70589312395,100.0
none_25,none,0.9,0.03,1,2.218984313150176,1.788593286849825,0,11656.952939450528,100.0
none_26,none,0.9,0.03,1,2.1814013348955004,1.8261762651045013,0,11544.2040046865,100.0
none_27,none,0.9,0.03,1,2.215659329261994,1.7919182707380066,0,11646.977987785984,100.0
none_24,none,0.9,0.03,2,2.1507662199706252,1.8568113800293764,0,18075.004553035826,100.0
none_25,none,0.9,0.03,2,2.155763426725141,1.8518141732748603,0,18124.24321962595,100.0
none_26,none,0.9,0.03,2,2.165735145202,1.8418424547980012,0,18041.4094402925,100.0
none_27,none,0.9,0.03,2,2.2109337131196534,1.7966438868803474,0,18279.779127144946,100.0
none_24,none,0.9,0.03,3,2.168668848514008,1.8389087514859932,0,24581.011098577852,100.0
none_25,none,0.9,0.03,3,2.180017785712265,1.8275598142877363,0,24664.296576762747,100.0
none_26,none,0.9,0.03,3,2.2057487089437897,1.8018288910562112,0,24658.655567123868,100.0
none_27,none,0.9,0.03,3,2.2333013120568777,1.774276287943123,0,24979.683063315577,100.0
none_28,none,0.9,0.03,1,2.209570008168894,1.7980075918311074,0,11628.710024506681,100.0
none_29,none,0.9,0.03,1,2.1828991139900458,1.8246784860099556,0,11548.697341970137,100.0
none_30,none,0.9,0.03,1,2.2055800451777428,1.8019975548222584,0,11616.74013553323,100.0
none_31,none,0.9,0.03,1,2.168668848514008,1.8389087514859932,0,11506.006545542024,100.0
none_28,none,0.9,0.03,2,2.2363105910806977,1.7712670089193032,0,18337.641797748773,100.0
none_29,none,0.9,0.03,2,2.2075947829106917,1.7999828170893093,0,18171.48169070221,100.0
none_30,none,0.9,0.03,2,2.1543013506383035,1.853276249361698,0,18079.64418744814,100.0
none_31,none,0.9,0.03,2,2.2742932658767825,1.733284334123218,0,18328.886343172373,100.0
none_28,none,0.9,0.03,3,2.2391468636000256,1.7684307363999754,0,25055.08238854885,100.0
none_29,none,0.9,0.03,3,2.1730784512076053,1.8344991487923954,0,24690.717044325025,100.0
none_30,none,0.9,0.03,3,2.2071106173407666,1.8004669826592345,0,24700.97603947044,100.0
none_31,none,0.9,0.03,3,2.190083247273822,1.8174943527261795,0,24899.13608499384,100.0
none_35,none,0.9,0.03,1,2.1833747146853435,1.8242028853146577,0,11550.12414405603,100.0
none_32,none,0.9,0.03,1,2.2148663776316115,1.7927112223683892,0,11644.599132894835,100.0
none_33,none,0.9,0.03,1,2.15630810603437,1.851269493965632,0,11468.924318103109,100.0
none_34,none,0.9,0.03,1,2.238550261766861,1.7690273382331398,0,11715.650785300582,100.0
none_35,none,0.9,0.03,2,2.172790555086329,1.8347870449136725,0,18068.495809315016,100.0
none_32,none,0.9,0.03,2,2.17449629555576,1.8330813044442418,0,18168.088019562114,100.0
none_33,none,0.9,0.03,2,2.1864590049301165,1.8211185950698852,0,18028.301332893458,100.0
none_34,none,0.9,0.03,2,2.1619514436318457,1.8456261563681557,0,18201.50511619612,100.0
none_35,none,0.9,0.03,3,2.173031176343703,1.8345464236562978,0,24587.589338346126,100.0
none_32,none,0.9,0.03,3,2.225752085954795,1.7818255140452064,0,24845.3442774265,100.0
none_33,none,0.9,0.03,3,2.229660429889346,1.7779171701106549,0,24717.282622561495,100.0
none_34,none,0.9,0.03,3,2.2312541016952694,1.7763234983047316,0,24895.26742128193,100.0
none_36,none,0.9,0.03,1,2.192661560687025,1.814916039312976,0,11577.984682061075,100.0
none_37,none,0.9,0.03,1,2.200101824410308,1.8074757755896922,0,11600.305473230925,100.0
none_38,none,0.9,0.03,1,2.206777599576389,1.800800000423612,0,11620.332798729167,100.0
none_39,none,0.9,0.03,1,2.1963765850354076,1.8112010149645934,0,11589.129755106223,100.0
none_36,none,0.9,0.03,2,2.2297275291922958,1.7778500708077047,0,18267.16726963796,100.0
none_37,none,0.9,0.03,2,2.2112705888011237,1.7963070111988773,0,18234.117239634295,100.0
none_38,none,0.9,0.03,2,2.195339572359559,1.8122380276404422,0,18206.351515807844,100.0
none_39,none,0.9,0.03,2,2.1582506825863126,1.849326917413689,0,18063.881802865162,100.0
none_36,none,0.9,0.03,3,2.190647892234247,1.8169297077657536,0,24839.110946340705,100.0
none_37,none,0.9,0.03,3,2.2205233022674844,1.7870542977325161,0,24895.68714643675,100.0
none_38,none,0.9,0.03,3,2.1711980009705933,1.8363795990294083,0,24719.945518719625,100.0
none_39,none,0.9,0.03,3,2.2633209406756465,1.744256659324354,0,24853.844624892103,100.0
calendar_40,calendar,0.9,0.03,1,3.1699365608714976,0.8376410391285021,5,14009.809682614492,100.0
calendar_41,calendar,0.9,0.03,1,3.183391728996063,0.8241858710039379,5,14050.175186988188,100.0
calendar_42,calendar,0.9,0.03,1,3.417711454854187,0.5898661451458129,5,14753.13436456256,100.0
calendar_43,calendar,0.9,0.03,1,3.1589990433026713,0.848578556697329,5,13976.997129908013,100.0
calendar_40,calendar,0.9,0.03,2,3.1474667690455873,0.8601108309544127,5,22952.209989751253,100.0
calendar_41,calendar,0.9,0.03,2,3.177034802140509,0.8305427978594918,5,23081.279593409716,100.0
calendar_42,calendar,0.9,0.03,2,3.2938847020380027,0.7136928979619979,5,24134.78847067657,100.0
calendar_43,calendar,0.9,0.03,2,3.2541492674933803,0.7534283325066202,5,23239.444932388156,100.0
calendar_40,calendar,0.9,0.03,3,3.2111531488060394,0.7964244511939618,5,32085.669436169374,100.0
calendar_41,calendar,0.9,0.03,3,3.1484386327136855,0.8591389672863149,5,32026.595491550772,100.0
calendar_42,calendar,0.9,0.03,3,3.2547303536259187,0.7528472463740811,5,33398.97953155432,100.0
calendar_43,calendar,0.9,0.03,3,3.3151710118509787,0.6924065881490199,5,32684.957967941093,100.0
calendar_44,calendar,0.9,0.03,1,3.190023704150417,0.8175538958495845,5,14070.07111245125,100.0
